,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Aaron Hickey,Brentford,0.02,,Off Target,28.0,Left Foot,,Vitaly Janelt,Pass (Live),Mathias Jensen,Pass (Live)
1,6,Marcus Rashford,Manchester Utd,0.06,,Off Target,9.0,Head,,Casemiro,Pass (Live),Bruno Fernandes,Pass (Live)
2,7,Bryan Mbeumo,Brentford,0.09,,Off Target,10.0,Right Foot,Volley,Mads Roerslev,Pass (Live),Mathias Jensen,Pass (Live)
3,12,Rasmus Højlund,Manchester Utd,0.05,,Off Target,15.0,Head,,Diogo Dalot,Pass (Live),Harry Maguire,Pass (Live)
4,16,Yoane Wissa,Brentford,0.03,,Blocked,16.0,Right Foot,,Bryan Mbeumo,Pass (Live),Mads Roerslev,Pass (Live)
5,16,Aaron Hickey,Brentford,0.02,,Off Target,28.0,Left Foot,,Vitaly Janelt,Pass (Live),Bryan Mbeumo,Pass (Dead)
6,22,Mason Mount,Manchester Utd,0.09,,Blocked,14.0,Right Foot,,Bruno Fernandes,Pass (Live),André Onana,Pass (Live)
7,26,Mathias Jensen,Brentford,0.12,0.1,Goal,12.0,Left Foot,Deflected,,,,
8,28,Bruno Fernandes,Manchester Utd,0.07,,Blocked,13.0,Right Foot,,Diogo Dalot,Pass (Live),Mason Mount,Pass (Live)
9,37,Marcus Rashford,Manchester Utd,0.04,0.16,Saved,14.0,Right Foot,,Marcus Rashford,Take-On,Marcus Rashford,Take-On
10,38,Bryan Mbeumo,Brentford,0.03,,Off Target,23.0,Left Foot,,Mathias Jensen,Pass (Live),Bryan Mbeumo,Pass (Live)
11,44,Christian Nørgaard,Brentford,0.2,,Off Target,4.0,Other,,Bryan Mbeumo,Pass (Dead),Yoane Wissa,Pass (Live)
12,45,Yoane Wissa,Brentford,0.03,,Off Target,29.0,Right Foot,,Yoane Wissa,Take-On,Mathias Jensen,Pass (Live)
13,45+1,Casemiro,Manchester Utd,0.08,,Off Target,8.0,Head,,Diogo Dalot,Pass (Live),Harry Maguire,Pass (Live)
14,,,,,,,,,,,,,
15,53,Christian Eriksen,Manchester Utd,0.02,0.02,Saved,32.0,Right Foot,,Jonny Evans,Pass (Live),Marcus Rashford,Pass (Live)
16,55,Nathan Collins,Brentford,0.17,,Off Target,8.0,Head,,Kristoffer Ajer,Pass (Live),Mathias Jensen,Pass (Dead)
17,55,Marcus Rashford,Manchester Utd,0.02,,Off Target,28.0,Right Foot,,Sofyan Amrabat,Pass (Live),Mason Mount,Pass (Live)
18,62,Diogo Dalot,Manchester Utd,0.05,,Off Target,17.0,Right Foot,,Mason Mount,Pass (Live),Bruno Fernandes,Pass (Live)
19,64,Rasmus Højlund,Manchester Utd,0.04,,Off Target,18.0,Left Foot,,Sofyan Amrabat,Pass (Live),Victor Lindelöf,Pass (Live)
20,71,Bruno Fernandes,Manchester Utd,0.02,0.16,Saved,32.0,Right Foot,,Bruno Fernandes,Take-On,Christian Eriksen,Pass (Live)
21,72,Antony,Manchester Utd,0.02,,Blocked,27.0,Left Foot,Deflected,Diogo Dalot,Pass (Live),Bruno Fernandes,Pass (Live)
22,76,Alejandro Garnacho,Manchester Utd,0.05,,Off Target,16.0,Right Foot,,Sofyan Amrabat,Pass (Live),Diogo Dalot,Pass (Live)
23,78,Bruno Fernandes,Manchester Utd,0.05,,Off Target,25.0,Right Foot,,Alejandro Garnacho,Pass (Live),Rasmus Højlund,Pass (Live)
24,83,Neal Maupay,Brentford,0.04,0.14,Saved,26.0,Right Foot,,,,,
25,84,Christian Nørgaard,Brentford,0.21,0.1,Saved,6.0,Head,,Saman Ghoddos,Pass (Dead),Neal Maupay,Shot
26,86,Antony,Manchester Utd,0.03,,Blocked,21.0,Left Foot,,Rasmus Højlund,Pass (Live),Christian Eriksen,Pass (Live)
27,89,Bruno Fernandes,Manchester Utd,0.03,0.15,Saved,31.0,Right Foot,Free kick,Alejandro Garnacho,Fouled,Alejandro Garnacho,Take-On
28,90+1,Antony,Manchester Utd,0.05,,Off Target,17.0,Left Foot,,Alejandro Garnacho,Pass (Live),Harry Maguire,Pass (Live)
29,90+3,Diogo Dalot,Manchester Utd,0.14,0.06,Saved,17.0,Left Foot,,Alejandro Garnacho,Pass (Live),Christian Eriksen,Pass (Live)
30,90+3,Scott McTominay,Manchester Utd,0.1,0.38,Goal,12.0,Right Foot,,Diogo Dalot,Shot,,
31,90+6,Anthony Martial,Manchester Utd,0.16,0.1,Saved,13.0,Right Foot,,Bruno Fernandes,Pass (Live),Antony,Pass (Live)
32,90+7,Scott McTominay,Manchester Utd,0.28,0.53,Goal,7.0,Head,,Harry Maguire,Pass (Live),Bruno Fernandes,Pass (Dead)
