,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Andreas Pereira,Fulham,0.03,0.06,Goal,30.0,Right Foot,,,,,
1,11,Kai Havertz,Arsenal,0.28,,Off Target,5.0,Right Foot,Volley,Bukayo Saka,Pass (Live),Leandro Trossard,Pass (Live)
2,18,Gabriel Martinelli,Arsenal,0.1,0.03,Saved,16.0,Right Foot,,Leandro Trossard,Pass (Live),Thomas Partey,Pass (Live)
3,19,Gabriel Martinelli,Arsenal,0.24,,Blocked,6.0,Left Foot,Volley,Kai Havertz,Pass (Live),Leandro Trossard,Pass (Dead)
4,19,William Saliba,Arsenal,0.04,,Blocked,11.0,Right Foot,Volley,Gabriel Martinelli,Shot,,
5,22,Raúl Jiménez,Fulham,0.08,,Off Target,15.0,Right Foot,Volley,Harry Wilson,Pass (Live),,
6,23,Raúl Jiménez,Fulham,0.06,,Blocked,15.0,Left Foot,,Bobby Reid,Pass (Live),Harry Wilson,Pass (Live)
7,24,Saša Lukić,Fulham,0.02,,Off Target,18.0,Right Foot,,Raúl Jiménez,Shot,,
8,24,João Palhinha,Fulham,0.04,,Blocked,15.0,Left Foot,,Saša Lukić,Shot,,
9,26,Harry Wilson,Fulham,0.03,,Off Target,31.0,Left Foot,,Andreas Pereira,Pass (Live),Saša Lukić,Interception
10,31,Bukayo Saka,Arsenal,0.53,,Off Target,4.0,Head,,Leandro Trossard,Pass (Live),Ben White,Pass (Live)
11,32,Gabriel Martinelli,Arsenal,0.04,0.21,Saved,12.0,Left Foot,,Leandro Trossard,Pass (Live),Declan Rice,Pass (Live)
12,40,Gabriel Martinelli,Arsenal,0.09,0.06,Saved,14.0,Right Foot,,Kai Havertz,Pass (Live),Leandro Trossard,Pass (Live)
13,44,Martin Ødegaard,Arsenal,0.03,0.07,Saved,26.0,Left Foot,,Bukayo Saka,Pass (Live),Ben White,Pass (Live)
14,,,,,,,,,,,,,
15,48,Bukayo Saka,Arsenal,0.04,0.02,Saved,14.0,Left Foot,,Martin Ødegaard,Pass (Live),Declan Rice,Pass (Live)
16,58,Martin Ødegaard,Arsenal,0.02,0.02,Saved,27.0,Left Foot,,Bukayo Saka,Pass (Live),Ben White,Pass (Live)
17,61,Martin Ødegaard,Arsenal,0.05,,Off Target,13.0,Left Foot,,Martin Ødegaard,Take-On,Ben White,Pass (Live)
18,70,Bukayo Saka (pen),Arsenal,0.79,0.99,Goal,13.0,Left Foot,,Fabio Vieira,Fouled,Gabriel Martinelli,Pass (Live)
19,72,Eddie Nketiah,Arsenal,0.25,0.36,Goal,11.0,Right Foot,,Bukayo Saka,Pass (Live),,
20,87,João Palhinha,Fulham,0.11,0.31,Goal,10.0,Right Foot,Volley,Harrison Reed,Pass (Dead),,
21,90+1,Eddie Nketiah,Arsenal,0.02,,Blocked,23.0,Right Foot,,Oleksandr Zinchenko,Pass (Live),Fabio Vieira,Pass (Live)
22,90+1,Eddie Nketiah,Arsenal,0.07,,Off Target,13.0,Right Foot,,Oleksandr Zinchenko,Pass (Live),Gabriel Martinelli,Pass (Live)
23,90+5,Eddie Nketiah,Arsenal,0.07,,Off Target,10.0,Head,,Ben White,Pass (Live),Jorginho,Pass (Live)
24,90+7,Adama Traoré,Fulham,0.21,0.06,Saved,8.0,Right Foot,,Antonee Robinson,Pass (Dead),,Fouled
25,90+10,Fabio Vieira,Arsenal,0.04,0.17,Saved,18.0,Left Foot,,William Saliba,Pass (Live),,
26,90+10,Gabriel Jesus,Arsenal,0.14,0.03,Saved,6.0,Head,,Bukayo Saka,Pass (Dead),Fabio Vieira,Shot
27,90+10,Jakub Kiwior,Arsenal,0.42,,Blocked,5.0,Right Foot,,Gabriel Jesus,Shot,,
