,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Lyle Foster,Burnley,0.36,0.6,Goal,9.0,Left Foot,,Luca Koleosho,Pass (Live),Connor Roberts,Pass (Live)
1,8,Manor Solomon,Tottenham,0.07,,Blocked,11.0,Right Foot,,Son Heung-min,Pass (Live),Pedro Porro,Pass (Live)
2,14,Manor Solomon,Tottenham,0.05,,Blocked,10.0,Right Foot,,,,,
3,16,Son Heung-min,Tottenham,0.2,0.33,Goal,8.0,Right Foot,,Manor Solomon,Pass (Live),Son Heung-min,Pass (Live)
4,18,James Maddison,Tottenham,0.01,0.39,Saved,61.0,Right Foot,,,,,
5,19,Luca Koleosho,Burnley,0.04,,Off Target,12.0,Head,,Jóhann Berg Guðmundsson,Pass (Live),Lyle Foster,Pass (Live)
6,21,Zeki Amdouni,Burnley,0.03,,Off Target,28.0,Right Foot,,Sander Berge,Pass (Live),Connor Roberts,Pass (Live)
7,24,Luca Koleosho,Burnley,0.04,,Blocked,21.0,Right Foot,,Luca Koleosho,Take-On,Sander Berge,Pass (Live)
8,30,Pape Matar Sarr,Tottenham,0.05,,Blocked,20.0,Right Foot,,Son Heung-min,Pass (Live),Manor Solomon,Pass (Live)
9,30,James Maddison,Tottenham,0.14,0.05,Saved,15.0,Left Foot,Deflected,Pape Matar Sarr,Shot,,
10,35,James Maddison,Tottenham,0.06,0.23,Saved,20.0,Right Foot,,Pape Matar Sarr,Pass (Live),James Maddison,Pass (Live)
11,35,Pedro Porro,Tottenham,0.02,,Blocked,25.0,Right Foot,,Dejan Kulusevski,Pass (Live),James Maddison,Shot
12,35,Pape Matar Sarr,Tottenham,0.32,0.8,Saved,8.0,Right Foot,,Pedro Porro,Shot,,
13,36,Pedro Porro,Tottenham,0.03,,Off Target,26.0,Right Foot,,Manor Solomon,Pass (Live),Manor Solomon,Take-On
14,45+1,Son Heung-min,Tottenham,0.04,,Blocked,28.0,Left Foot,,Pape Matar Sarr,Pass (Live),Manor Solomon,Pass (Live)
15,45+2,Pape Matar Sarr,Tottenham,0.05,,Blocked,15.0,Right Foot,,James Maddison,Pass (Live),Yves Bissouma,Pass (Live)
16,45+2,Cristian Romero,Tottenham,0.03,0.6,Goal,21.0,Right Foot,,Pape Matar Sarr,Shot,,
17,,,,,,,,,,,,,
18,48,Son Heung-min,Tottenham,0.14,,Blocked,15.0,Right Foot,,Dejan Kulusevski,Pass (Live),,
19,49,James Maddison,Tottenham,0.06,0.17,Saved,13.0,Right Foot,,James Maddison,Take-On,Manor Solomon,Pass (Live)
20,51,Josh Brownhill,Burnley,0.02,,Off Target,31.0,Right Foot,,Luca Koleosho,Take-On,Connor Roberts,Pass (Live)
21,54,James Maddison,Tottenham,0.09,0.37,Goal,23.0,Right Foot,,Destiny Udogie,Pass (Live),,
22,56,Lyle Foster,Burnley,0.19,0.83,Saved,15.0,Right Foot,Deflected,Zeki Amdouni,Pass (Live),Connor Roberts,Pass (Live)
23,57,Hannes Delcroix,Burnley,0.06,,Off Target,8.0,Head,,Josh Brownhill,Pass (Dead),Lyle Foster,Shot
24,61,Yves Bissouma,Tottenham,0.03,0.49,Saved,24.0,Right Foot,,Son Heung-min,Pass (Live),Yves Bissouma,Pass (Live)
25,62,Yves Bissouma,Tottenham,0.02,,Off Target,25.0,Right Foot,,Manor Solomon,Pass (Live),James Maddison,Pass (Live)
26,63,Son Heung-min,Tottenham,0.19,0.43,Goal,15.0,Right Foot,,Manor Solomon,Pass (Live),Destiny Udogie,Pass (Live)
27,66,Son Heung-min,Tottenham,0.55,0.8,Goal,10.0,Left Foot,,Pedro Porro,Pass (Live),James Maddison,Pass (Live)
28,76,Pedro Porro,Tottenham,0.13,,Off Target,13.0,Right Foot,,Ivan Perišić,Pass (Live),Yves Bissouma,Pass (Live)
29,77,Josh Cullen,Burnley,0.03,,Blocked,27.0,Right Foot,,Lyle Foster,Pass (Live),Jack Cork,Pass (Live)
30,78,Ameen Al-Dakhil,Burnley,0.02,,Blocked,21.0,Right Foot,Volley,Josh Brownhill,Pass (Dead),Connor Roberts,Pass (Live)
31,78,Ameen Al-Dakhil,Burnley,0.05,,Blocked,17.0,Right Foot,Volley,Ameen Al-Dakhil,Shot,,
32,79,Ameen Al-Dakhil,Burnley,0.02,,Off Target,25.0,Left Foot,Volley,Josh Brownhill,Pass (Live),Josh Cullen,Pass (Live)
33,80,Josh Brownhill,Burnley,0.06,,Blocked,22.0,Left Foot,,Jacob Bruun Larsen,Pass (Live),Josh Cullen,Pass (Live)
34,80,Dara O'Shea,Burnley,0.04,,Off Target,6.0,Head,,Connor Roberts,Pass (Live),Josh Brownhill,Pass (Dead)
35,82,Jacob Bruun Larsen,Burnley,0.06,,Blocked,24.0,Right Foot,Free kick,Nathan Redmond,Fouled,Josh Cullen,Pass (Live)
36,82,Hannes Delcroix,Burnley,0.23,0.06,Saved,9.0,Head,,Nathan Redmond,Pass (Live),Jacob Bruun Larsen,Pass (Live)
37,90+4,Josh Brownhill,Burnley,0.12,0.79,Goal,11.0,Left Foot,Deflected,Josh Cullen,Pass (Live),Josh Brownhill,Pass (Live)
