,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Alexander Isak,Newcastle Utd,0.09,,Off Target,10.0,Head,,Lewis Hall,Pass (Live),Anthony Gordon,Pass (Live)
1,2,Alexander Isak,Newcastle Utd,0.06,,Off Target,18.0,Left Foot,,Kieran Trippier,Pass (Live),,
2,10,Casemiro,Manchester Utd,0.12,,Off Target,11.0,Right Foot,Volley,Sofyan Amrabat,Pass (Live),Scott McTominay,Fouled
3,13,Scott McTominay,Manchester Utd,0.08,0.02,Saved,9.0,Head,,Aaron Wan-Bissaka,Pass (Live),Sofyan Amrabat,Pass (Live)
4,15,Amad Diallo,Manchester Utd,0.04,0.03,Saved,26.0,Left Foot,,Aaron Wan-Bissaka,Pass (Live),Casemiro,Pass (Live)
5,16,Alejandro Garnacho,Manchester Utd,0.01,,Off Target,18.0,Right Foot,,Bruno Fernandes,Pass (Dead),Bruno Fernandes,Pass (Live)
6,20,Amad Diallo,Manchester Utd,0.07,,Blocked,14.0,Left Foot,Volley,Bruno Fernandes,Pass (Dead),Kobbie Mainoo,Pass (Live)
7,21,Lewis Hall,Newcastle Utd,0.01,0.04,Saved,24.0,Left Foot,,Anthony Gordon,Pass (Live),Bruno Guimarães,Pass (Dead)
8,26,Bruno Guimarães,Newcastle Utd,0.02,,Blocked,26.0,Right Foot,,Anthony Gordon,Pass (Live),Elliot Anderson,Pass (Live)
9,27,Alejandro Garnacho,Manchester Utd,0.18,0.61,Saved,9.0,Right Foot,,Bruno Fernandes,Pass (Live),Alejandro Garnacho,Pass (Live)
10,27,Amad Diallo,Manchester Utd,0.03,,Off Target,17.0,Left Foot,Volley,Alejandro Garnacho,Shot,,
11,31,Kobbie Mainoo,Manchester Utd,0.47,0.57,Goal,15.0,Right Foot,,Sofyan Amrabat,Pass (Live),Casemiro,Pass (Live)
12,36,Emil Krafth,Newcastle Utd,0.03,,Blocked,16.0,Right Foot,Volley,Bruno Guimarães,Fouled,Jacob Murphy,Pass (Live)
13,36,Dan Burn,Newcastle Utd,0.06,,Blocked,3.0,Head,,Jacob Murphy,Pass (Live),Sean Longstaff,Pass (Live)
14,43,Bruno Guimarães,Newcastle Utd,0.04,,Off Target,11.0,Head,,Kieran Trippier,Pass (Dead),Anthony Gordon,Pass (Live)
15,45+1,Scott McTominay,Manchester Utd,0.08,,Blocked,12.0,Right Foot,,Amad Diallo,Pass (Live),Bruno Fernandes,Pass (Live)
16,,,,,,,,,,,,,
17,46,Bruno Guimarães,Newcastle Utd,0.05,0.04,Saved,19.0,Right Foot,Deflected,Alexander Isak,Pass (Live),Bruno Guimarães,Pass (Live)
18,48,Anthony Gordon,Newcastle Utd,0.17,,Blocked,10.0,Right Foot,,Alexander Isak,Pass (Live),Sean Longstaff,Pass (Live)
19,48,Elliot Anderson,Newcastle Utd,0.04,,Off Target,15.0,Right Foot,,Anthony Gordon,Shot,,
20,49,Anthony Gordon,Newcastle Utd,0.4,0.13,Goal,8.0,Right Foot,,Jacob Murphy,Pass (Live),Alexander Isak,Pass (Live)
21,52,Bruno Fernandes,Manchester Utd,0.02,0.13,Saved,20.0,Right Foot,,Alejandro Garnacho,Pass (Live),Bruno Fernandes,Pass (Dead)
