,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Moussa Diaby,Aston Villa,0.06,,Off Target,10.0,Left Foot,Volley,Ezri Konsa,Pass (Live),Moussa Diaby,Pass (Live)
1,13,Ollie Watkins,Aston Villa,0.06,0.07,Saved,11.0,Left Foot,Volley,Álex Moreno,Pass (Live),Leon Bailey,Pass (Live)
2,25,Douglas Luiz,Aston Villa,0.07,,Blocked,26.0,Right Foot,"Free kick, Deflected",Moussa Diaby,Fouled,Clément Lenglet,Pass (Live)
3,25,Leon Bailey,Aston Villa,0.01,,Blocked,25.0,Left Foot,Volley,Douglas Luiz,Shot,,
4,26,Josh Brownhill,Burnley,0.04,,Off Target,17.0,Right Foot,,Wilson Odobert,Pass (Live),Lyle Foster,Pass (Live)
5,27,Dara O'Shea,Burnley,0.04,,Blocked,16.0,Left Foot,,Vitinho,Pass (Dead),,
6,27,Josh Brownhill,Burnley,0.07,0.16,Saved,22.0,Right Foot,,Dara O'Shea,Shot,,
7,28,Leon Bailey,Aston Villa,0.12,0.27,Goal,14.0,Left Foot,Deflected,Ollie Watkins,Pass (Live),Diego Carlos,Pass (Live)
8,31,Zeki Amdouni,Burnley,0.64,0.56,Goal,6.0,Right Foot,Volley,Dara O'Shea,Pass (Live),Jóhann Berg Guðmundsson,Pass (Dead)
9,35,Wilson Odobert,Burnley,0.12,,Off Target,10.0,Head,,Zeki Amdouni,Pass (Live),Sander Berge,Pass (Live)
10,39,Jacob Ramsey,Aston Villa,0.05,,Blocked,18.0,Left Foot,,Leon Bailey,Pass (Live),John McGinn,Pass (Live)
11,42,Moussa Diaby,Aston Villa,0.92,0.97,Goal,7.0,Right Foot,,Ollie Watkins,Pass (Live),Ezri Konsa,Pass (Live)
12,45+2,Lyle Foster,Burnley,0.08,0.27,Saved,24.0,Right Foot,,Vitinho,Pass (Live),Sander Berge,Pass (Live)
13,,,,,,,,,,,,,
14,48,Zeki Amdouni,Burnley,0.04,0.14,Saved,16.0,Left Foot,,Josh Brownhill,Pass (Live),Vitinho,Pass (Live)
15,57,Leon Bailey,Aston Villa,0.02,,Blocked,21.0,Left Foot,,John McGinn,Pass (Dead),Douglas Luiz,Fouled
16,58,Moussa Diaby,Aston Villa,0.06,,Off Target,21.0,Left Foot,,Douglas Luiz,Pass (Live),John McGinn,Pass (Live)
17,60,Lyle Foster,Burnley,0.07,,Off Target,14.0,Right Foot,,Dara O'Shea,Pass (Live),Hannes Delcroix,Pass (Live)
18,63,John McGinn,Aston Villa,0.04,0.22,Saved,23.0,Left Foot,,Jacob Ramsey,Pass (Live),Álex Moreno,Pass (Live)
19,63,Moussa Diaby,Aston Villa,0.08,0.07,Saved,11.0,Left Foot,,Leon Bailey,Pass (Live),Ezri Konsa,Pass (Live)
20,63,Douglas Luiz,Aston Villa,0.08,,Off Target,21.0,Right Foot,,Moussa Diaby,Shot,,
21,64,Jacob Ramsey,Aston Villa,0.3,,Off Target,8.0,Right Foot,,Ezri Konsa,Pass (Live),Leon Bailey,Pass (Live)
22,69,Moussa Diaby,Aston Villa,0.18,,Off Target,14.0,Left Foot,,Álex Moreno,Pass (Live),Jacob Ramsey,Pass (Live)
23,70,Moussa Diaby,Aston Villa,0.18,,Off Target,9.0,Left Foot,,Ollie Watkins,Pass (Live),Jacob Ramsey,Pass (Live)
24,71,Lyle Foster,Burnley,0.08,0.21,Goal,13.0,Right Foot,,Jóhann Berg Guðmundsson,Pass (Live),James Trafford,Pass (Dead)
25,77,Ollie Watkins,Aston Villa,0.13,,Off Target,8.0,Head,,Álex Moreno,Pass (Live),Douglas Luiz,Pass (Live)
26,79,John McGinn,Aston Villa,0.08,,Blocked,16.0,Left Foot,,Moussa Diaby,Pass (Live),Leon Bailey,Pass (Live)
27,80,Douglas Luiz,Aston Villa,0.01,0.03,Saved,29.0,Right Foot,,Jacob Ramsey,Pass (Live),Douglas Luiz,Pass (Live)
28,89,Douglas Luiz (pen),Aston Villa,0.79,0.99,Goal,13.0,Right Foot,,Jhon Durán,Fouled,Jhon Durán,Tackle
