,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Moisés Caicedo,Chelsea,0.03,0.03,Saved,28.0,Right Foot,,Nicolas Jackson,Tackle,,
1,20,Lucas Digne,Aston Villa,0.01,0.08,Saved,23.0,Left Foot,Volley,Lucas Digne,Pass (Live),Boubacar Kamara,Pass (Live)
2,24,Nicolas Jackson,Chelsea,0.48,0.67,Saved,12.0,Right Foot,,Mykhailo Mudryk,Pass (Live),Thiago Silva,Pass (Live)
3,30,Matty Cash,Aston Villa,0.02,0.52,Saved,22.0,Right Foot,Deflected,Boubacar Kamara,Tackle,,
4,35,Enzo Fernández,Chelsea,0.19,,Off Target,13.0,Left Foot,,Malo Gusto,Pass (Live),Axel Disasi,Pass (Live)
5,38,Douglas Luiz,Aston Villa,0.03,,Blocked,32.0,Right Foot,Free kick,Ollie Watkins,Fouled,,
6,39,Nicolò Zaniolo,Aston Villa,0.11,0.03,Saved,12.0,Left Foot,Volley,Boubacar Kamara,Pass (Live),John McGinn,Pass (Dead)
7,40,Lucas Digne,Aston Villa,0.01,,Off Target,31.0,Left Foot,Volley,Moussa Diaby,Pass (Live),Nicolò Zaniolo,Shot
8,,,,,,,,,,,,,
9,47,Raheem Sterling,Chelsea,0.15,0.62,Saved,4.0,Right Foot,,Thiago Silva,Pass (Live),Axel Disasi,Pass (Live)
10,48,Conor Gallagher,Chelsea,0.02,,Blocked,29.0,Left Foot,,,,,
11,60,Douglas Luiz,Aston Villa,0.05,,Blocked,22.0,Right Foot,Volley,Douglas Luiz,Pass (Live),Lucas Digne,Pass (Live)
12,60,Matty Cash,Aston Villa,0.02,,Blocked,18.0,Right Foot,Volley,Douglas Luiz,Shot,,
13,62,Nicolò Zaniolo,Aston Villa,0.05,,Blocked,18.0,Left Foot,,,,,
14,63,Matty Cash,Aston Villa,0.02,0.04,Saved,20.0,Right Foot,,Pau Torres,Pass (Live),Nicolò Zaniolo,Pass (Live)
15,71,Moussa Diaby,Aston Villa,0.09,,Off Target,13.0,Right Foot,Volley,Lucas Digne,Pass (Live),,
16,73,Ollie Watkins,Aston Villa,0.1,,Blocked,16.0,Right Foot,,Moussa Diaby,Pass (Live),,
17,73,Ollie Watkins,Aston Villa,0.1,0.18,Goal,12.0,Right Foot,,Ollie Watkins,Shot,,
18,75,Ben Chilwell,Chelsea,0.22,0.32,Saved,15.0,Left Foot,,Cole Palmer,Pass (Live),Axel Disasi,Pass (Live)
19,77,Axel Disasi,Chelsea,0.03,,Off Target,19.0,Right Foot,,Cole Palmer,Pass (Live),Levi Colwill,Pass (Live)
20,80,Moussa Diaby,Aston Villa,0.13,0.35,Saved,12.0,Left Foot,,Ollie Watkins,Pass (Live),Pau Torres,Pass (Live)
21,84,Jacob Ramsey,Aston Villa,0.12,0.5,Saved,15.0,Right Foot,,Leon Bailey,Pass (Live),Boubacar Kamara,Tackle
22,85,Ezri Konsa,Aston Villa,0.2,,Off Target,5.0,Head,,Leon Bailey,Pass (Dead),Jacob Ramsey,Shot
23,90+2,Cole Palmer,Chelsea,0.16,,Blocked,15.0,Left Foot,,Axel Disasi,Pass (Live),Lesley Ugochukwu,Pass (Live)
24,90+8,Armando Broja,Chelsea,0.03,,Blocked,19.0,Right Foot,,Thiago Silva,Pass (Live),Armando Broja,Pass (Live)
25,90+9,Cole Palmer,Chelsea,0.02,,Blocked,24.0,Left Foot,,Conor Gallagher,Pass (Live),Cole Palmer,Pass (Live)
