,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,8,Oliver McBurnie,Sheffield Utd,0.57,0.42,Saved,8.0,Right Foot,,James Mcatee,Pass (Live),Jayden Bogle,Pass (Live)
1,16,James Mcatee,Sheffield Utd,0.03,,Blocked,18.0,Left Foot,,Anel Ahmedhodžić,Pass (Live),Vinicius Souza,Pass (Live)
2,16,Ben Brereton,Sheffield Utd,0.24,,Blocked,3.0,Head,,James Mcatee,Shot,,
3,18,Ben Brereton,Sheffield Utd,0.27,0.51,Saved,10.0,Right Foot,,Ben Brereton,Pass (Live),Oliver Arblaster,Pass (Live)
4,18,Vinicius Souza,Sheffield Utd,0.07,,Blocked,16.0,Right Foot,,James Mcatee,Pass (Live),Ben Brereton,Shot
5,20,Vitinho,Burnley,0.05,,Blocked,17.0,Left Foot,,,,,
6,20,Lyle Foster,Burnley,0.28,0.22,Saved,8.0,Right Foot,,Vitinho,Shot,,
7,21,Vitinho,Burnley,0.03,,Off Target,12.0,Head,,Jacob Bruun Larsen,Pass (Live),Wilson Odobert,Pass (Live)
8,24,Jacob Bruun Larsen,Burnley,0.21,,Off Target,9.0,Left Foot,,Jacob Bruun Larsen,Take-On,Sander Berge,Pass (Live)
9,26,Auston Trusty,Sheffield Utd,0.05,0.31,Saved,11.0,Left Foot,Volley,James Mcatee,Pass (Dead),Oliver Arblaster,Pass (Live)
10,30,Lyle Foster,Burnley,0.07,0.49,Saved,12.0,Head,,Lorenz Assignon,Pass (Live),Dara O'Shea,Pass (Live)
11,33,Oliver McBurnie,Sheffield Utd,0.09,0.35,Saved,13.0,Right Foot,,Gustavo Hamer,Pass (Live),Oliver McBurnie,Pass (Live)
12,37,Gustavo Hamer,Sheffield Utd,0.03,0.03,Saved,25.0,Right Foot,,Ben Brereton,Pass (Live),Oliver McBurnie,Pass (Live)
13,38,Wilson Odobert,Burnley,0.02,,Blocked,33.0,Right Foot,,Wilson Odobert,Take-On,Maxime Estève,Pass (Live)
14,38,Jacob Bruun Larsen,Burnley,0.04,0.27,Goal,16.0,Right Foot,"Deflected, Volley",Wilson Odobert,Shot,,
15,40,Lorenz Assignon,Burnley,0.14,0.38,Goal,11.0,Right Foot,Deflected,Vitinho,Pass (Live),Sander Berge,Pass (Live)
16,45,Lyle Foster,Burnley,0.05,,Off Target,16.0,Right Foot,Volley,Josh Cullen,Pass (Live),Wilson Odobert,Pass (Live)
17,,,,,,,,,,,,,
18,49,James Mcatee,Sheffield Utd,0.12,0.4,Saved,18.0,Left Foot,,Gustavo Hamer,Pass (Live),Vinicius Souza,Pass (Live)
19,51,Lorenz Assignon,Burnley,0.05,0.29,Saved,16.0,Left Foot,,Charlie Taylor,Pass (Live),Wilson Odobert,Pass (Live)
20,52,Gustavo Hamer,Sheffield Utd,0.16,0.34,Goal,14.0,Right Foot,,Gustavo Hamer,Take-On,James Mcatee,Pass (Live)
21,55,Ben Brereton,Sheffield Utd,0.14,0.32,Saved,12.0,Right Foot,,Ben Brereton,Interception,,
22,58,Lyle Foster,Burnley,0.26,0.88,Goal,11.0,Right Foot,,Lorenz Assignon,Pass (Live),Josh Cullen,Pass (Live)
23,60,Vinicius Souza,Sheffield Utd,0.06,0.05,Saved,18.0,Right Foot,,James Mcatee,Pass (Live),Oliver Arblaster,Pass (Live)
24,61,Ben Brereton,Sheffield Utd,0.01,0.03,Saved,26.0,Right Foot,,Ben Osborn,Pass (Dead),Gustavo Hamer,Fouled
25,63,Oliver McBurnie,Sheffield Utd,0.12,,Off Target,6.0,Head,,Gustavo Hamer,Pass (Dead),Ben Brereton,Pass (Live)
26,67,Vitinho,Burnley,0.05,0.28,Saved,9.0,Head,,Wilson Odobert,Pass (Live),Josh Brownhill,Pass (Dead)
27,69,Oliver McBurnie,Sheffield Utd,0.31,,Off Target,8.0,Right Foot,,Cameron Archer,Pass (Live),Ben Brereton,Pass (Live)
28,71,Jóhann Berg Guðmundsson,Burnley,0.08,0.48,Goal,18.0,Left Foot,,Josh Cullen,Pass (Live),Josh Brownhill,Pass (Live)
29,73,Josh Brownhill,Burnley,0.08,,Off Target,46.0,Right Foot,,,,,
30,76,Jóhann Berg Guðmundsson,Burnley,0.11,,Woodwork,12.0,Left Foot,Volley,Charlie Taylor,Pass (Live),Sander Berge,Pass (Live)
31,90,Jayden Bogle,Sheffield Utd,0.13,0.17,Saved,9.0,Right Foot,Deflected,Jayden Bogle,Take-On,Anel Ahmedhodžić,Pass (Live)
32,90+1,Jayden Bogle,Sheffield Utd,0.03,,Off Target,26.0,Right Foot,,Oliver Arblaster,Pass (Live),Oliver Norwood,Pass (Live)
33,90+3,Jóhann Berg Guðmundsson,Burnley,0.66,0.61,Saved,10.0,Right Foot,,David Datro Fofana,Pass (Live),Josh Brownhill,Pass (Live)
34,90+4,James Mcatee,Sheffield Utd,0.01,,Off Target,28.0,Left Foot,Volley,Ben Brereton,Pass (Live),Ben Osborn,Pass (Live)
