,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Jacob Bruun Larsen,Burnley,0.07,0.17,Saved,13.0,Right Foot,,Arijanet Muric,Pass (Live),Maxime Estève,Pass (Live)
1,4,Jacob Bruun Larsen,Burnley,0.02,,Off Target,21.0,Right Foot,,Josh Brownhill,Pass (Live),Josh Cullen,Pass (Live)
2,8,Lyle Foster,Burnley,0.04,,Blocked,13.0,Right Foot,,Wilson Odobert,Pass (Live),Josh Cullen,Pass (Live)
3,11,Lewis Hall,Newcastle Utd,0.02,,Blocked,14.0,Left Foot,,Anthony Gordon,Pass (Dead),,
4,15,Lorenz Assignon,Burnley,0.03,0.12,Saved,27.0,Left Foot,,Arijanet Muric,Pass (Live),Josh Cullen,Pass (Live)
5,16,Jacob Bruun Larsen,Burnley,0.03,,Blocked,15.0,Right Foot,,Sander Berge,Pass (Live),Wilson Odobert,Pass (Live)
6,19,Alexander Isak,Newcastle Utd,0.34,0.38,Saved,9.0,Left Foot,,Jacob Murphy,Pass (Live),Sean Longstaff,Pass (Live)
7,19,Callum Wilson,Newcastle Utd,0.82,0.97,Goal,4.0,Left Foot,,Alexander Isak,Shot,,
8,21,Lorenz Assignon,Burnley,0.05,0.05,Saved,22.0,Right Foot,,Lyle Foster,Pass (Live),Wilson Odobert,Pass (Live)
9,25,Valentino Livramento,Newcastle Utd,0.1,0.14,Saved,12.0,Right Foot,,Callum Wilson,Pass (Live),Alexander Isak,Pass (Live)
10,25,Lewis Hall,Newcastle Utd,0.05,,Blocked,21.0,Left Foot,,Jacob Murphy,Pass (Live),Valentino Livramento,Shot
11,27,Sean Longstaff,Newcastle Utd,0.03,,Off Target,22.0,Right Foot,Volley,,,,
12,28,Lyle Foster,Burnley,0.04,,Off Target,28.0,Left Foot,,Josh Cullen,Pass (Live),,
13,32,Anthony Gordon,Newcastle Utd,0.05,,Blocked,23.0,Right Foot,,Alexander Isak,Pass (Live),Jacob Murphy,Pass (Live)
14,33,Jacob Murphy,Newcastle Utd,0.03,,Blocked,18.0,Right Foot,,Bruno Guimarães,Pass (Live),Anthony Gordon,Pass (Dead)
15,34,Dan Burn,Newcastle Utd,0.05,,Off Target,8.0,Head,,Anthony Gordon,Pass (Dead),Bruno Guimarães,Pass (Live)
16,35,Sean Longstaff,Newcastle Utd,0.18,0.44,Goal,11.0,Right Foot,,Jacob Murphy,Pass (Live),Lewis Hall,Pass (Live)
17,38,Anthony Gordon,Newcastle Utd,0.02,0.05,Saved,33.0,Right Foot,,Jacob Murphy,Pass (Live),Anthony Gordon,Pass (Dead)
18,40,Bruno Guimarães,Newcastle Utd,0.19,0.32,Goal,17.0,Right Foot,,Anthony Gordon,Pass (Live),Dan Burn,Pass (Live)
19,45+2,Jacob Murphy,Newcastle Utd,0.08,,Off Target,16.0,Right Foot,,Bruno Guimarães,Pass (Live),Dan Burn,Pass (Live)
20,45+4,Anthony Gordon,Newcastle Utd,0.03,,Blocked,32.0,Right Foot,Free kick,Anthony Gordon,Fouled,Lewis Hall,Pass (Live)
21,45+4,Alexander Isak,Newcastle Utd,0.03,,Off Target,30.0,Right Foot,,Bruno Guimarães,Pass (Live),Alexander Isak,Pass (Live)
22,45+6,Dara O'Shea,Burnley,0.02,,Off Target,15.0,Head,,Jacob Bruun Larsen,Pass (Dead),Lorenz Assignon,Pass (Live)
23,,,,,,,,,,,,,
24,48,Lyle Foster,Burnley,0.23,,Off Target,6.0,Left Foot,,Lyle Foster,Pass (Live),Josh Brownhill,Pass (Live)
25,49,Callum Wilson,Newcastle Utd,0.11,,Blocked,6.0,Left Foot,,Anthony Gordon,Pass (Live),Callum Wilson,Pass (Live)
26,52,Alexander Isak (pen),Newcastle Utd,0.79,0.99,Saved,13.0,Right Foot,,Anthony Gordon,Fouled,Bruno Guimarães,Pass (Live)
27,55,Alexander Isak,Newcastle Utd,0.47,0.81,Goal,6.0,Right Foot,,Jacob Murphy,Pass (Live),Alexander Isak,Pass (Live)
28,60,Josh Cullen,Burnley,0.06,,Blocked,13.0,Right Foot,,Lyle Foster,Pass (Live),Lorenz Assignon,Pass (Live)
29,68,Bruno Guimarães,Newcastle Utd,0.07,0.41,Saved,23.0,Right Foot,,Jacob Murphy,Pass (Live),Callum Wilson,Pass (Live)
30,71,Sander Berge,Burnley,0.06,,Off Target,22.0,Right Foot,,Josh Cullen,Pass (Live),Jóhann Berg Guðmundsson,Pass (Live)
31,79,Wilson Odobert,Burnley,0.03,,Off Target,13.0,Left Foot,,,,,
32,80,Anthony Gordon,Newcastle Utd,0.04,,Off Target,29.0,Right Foot,,Elliot Anderson,Pass (Live),Anthony Gordon,Pass (Live)
33,84,Lyle Foster,Burnley,0.28,0.17,Saved,7.0,Head,,Jóhann Berg Guðmundsson,Pass (Live),Lorenz Assignon,Pass (Live)
34,86,Dara O'Shea,Burnley,0.01,0.21,Goal,11.0,Head,,Jóhann Berg Guðmundsson,Pass (Dead),,
35,90,Matt Ritchie,Newcastle Utd,0.15,0.15,Saved,12.0,Right Foot,,Harvey Barnes,Pass (Live),Matt Ritchie,Pass (Live)
36,90+1,Jóhann Berg Guðmundsson,Burnley,0.02,,Blocked,26.0,Left Foot,,David Datro Fofana,Pass (Live),Josh Cullen,Pass (Live)
37,90+1,Sander Berge,Burnley,0.03,,Off Target,31.0,Right Foot,,Jóhann Berg Guðmundsson,Shot,,
38,90+3,Harvey Barnes,Newcastle Utd,0.11,0.48,Saved,13.0,Right Foot,,Joelinton,Pass (Live),Bruno Guimarães,Pass (Live)
39,90+3,Zeki Amdouni,Burnley,0.02,,Blocked,27.0,Left Foot,,Jóhann Berg Guðmundsson,Pass (Dead),Jóhann Berg Guðmundsson,Fouled
40,90+4,Harvey Barnes,Newcastle Utd,0.08,,Blocked,15.0,Right Foot,,Valentino Livramento,Pass (Live),Bruno Guimarães,Pass (Live)
