,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Dominic Solanke,Bournemouth,0.11,,Off Target,3.0,Right Foot,,Lewis Cook,Pass (Dead),Philip Billing,Fouled
1,16,Ryan Christie,Bournemouth,0.05,,Off Target,17.0,Left Foot,Volley,Marcus Tavernier,Pass (Live),Justin Kluivert,Take-On
2,19,Evan Ferguson,Brighton,0.02,0.34,Saved,33.0,Right Foot,,Billy Gilmour,Pass (Live),,
3,25,Dominic Solanke,Bournemouth,0.17,0.22,Goal,28.0,Left Foot,,,,,
4,34,Facundo Buonanotte,Brighton,0.04,0.13,Saved,22.0,Left Foot,,Danny Welbeck,Pass (Live),Joël Veltman,Pass (Live)
5,39,Billy Gilmour,Brighton,0.0,,Off Target,57.0,Right Foot,,,,,
6,45+1,Pervis Estupiñán,Brighton,0.02,,Blocked,26.0,Left Foot,,Billy Gilmour,Pass (Live),Evan Ferguson,Pass (Live)
7,45+1,Lewis Dunk,Brighton,0.15,,Blocked,4.0,Head,,Billy Gilmour,Pass (Dead),Pervis Estupiñán,Shot
8,45+1,Adam Webster,Brighton,0.07,,Blocked,10.0,Right Foot,,Evan Ferguson,Pass (Live),Lewis Dunk,Shot
9,45+1,Mahmoud Dahoud,Brighton,0.03,,Blocked,21.0,Left Foot,Volley,Adam Webster,Shot,,
10,45+4,Philip Billing,Bournemouth,0.05,,Off Target,31.0,Left Foot,Free kick,Ryan Christie,Fouled,,
11,,,,,,,,,,,,,
12,46,Kaoru Mitoma,Brighton,0.22,0.96,Goal,6.0,Right Foot,Deflected,Mahmoud Dahoud,Pass (Live),Ansu Fati,Pass (Live)
13,59,Lewis Dunk,Brighton,0.11,,Off Target,5.0,Head,,Billy Gilmour,Pass (Dead),,
14,60,Ansu Fati,Brighton,0.5,,Off Target,10.0,Left Foot,,Simon Adingra,Pass (Live),Danny Welbeck,Pass (Live)
15,63,Illia Zabarnyi,Bournemouth,0.05,,Off Target,11.0,Head,,Lewis Cook,Pass (Dead),,
16,67,João Pedro,Brighton,0.08,,Blocked,11.0,Left Foot,,João Pedro,Take-On,Simon Adingra,Pass (Live)
17,70,Antoine Semenyo,Bournemouth,0.03,0.05,Saved,16.0,Left Foot,,Antoine Semenyo,Take-On,Lloyd Kelly,Pass (Live)
18,72,Antoine Semenyo,Bournemouth,0.02,,Blocked,29.0,Left Foot,,Lloyd Kelly,Pass (Live),Antoine Semenyo,Pass (Live)
19,77,Kaoru Mitoma,Brighton,0.51,0.83,Goal,6.0,Head,,Pervis Estupiñán,Pass (Live),Billy Gilmour,Pass (Live)
20,79,Antoine Semenyo,Bournemouth,0.04,0.35,Saved,15.0,Left Foot,,Dango Ouattara,Pass (Live),Dango Ouattara,Take-On
21,79,Dominic Solanke,Bournemouth,0.25,,Blocked,4.0,Head,Deflected,Antoine Semenyo,Shot,,
22,84,David Brooks,Bournemouth,0.28,,Blocked,11.0,Left Foot,,David Brooks,Pass (Live),David Brooks,Pass (Live)
23,90+2,Hamed Junior Traorè,Bournemouth,0.02,,Blocked,30.0,Right Foot,,Dango Ouattara,Pass (Live),,
24,90+4,Ansu Fati,Brighton,0.11,,Blocked,11.0,Left Foot,,João Pedro,Pass (Live),Ansu Fati,Pass (Live)
25,90+6,Dango Ouattara,Bournemouth,0.08,,Blocked,15.0,Left Foot,,David Brooks,Pass (Live),Dango Ouattara,Pass (Live)
