,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Jordan Ayew,Crystal Palace,0.04,0.04,Saved,14.0,Head,,Michael Olise,Pass (Dead),Jordan Ayew,Fouled
1,5,Jordan Ayew,Crystal Palace,0.02,0.27,Saved,20.0,Right Foot,,Odsonne Édouard,Pass (Live),Jordan Ayew,Pass (Live)
2,9,Antoine Semenyo,Bournemouth,0.12,0.11,Saved,21.0,Left Foot,,Ryan Christie,Pass (Live),Antoine Semenyo,Pass (Live)
3,10,Jordan Ayew,Crystal Palace,0.06,,Blocked,13.0,Right Foot,,Michael Olise,Pass (Live),Jefferson Lerma,Pass (Live)
4,10,Michael Olise,Crystal Palace,0.19,,Off Target,12.0,Left Foot,Volley,Tyrick Mitchell,Pass (Live),Jordan Ayew,Shot
5,15,Jefferson Lerma,Crystal Palace,0.03,,Off Target,28.0,Right Foot,,Jordan Ayew,Pass (Live),Michael Olise,Pass (Live)
6,20,Luis Sinisterra,Bournemouth,0.04,,Blocked,12.0,Right Foot,,Ryan Christie,Pass (Live),Justin Kluivert,Pass (Live)
7,25,Luis Sinisterra,Bournemouth,0.17,,Off Target,5.0,Head,,Ryan Christie,Pass (Dead),Adam Smith,Pass (Dead)
8,25,Marcos Senesi,Bournemouth,0.58,0.58,Goal,2.0,Head,,Luis Sinisterra,Shot,,
9,27,Jordan Ayew,Crystal Palace,0.03,0.25,Saved,22.0,Right Foot,,Michael Olise,Pass (Live),Odsonne Édouard,Pass (Live)
10,27,Odsonne Édouard,Crystal Palace,0.2,,Blocked,9.0,Right Foot,,Jordan Ayew,Shot,,
11,31,Luis Sinisterra,Bournemouth,0.05,,Off Target,13.0,Head,,Marcos Senesi,Pass (Live),Lewis Cook,Pass (Live)
12,34,Justin Kluivert,Bournemouth,0.09,,Off Target,16.0,Right Foot,,Luis Sinisterra,Pass (Live),Luis Sinisterra,Tackle
13,42,Dominic Solanke,Bournemouth,0.07,,Blocked,10.0,Head,,Adam Smith,Pass (Live),Justin Kluivert,Pass (Live)
14,45+3,Dominic Solanke,Bournemouth,0.16,0.16,Saved,9.0,Right Foot,,Dominic Solanke,Take-On,Antoine Semenyo,Pass (Live)
15,,,,,,,,,,,,,
16,49,Jefferson Lerma,Crystal Palace,0.04,,Woodwork,20.0,Right Foot,,Michael Olise,Pass (Live),Jeffrey Schlupp,Pass (Live)
17,54,Michael Olise,Crystal Palace,0.05,,Blocked,29.0,Left Foot,Free kick,Michael Olise,Fouled,Michael Olise,Take-On
18,60,Jordan Ayew,Crystal Palace,0.01,,Blocked,28.0,Right Foot,,Jefferson Lerma,Pass (Live),Jefferson Lerma,Pass (Live)
19,63,Jefferson Lerma,Crystal Palace,0.07,,Off Target,17.0,Right Foot,Volley,Chris Richards,Pass (Live),Michael Olise,Pass (Dead)
20,73,Odsonne Édouard,Crystal Palace,0.03,,Blocked,15.0,Right Foot,,Odsonne Édouard,Take-On,Jefferson Lerma,Pass (Live)
21,84,Jefferson Lerma,Crystal Palace,0.05,,Off Target,11.0,Head,,Michael Olise,Pass (Dead),,Fouled
22,89,Dango Ouattara,Bournemouth,0.01,,Blocked,10.0,Head,,Marcus Tavernier,Pass (Dead),Neto,Pass (Dead)
23,89,Marcos Senesi,Bournemouth,0.02,,Off Target,23.0,Left Foot,,Ryan Christie,Tackle,,
24,90+1,Jordan Ayew,Crystal Palace,0.03,,Blocked,24.0,Right Foot,,Odsonne Édouard,Pass (Live),Will Hughes,Pass (Live)
25,90+1,Kieffer Moore,Bournemouth,0.58,0.84,Goal,5.0,Head,,Philip Billing,Pass (Live),Marcus Tavernier,Pass (Live)
26,90+4,Naouirou Ahamada,Crystal Palace,0.14,,Off Target,20.0,Right Foot,,Odsonne Édouard,Pass (Live),Michael Olise,Pass (Live)
27,90+6,Odsonne Édouard,Crystal Palace,0.03,,Off Target,21.0,Left Foot,,Naouirou Ahamada,Pass (Live),Michael Olise,Pass (Live)
