,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Bobby Reid,Fulham,0.09,0.95,Goal,9.0,Right Foot,,Andreas Pereira,Pass (Live),Tim Ream,Pass (Live)
1,10,Willian,Fulham,0.33,0.6,Saved,6.0,Right Foot,,Tom Cairney,Pass (Live),Willian,Pass (Live)
2,15,Marcus Tavernier,Bournemouth,0.06,,Blocked,11.0,Left Foot,,Marcos Senesi,Pass (Live),,
3,17,Alex Scott,Bournemouth,0.1,,Blocked,23.0,Right Foot,Free kick,Alex Scott,Fouled,Ryan Christie,Pass (Live)
4,17,Ryan Christie,Bournemouth,0.04,,Off Target,22.0,Right Foot,Volley,Alex Scott,Shot,,
5,24,Luis Sinisterra,Bournemouth,0.03,,Off Target,20.0,Right Foot,,Alex Scott,Pass (Live),Ryan Christie,Pass (Live)
6,30,Luis Sinisterra,Bournemouth,0.04,0.33,Saved,18.0,Right Foot,,Illia Zabarnyi,Pass (Live),Ryan Christie,Pass (Dead)
7,31,Dominic Solanke,Bournemouth,0.43,,Off Target,4.0,Right Foot,,Marcus Tavernier,Pass (Dead),Luis Sinisterra,Shot
8,32,Dominic Solanke,Bournemouth,0.08,,Blocked,16.0,Left Foot,,Ryan Christie,Pass (Live),Luis Sinisterra,Tackle
9,36,Rodrigo Muniz,Fulham,0.29,0.91,Goal,5.0,Right Foot,,Bobby Reid,Pass (Live),Willian,Pass (Live)
10,39,Marcus Tavernier,Bournemouth,0.04,,Off Target,16.0,Left Foot,,Luis Sinisterra,Pass (Live),Alex Scott,Pass (Live)
11,42,Alex Scott,Bournemouth,0.01,,Off Target,29.0,Right Foot,,Luis Sinisterra,Pass (Live),Alex Scott,Pass (Live)
12,45+1,Antonee Robinson,Fulham,0.16,0.24,Saved,6.0,Left Foot,,Willian,Pass (Live),Antonee Robinson,Pass (Live)
13,45+1,Willian,Fulham,0.04,,Off Target,25.0,Right Foot,,Antonee Robinson,Pass (Live),Tom Cairney,Tackle
14,,,,,,,,,,,,,
15,47,Willian,Fulham,0.05,0.44,Saved,25.0,Right Foot,,Tom Cairney,Pass (Live),Antonee Robinson,Tackle
16,48,Ryan Christie,Bournemouth,0.03,,Off Target,15.0,Head,,Marcos Senesi,Pass (Live),Marcus Tavernier,Pass (Live)
17,50,Ryan Christie,Bournemouth,0.05,,Blocked,10.0,Left Foot,Volley,Luis Sinisterra,Pass (Live),Marcus Tavernier,Pass (Live)
18,50,Marcos Senesi,Bournemouth,0.11,0.34,Goal,9.0,Right Foot,,Dominic Solanke,Pass (Live),Marcus Tavernier,Pass (Dead)
19,52,Rodrigo Muniz,Fulham,0.59,0.93,Goal,4.0,Right Foot,Volley,Willian,Pass (Live),Tom Cairney,Pass (Live)
20,54,Illia Zabarnyi,Bournemouth,0.03,,Blocked,7.0,Head,,Marcus Tavernier,Pass (Dead),Lewis Cook,Pass (Live)
21,55,Alex Scott,Bournemouth,0.04,0.26,Saved,29.0,Right Foot,,Marcus Tavernier,Pass (Live),Marcos Senesi,Pass (Live)
22,57,Dominic Solanke,Bournemouth,0.03,,Off Target,31.0,Right Foot,,Alex Scott,Pass (Live),,
23,58,Dominic Solanke,Bournemouth,0.11,,Blocked,9.0,Right Foot,,,,,
24,59,Dominic Solanke,Bournemouth,0.06,,Blocked,19.0,Right Foot,Volley,Luis Sinisterra,Pass (Live),Milos Kerkez,Pass (Live)
25,67,Marcus Tavernier,Bournemouth,0.01,0.09,Saved,22.0,Left Foot,,Ryan Christie,Pass (Live),Antoine Semenyo,Pass (Live)
26,76,Enes Ünal,Bournemouth,0.03,,Blocked,23.0,Right Foot,,Illia Zabarnyi,Pass (Live),Adam Smith,Pass (Dead)
27,76,Enes Ünal,Bournemouth,0.2,,Blocked,5.0,Right Foot,,Marcos Senesi,Pass (Live),Enes Ünal,Shot
28,77,Ryan Christie,Bournemouth,0.03,,Off Target,23.0,Left Foot,Volley,Enes Ünal,Shot,,
29,79,Illia Zabarnyi,Bournemouth,0.02,,Blocked,10.0,Head,,Lewis Cook,Pass (Dead),Enes Ünal,Fouled
30,90+1,Enes Ünal,Bournemouth,0.03,,Blocked,18.0,Right Foot,,Dango Ouattara,Pass (Live),Dango Ouattara,Tackle
31,90+2,Romain Faivre,Bournemouth,0.14,,Blocked,14.0,Right Foot,,Romain Faivre,Take-On,Antoine Semenyo,Pass (Live)
32,90+5,Antoine Semenyo,Bournemouth,0.08,,Off Target,16.0,Right Foot,Volley,Dominic Solanke,Pass (Live),Marcos Senesi,Pass (Live)
