,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Ollie Watkins,Aston Villa,0.08,,Off Target,10.0,Head,,Douglas Luiz,Pass (Dead),Lucas Digne,Fouled
1,6,Diego Carlos,Aston Villa,0.05,,Off Target,16.0,Left Foot,Volley,Ollie Watkins,Shot,,
2,9,Jean-Philippe Mateta,Crystal Palace,0.56,0.78,Goal,14.0,Left Foot,,Michael Olise,Pass (Live),Adam Wharton,Pass (Live)
3,16,Moussa Diaby,Aston Villa,0.41,0.78,Saved,19.0,Left Foot,,Douglas Luiz,Pass (Live),Diego Carlos,Pass (Live)
4,17,Moussa Diaby,Aston Villa,0.13,0.45,Saved,10.0,Left Foot,Volley,Moussa Diaby,Shot,,
5,17,Ollie Watkins,Aston Villa,0.21,,Off Target,6.0,Head,,Lucas Digne,Pass (Dead),Moussa Diaby,Shot
6,19,Jhon Durán,Aston Villa,0.03,,Off Target,32.0,Left Foot,,Moussa Diaby,Pass (Live),Ezri Konsa,Pass (Live)
7,30,Ezri Konsa,Aston Villa,0.07,,Off Target,7.0,Head,,Lucas Digne,Pass (Dead),,
8,37,Eberechi Eze,Crystal Palace,0.03,0.04,Saved,30.0,Right Foot,,Eberechi Eze,Pass (Live),Marc Guéhi,Pass (Live)
9,39,Jean-Philippe Mateta,Crystal Palace,0.55,0.78,Goal,9.0,Right Foot,,Daniel Muñoz,Pass (Live),Michael Olise,Pass (Live)
10,41,Tyrick Mitchell,Crystal Palace,0.05,,Blocked,11.0,Right Foot,,Tyrick Mitchell,Pass (Live),Marc Guéhi,Pass (Live)
11,45,Eberechi Eze,Crystal Palace,0.05,,Blocked,16.0,Right Foot,,Jean-Philippe Mateta,Pass (Live),Eberechi Eze,Pass (Live)
12,45+3,Michael Olise,Crystal Palace,0.12,0.26,Saved,16.0,Left Foot,,Daniel Muñoz,Pass (Live),,
13,45+4,Michael Olise,Crystal Palace,0.15,0.33,Saved,6.0,Right Foot,,Michael Olise,Take-On,Daniel Muñoz,Pass (Live)
14,,,,,,,,,,,,,
15,50,Jhon Durán,Aston Villa,0.02,,Off Target,12.0,Head,,Lucas Digne,Pass (Dead),Lucas Digne,Pass (Live)
16,54,Eberechi Eze,Crystal Palace,0.05,0.21,Goal,21.0,Right Foot,,Joachim Andersen,Pass (Live),Eberechi Eze,Pass (Live)
17,59,Michael Olise,Crystal Palace,0.17,,Off Target,15.0,Left Foot,,Daniel Muñoz,Pass (Live),Nathaniel Clyne,Pass (Live)
18,63,Jean-Philippe Mateta,Crystal Palace,0.46,0.93,Goal,10.0,Right Foot,,Eberechi Eze,Pass (Live),Dean Henderson,Pass (Live)
19,69,Eberechi Eze,Crystal Palace,0.1,0.12,Goal,24.0,Right Foot,,Jean-Philippe Mateta,Pass (Live),Eberechi Eze,Pass (Live)
20,75,Michael Olise,Crystal Palace,0.04,,Off Target,24.0,Right Foot,,Daniel Muñoz,Pass (Live),Marc Guéhi,Pass (Live)
21,77,Michael Olise,Crystal Palace,0.05,,Blocked,21.0,Left Foot,,Adam Wharton,Pass (Live),Joachim Andersen,Pass (Live)
22,82,Michael Olise,Crystal Palace,0.11,,Off Target,17.0,Left Foot,,Tyrick Mitchell,Pass (Live),Chris Richards,Pass (Live)
23,84,Eberechi Eze,Crystal Palace,0.05,0.42,Saved,18.0,Left Foot,,Chris Richards,Tackle,,
