,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Son Heung-min,Tottenham,0.06,0.09,Saved,16.0,Right Foot,,Pape Matar Sarr,Pass (Live),James Maddison,Pass (Live)
1,6,Dejan Kulusevski,Tottenham,0.07,0.07,Goal,17.0,Left Foot,Deflected,Pape Matar Sarr,Pass (Live),James Maddison,Pass (Live)
2,7,Pedro Porro,Tottenham,0.03,0.19,Saved,21.0,Left Foot,Volley,Brennan Johnson,Pass (Live),Yves Bissouma,Pass (Live)
3,11,Nicolas Jackson,Chelsea,0.22,0.46,Saved,10.0,Right Foot,,Nicolas Jackson,Take-On,Raheem Sterling,Pass (Live)
4,12,Axel Disasi,Chelsea,0.02,,Off Target,15.0,Head,,Conor Gallagher,Pass (Dead),Nicolas Jackson,Shot
5,21,Raheem Sterling,Chelsea,0.03,,Blocked,17.0,Right Foot,,Reece James,Pass (Live),Enzo Fernández,Pass (Live)
6,25,Enzo Fernández,Chelsea,0.03,,Off Target,31.0,Right Foot,,Moisés Caicedo,Pass (Live),Cole Palmer,Pass (Live)
7,27,Thiago Silva,Chelsea,0.03,,Off Target,19.0,Right Foot,,Moisés Caicedo,Fouled,Reece James,Pass (Live)
8,27,Enzo Fernández,Chelsea,0.01,,Off Target,31.0,Right Foot,,Conor Gallagher,Pass (Live),,
9,35,Cole Palmer (pen),Chelsea,0.79,0.99,Goal,13.0,Left Foot,,Enzo Fernández,Fouled,Nicolas Jackson,Pass (Live)
10,40,Pape Matar Sarr,Tottenham,0.02,,Blocked,34.0,Right Foot,,Pape Matar Sarr,Tackle,,
11,,,,,,,,,,,,,
12,47,Cole Palmer,Chelsea,0.04,,Off Target,21.0,Left Foot,,Conor Gallagher,Pass (Live),Enzo Fernández,Pass (Live)
13,51,Raheem Sterling,Chelsea,0.02,0.46,Saved,21.0,Right Foot,Deflected,Marc Cucurella,Pass (Live),Moisés Caicedo,Pass (Live)
14,54,Raheem Sterling,Chelsea,0.04,,Blocked,16.0,Right Foot,,Raheem Sterling,Take-On,Enzo Fernández,Pass (Live)
15,54,Yves Bissouma,Tottenham,0.08,,Blocked,16.0,Right Foot,,Yves Bissouma,Take-On,Dejan Kulusevski,Pass (Live)
16,56,Nicolas Jackson,Chelsea,0.31,,Blocked,4.0,Head,,,,,
17,60,Reece James,Chelsea,0.03,,Off Target,16.0,Right Foot,,Conor Gallagher,Pass (Live),Mykhailo Mudryk,Pass (Live)
18,68,Marc Cucurella,Chelsea,0.19,0.62,Saved,11.0,Right Foot,,Marc Cucurella,Take-On,Reece James,Pass (Live)
19,75,Nicolas Jackson,Chelsea,0.72,0.78,Goal,11.0,Left Foot,,Raheem Sterling,Pass (Live),Reece James,Pass (Live)
20,82,Pierre Højbjerg,Tottenham,0.01,0.03,Saved,63.0,Right Foot,Free kick,Emerson,Fouled,Emerson,Tackle
21,86,Rodrigo Bentancur,Tottenham,0.49,,Off Target,4.0,Head,,Pedro Porro,Pass (Dead),Emerson,Fouled
22,90+4,Son Heung-min,Tottenham,0.14,0.12,Saved,17.0,Left Foot,,Oliver Skipp,Pass (Live),Yves Bissouma,Tackle
23,90+4,Nicolas Jackson,Chelsea,0.41,0.18,Goal,12.0,Right Foot,,Conor Gallagher,Pass (Live),Malo Gusto,Pass (Live)
24,90+7,Nicolas Jackson,Chelsea,0.98,0.99,Goal,5.0,Right Foot,,Nicolas Jackson,Take-On,Cole Palmer,Pass (Live)
25,90+9,Nicolas Jackson,Chelsea,0.24,,Off Target,14.0,Left Foot,,Mykhailo Mudryk,Pass (Live),Marc Cucurella,Pass (Live)
