,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,7,Gabriel Jesus,Arsenal,0.06,,Off Target,12.0,Right Foot,Volley,Ben White,Pass (Live),Declan Rice,Pass (Live)
1,15,Nathan Aké,Manchester City,0.41,0.75,Saved,3.0,Other,,Kevin De Bruyne,Pass (Dead),Joško Gvardiol,Take-On
2,25,Kai Havertz,Arsenal,0.33,0.17,Saved,5.0,Left Foot,,Gabriel Jesus,Pass (Live),Kai Havertz,Pass (Live)
3,31,Gabriel Jesus,Arsenal,0.06,,Off Target,17.0,Left Foot,,Gabriel Jesus,Take-On,Jakub Kiwior,Pass (Live)
4,34,Gabriel Jesus,Arsenal,0.05,,Blocked,18.0,Right Foot,,Gabriel Jesus,Take-On,Gabriel Jesus,Take-On
5,37,Erling Haaland,Manchester City,0.09,,Off Target,8.0,Head,,Joško Gvardiol,Pass (Live),Manuel Akanji,Pass (Live)
6,40,Rodri,Manchester City,0.04,,Off Target,13.0,Head,,Manuel Akanji,Pass (Live),Rúben Dias,Pass (Live)
7,44,Phil Foden,Manchester City,0.03,,Blocked,29.0,Left Foot,,Rodri,Pass (Live),Rodri,Take-On
8,,,,,,,,,,,,,
9,47,Mateo Kovačić,Manchester City,0.03,,Off Target,25.0,Right Foot,,Rodri,Pass (Live),Phil Foden,Pass (Live)
10,60,Rodri,Manchester City,0.07,,Blocked,22.0,Left Foot,,Phil Foden,Pass (Live),Manuel Akanji,Pass (Live)
11,64,Erling Haaland,Manchester City,0.07,,Blocked,17.0,Left Foot,,Rodri,Pass (Live),Manuel Akanji,Pass (Live)
12,77,Jeremy Doku,Manchester City,0.04,,Off Target,16.0,Left Foot,,Kevin De Bruyne,Pass (Live),Rodri,Pass (Live)
13,80,Gabriel Martinelli,Arsenal,0.1,,Blocked,20.0,Left Foot,,Martin Ødegaard,Pass (Live),Martin Ødegaard,Interception
14,82,Jeremy Doku,Manchester City,0.04,,Off Target,10.0,Right Foot,Volley,Jack Grealish,Pass (Live),Erling Haaland,Pass (Live)
15,84,Joško Gvardiol,Manchester City,0.04,,Off Target,9.0,Head,,Kevin De Bruyne,Pass (Dead),Manuel Akanji,Pass (Live)
16,86,Leandro Trossard,Arsenal,0.06,0.07,Saved,13.0,Left Foot,,Martin Ødegaard,Pass (Live),Thomas Partey,Pass (Live)
17,90+2,Erling Haaland,Manchester City,0.05,,Blocked,11.0,Head,,Kevin De Bruyne,Pass (Dead),Jeremy Doku,Take-On
18,90+3,Erling Haaland,Manchester City,0.1,,Off Target,9.0,Head,,Jeremy Doku,Pass (Live),Rúben Dias,Pass (Live)
