,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,9,Cole Palmer,Chelsea,0.03,,Off Target,26.0,Left Foot,,Marc Cucurella,Pass (Live),Axel Disasi,Pass (Live)
1,14,Raheem Sterling,Chelsea,0.07,,Off Target,23.0,Right Foot,,Raheem Sterling,Take-On,Cole Palmer,Pass (Live)
2,15,Wilson Odobert,Burnley,0.08,0.16,Goal,11.0,Left Foot,,Lyle Foster,Pass (Live),Vitinho,Pass (Live)
3,22,Mike Trésor,Burnley,0.31,,Off Target,4.0,Right Foot,Volley,Wilson Odobert,Pass (Live),Sander Berge,Pass (Live)
4,37,Raheem Sterling,Chelsea,0.12,0.13,Saved,8.0,Left Foot,,Moisés Caicedo,Pass (Live),Enzo Fernández,Pass (Live)
5,44,Armando Broja,Chelsea,0.08,,Blocked,13.0,Right Foot,,Raheem Sterling,Pass (Live),Enzo Fernández,Pass (Live)
6,44,Cole Palmer,Chelsea,0.06,,Blocked,23.0,Left Foot,,Moisés Caicedo,Pass (Live),Levi Colwill,Pass (Live)
7,,,,,,,,,,,,,
8,50,Cole Palmer (pen),Chelsea,0.79,0.99,Goal,13.0,Left Foot,,Raheem Sterling,Fouled,Levi Colwill,Pass (Live)
9,54,Wilson Odobert,Burnley,0.02,0.16,Saved,23.0,Right Foot,,Charlie Taylor,Pass (Live),Josh Cullen,Pass (Live)
10,58,Enzo Fernández,Chelsea,0.1,0.1,Saved,17.0,Right Foot,,Nicolas Jackson,Pass (Live),Raheem Sterling,Pass (Live)
11,65,Raheem Sterling,Chelsea,0.31,0.71,Goal,11.0,Left Foot,,Conor Gallagher,Pass (Live),Moisés Caicedo,Tackle
12,75,Nicolas Jackson,Chelsea,0.3,0.9,Goal,10.0,Left Foot,,Nicolas Jackson,Take-On,Cole Palmer,Pass (Live)
13,78,Wilson Odobert,Burnley,0.05,,Blocked,18.0,Right Foot,Volley,Luca Koleosho,Pass (Live),Luca Koleosho,Take-On
14,80,Jacob Bruun Larsen,Burnley,0.1,,Blocked,25.0,Right Foot,Free kick,Josh Brownhill,Fouled,Wilson Odobert,Shot
15,81,Sander Berge,Burnley,0.04,,Blocked,9.0,Head,,Connor Roberts,Pass (Dead),Josh Brownhill,Pass (Live)
16,81,Luca Koleosho,Burnley,0.02,0.08,Saved,24.0,Right Foot,,Connor Roberts,Pass (Live),Josh Brownhill,Pass (Dead)
17,90+4,Lyle Foster,Burnley,0.09,,Off Target,18.0,Right Foot,,Josh Brownhill,Pass (Live),Jacob Bruun Larsen,Pass (Live)
18,90+7,Charlie Taylor,Burnley,0.02,,Blocked,29.0,Left Foot,,Connor Roberts,Pass (Live),Josh Brownhill,Pass (Dead)
19,90+7,Charlie Taylor,Burnley,0.03,,Off Target,20.0,Left Foot,Volley,Charlie Taylor,Shot,,
