,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Cody Gakpo,Liverpool,0.03,0.03,Saved,28.0,Right Foot,,Cody Gakpo,Take-On,Dominik Szoboszlai,Pass (Live)
1,5,Ethan Pinnock,Brentford,0.15,,Off Target,10.0,Left Foot,Volley,Ben Mee,Pass (Live),Ethan Pinnock,Pass (Live)
2,14,Diogo Jota,Liverpool,0.07,,Blocked,16.0,Right Foot,,Cody Gakpo,Pass (Live),,
3,16,Darwin Núñez,Liverpool,0.15,0.16,Saved,9.0,Right Foot,,Mohamed Salah,Pass (Live),Darwin Núñez,Pass (Live)
4,18,Bryan Mbeumo,Brentford,0.04,,Off Target,12.0,Left Foot,,,,,
5,22,Dominik Szoboszlai,Liverpool,0.05,,Off Target,23.0,Left Foot,,Diogo Jota,Pass (Live),Kostas Tsimikas,Pass (Live)
6,27,Virgil van Dijk,Liverpool,0.07,0.05,Saved,10.0,Head,,Kostas Tsimikas,Pass (Dead),Trent Alexander-Arnold,Pass (Live)
7,27,Joël Matip,Liverpool,0.03,,Blocked,11.0,Head,,Virgil van Dijk,Shot,,
8,32,Bryan Mbeumo,Brentford,0.48,0.59,Saved,18.0,Left Foot,,Mathias Jensen,Pass (Live),Vitaly Janelt,Pass (Live)
9,32,Darwin Núñez,Liverpool,0.04,0.06,Saved,22.0,Right Foot,,Diogo Jota,Pass (Live),Darwin Núñez,Pass (Live)
10,39,Mohamed Salah,Liverpool,0.39,0.8,Goal,10.0,Left Foot,,Darwin Núñez,Pass (Live),Trent Alexander-Arnold,Pass (Live)
11,45+1,Ben Mee,Brentford,0.11,,Blocked,14.0,Left Foot,,Vitaly Janelt,Pass (Live),Bryan Mbeumo,Pass (Live)
12,45+2,Darwin Núñez,Liverpool,0.04,0.13,Saved,29.0,Right Foot,,Trent Alexander-Arnold,Pass (Live),Kostas Tsimikas,Pass (Live)
13,45+5,Mohamed Salah,Liverpool,0.5,,Off Target,9.0,Right Foot,Volley,Trent Alexander-Arnold,Pass (Live),Wataru Endo,Pass (Live)
14,45+6,Mads Roerslev,Brentford,0.03,,Off Target,26.0,Right Foot,,Kristoffer Ajer,Pass (Live),Bryan Mbeumo,Pass (Live)
15,,,,,,,,,,,,,
16,50,Mathias Jensen,Brentford,0.06,0.23,Saved,25.0,Right Foot,Free kick,Bryan Mbeumo,Fouled,Mads Roerslev,Pass (Live)
17,52,Kostas Tsimikas,Liverpool,0.03,,Off Target,24.0,Left Foot,,Joël Matip,Pass (Live),,
18,53,Cody Gakpo,Liverpool,0.03,,Off Target,31.0,Right Foot,,Dominik Szoboszlai,Pass (Live),Joël Matip,Pass (Live)
19,61,Frank Onyeka,Brentford,0.06,,Blocked,22.0,Left Foot,,Kristoffer Ajer,Pass (Live),Bryan Mbeumo,Pass (Live)
20,61,Christian Nørgaard,Brentford,0.18,,Blocked,14.0,Left Foot,,Nathan Collins,Pass (Live),Christian Nørgaard,Pass (Live)
21,61,Yoane Wissa,Brentford,0.14,,Off Target,4.0,Head,,Christian Nørgaard,Pass (Live),Christian Nørgaard,Shot
22,62,Mohamed Salah,Liverpool,0.15,0.4,Goal,9.0,Head,,Kostas Tsimikas,Pass (Live),Diogo Jota,Pass (Live)
23,66,Christian Nørgaard,Brentford,0.08,,Off Target,10.0,Left Foot,,Bryan Mbeumo,Pass (Dead),Yoane Wissa,Pass (Live)
24,74,Diogo Jota,Liverpool,0.04,,Blocked,21.0,Left Foot,Volley,Trent Alexander-Arnold,Pass (Live),Mohamed Salah,Pass (Live)
25,74,Diogo Jota,Liverpool,0.07,0.44,Goal,20.0,Right Foot,,Kostas Tsimikas,Pass (Live),Diogo Jota,Shot
26,78,Ethan Pinnock,Brentford,0.13,0.23,Saved,7.0,Head,,Bryan Mbeumo,Pass (Dead),,
27,79,Nathan Collins,Brentford,0.1,,Off Target,8.0,Head,,Bryan Mbeumo,Pass (Dead),Ethan Pinnock,Shot
28,83,Bryan Mbeumo,Brentford,0.03,,Off Target,22.0,Right Foot,,,,,
29,86,Saman Ghoddos,Brentford,0.03,,Off Target,25.0,Right Foot,,Ben Mee,Pass (Live),,
30,87,Yehor Yarmoliuk,Brentford,0.05,,Off Target,20.0,Right Foot,,Saman Ghoddos,Pass (Live),Frank Onyeka,Pass (Live)
31,88,Harvey Elliott,Liverpool,0.02,0.41,Saved,28.0,Left Foot,,Darwin Núñez,Pass (Live),Virgil van Dijk,Pass (Live)
32,89,Dominik Szoboszlai,Liverpool,0.01,0.09,Saved,22.0,Right Foot,Volley,Harvey Elliott,Shot,,
33,90+7,Neal Maupay,Brentford,0.01,,Blocked,33.0,Right Foot,Free kick,Bryan Mbeumo,Pass (Dead),Yehor Yarmoliuk,Fouled
