,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Erling Haaland,Manchester City,0.33,0.16,Saved,18.0,Right Foot,,Kevin De Bruyne,Pass (Live),,
1,2,Jeremy Doku,Manchester City,0.21,,Blocked,14.0,Left Foot,,Jeremy Doku,Take-On,Erling Haaland,Shot
2,2,Erling Haaland,Manchester City,0.15,,Off Target,12.0,Left Foot,Volley,Jeremy Doku,Shot,,
3,9,Joško Gvardiol,Manchester City,0.07,0.19,Saved,20.0,Right Foot,,Mateo Kovačić,Pass (Live),Kevin De Bruyne,Pass (Live)
4,10,Kevin De Bruyne,Manchester City,0.07,,Off Target,15.0,Right Foot,,Julián Álvarez,Pass (Dead),Joško Gvardiol,Shot
5,14,Matheus Nunes,Manchester City,0.15,0.06,Saved,16.0,Left Foot,,Jeremy Doku,Pass (Live),Rúben Dias,Pass (Live)
6,18,Erling Haaland,Manchester City,0.41,,Off Target,5.0,Left Foot,,Kevin De Bruyne,Pass (Live),Rúben Dias,Pass (Live)
7,22,Kevin De Bruyne,Manchester City,0.02,0.02,Saved,22.0,Right Foot,,Manuel Akanji,Tackle,,
8,23,Jeremy Doku,Manchester City,0.05,,Off Target,16.0,Right Foot,,Erling Haaland,Pass (Live),Jeremy Doku,Pass (Live)
9,25,Jeremy Doku,Manchester City,0.02,,Blocked,18.0,Right Foot,,Jeremy Doku,Take-On,Manuel Akanji,Pass (Live)
10,25,Erling Haaland,Manchester City,0.15,,Blocked,13.0,Left Foot,,Mateo Kovačić,Take-On,Jeremy Doku,Shot
11,26,Rúben Dias,Manchester City,0.05,0.11,Saved,27.0,Right Foot,,Kevin De Bruyne,Pass (Live),Jeremy Doku,Pass (Live)
12,27,Matheus Nunes,Manchester City,0.15,,Woodwork,9.0,Right Foot,,Kevin De Bruyne,Pass (Live),Rico Lewis,Pass (Live)
13,31,Mateo Kovačić,Manchester City,0.03,,Off Target,15.0,Right Foot,Volley,Joško Gvardiol,Pass (Live),Julián Álvarez,Pass (Dead)
14,39,Kevin De Bruyne,Manchester City,0.03,,Blocked,22.0,Right Foot,,Matheus Nunes,Pass (Live),Jeremy Doku,Pass (Live)
15,42,Joško Gvardiol,Manchester City,0.03,,Off Target,9.0,Other,,Julián Álvarez,Pass (Dead),Kevin De Bruyne,Pass (Live)
16,45,Kevin De Bruyne,Manchester City,0.1,0.13,Saved,19.0,Right Foot,,Jeremy Doku,Pass (Live),Manuel Akanji,Pass (Live)
17,45,Manuel Akanji,Manchester City,0.07,,Off Target,10.0,Head,,Kevin De Bruyne,Shot,,
18,45+1,Mateo Kovačić,Manchester City,0.02,,Off Target,22.0,Right Foot,,Kevin De Bruyne,Pass (Live),Manuel Akanji,Shot
19,,,,,,,,,,,,,
20,51,Joško Gvardiol,Manchester City,0.13,,Blocked,12.0,Left Foot,,Kevin De Bruyne,Pass (Live),Manuel Akanji,Pass (Live)
21,52,Rúben Dias,Manchester City,0.03,,Off Target,20.0,Right Foot,,Mateo Kovačić,Pass (Live),Jeremy Doku,Pass (Live)
22,54,Julián Álvarez,Manchester City,0.08,,Off Target,20.0,Left Foot,,Rico Lewis,Pass (Live),Kevin De Bruyne,Pass (Live)
23,57,Kevin De Bruyne,Manchester City,0.04,0.07,Saved,14.0,Right Foot,Volley,Matheus Nunes,Pass (Live),Kevin De Bruyne,Pass (Live)
24,58,Rúben Dias,Manchester City,0.04,,Off Target,26.0,Left Foot,,Mateo Kovačić,Pass (Live),Julián Álvarez,Pass (Live)
25,60,Julián Álvarez,Manchester City,0.06,,Off Target,14.0,Right Foot,,Erling Haaland,Pass (Live),Manuel Akanji,Pass (Live)
26,62,Mateo Kovačić,Manchester City,0.06,,Blocked,24.0,Right Foot,,Rico Lewis,Pass (Live),Kevin De Bruyne,Pass (Live)
27,64,Mateo Kovačić,Manchester City,0.03,0.31,Goal,18.0,Right Foot,Volley,Julián Álvarez,Pass (Live),Jeremy Doku,Pass (Live)
28,66,Cauley Woodrow,Luton Town,0.09,,Woodwork,13.0,Right Foot,,Fred Onyedinma,Pass (Live),Ross Barkley,Pass (Live)
29,73,Jeremy Doku,Manchester City,0.03,,Blocked,13.0,Right Foot,,Kevin De Bruyne,Pass (Live),Joško Gvardiol,Pass (Live)
30,73,Matheus Nunes,Manchester City,0.03,0.11,Saved,27.0,Right Foot,,Rúben Dias,Pass (Live),Julián Álvarez,Pass (Live)
31,76,Erling Haaland (pen),Manchester City,0.79,0.98,Goal,13.0,Left Foot,,Jeremy Doku,Fouled,Joško Gvardiol,Pass (Live)
32,80,Alfie Doughty,Luton Town,0.17,0.44,Saved,7.0,Left Foot,,Alfie Doughty,Take-On,Cauley Woodrow,Pass (Live)
33,80,Pelly Ruddock Mpanzu,Luton Town,0.08,,Off Target,7.0,Right Foot,,Pelly Ruddock Mpanzu,Take-On,Alfie Doughty,Shot
34,81,Ross Barkley,Luton Town,0.17,0.79,Goal,10.0,Left Foot,,Ross Barkley,Take-On,,
35,84,Jeremy Doku,Manchester City,0.04,,Off Target,17.0,Right Foot,,Rico Lewis,Pass (Live),Joško Gvardiol,Pass (Live)
36,87,Jeremy Doku,Manchester City,0.13,0.72,Goal,12.0,Right Foot,,Jeremy Doku,Take-On,Joško Gvardiol,Pass (Live)
37,90+1,Sergio Gómez,Manchester City,0.08,,Blocked,22.0,Left Foot,,Mateo Kovačić,Pass (Live),Jeremy Doku,Pass (Live)
38,90+2,Julián Álvarez,Manchester City,0.44,0.71,Saved,8.0,Left Foot,,Julián Álvarez,Take-On,,
39,90+2,Mateo Kovačić,Manchester City,0.24,,Blocked,12.0,Right Foot,,Julián Álvarez,Shot,,
40,90+3,Joško Gvardiol,Manchester City,0.08,0.24,Goal,19.0,Right Foot,,Jeremy Doku,Pass (Live),Joško Gvardiol,Pass (Live)
41,90+5,Matheus Nunes,Manchester City,0.06,,Blocked,15.0,Left Foot,,Oscar Bobb,Pass (Live),,
