,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Ryan Christie,Bournemouth,0.04,,Blocked,22.0,Left Foot,,Antoine Semenyo,Pass (Live),Lewis Cook,Pass (Live)
1,5,Justin Kluivert,Bournemouth,0.91,0.94,Goal,2.0,Right Foot,Volley,Luis Sinisterra,Shot,,
2,5,Luis Sinisterra,Bournemouth,0.24,,Blocked,3.0,Head,Deflected,Lewis Cook,Pass (Dead),Marcos Senesi,Pass (Live)
3,10,Justin Kluivert,Bournemouth,0.02,,Blocked,23.0,Right Foot,,Luis Sinisterra,Pass (Live),Ryan Christie,Pass (Live)
4,11,Taiwo Awoniyi,Nott'ham Forest,0.09,0.21,Saved,20.0,Left Foot,,Morgan Gibbs-White,Pass (Live),Neco Williams,Pass (Live)
5,16,Taiwo Awoniyi,Nott'ham Forest,0.09,0.04,Saved,13.0,Right Foot,,Taiwo Awoniyi,Take-On,Nicolás Domínguez,Pass (Live)
6,17,Antoine Semenyo,Bournemouth,0.02,,Blocked,24.0,Left Foot,,,,,
7,25,Ryan Yates,Nott'ham Forest,0.22,0.29,Saved,7.0,Left Foot,,Murillo,Pass (Live),Morgan Gibbs-White,Pass (Dead)
8,31,Luis Sinisterra,Bournemouth,0.02,,Blocked,31.0,Right Foot,,Lloyd Kelly,Interception,,
9,43,Ryan Yates,Nott'ham Forest,0.04,0.04,Saved,15.0,Right Foot,,Anthony Elanga,Pass (Live),Ryan Yates,Pass (Live)
10,45+1,Callum Hudson-Odoi,Nott'ham Forest,0.01,0.41,Goal,20.0,Right Foot,,Callum Hudson-Odoi,Take-On,,
11,,,,,,,,,,,,,
12,47,Nuno Tavares,Nott'ham Forest,0.02,,Off Target,34.0,Left Foot,,Callum Hudson-Odoi,Pass (Live),Neco Williams,Pass (Live)
13,52,Justin Kluivert,Bournemouth,0.07,,Blocked,24.0,Right Foot,Free kick,Marcus Tavernier,Fouled,Luis Sinisterra,Pass (Live)
14,52,Luis Sinisterra,Bournemouth,0.07,,Blocked,5.0,Head,,Lewis Cook,Pass (Dead),Justin Kluivert,Shot
15,65,Neco Williams,Nott'ham Forest,0.04,,Off Target,23.0,Left Foot,Volley,Nuno Tavares,Pass (Live),Callum Hudson-Odoi,Pass (Live)
16,73,Marcus Tavernier,Bournemouth,0.1,,Blocked,17.0,Left Foot,,Dominic Solanke,Pass (Live),Dominic Solanke,Pass (Live)
17,90+5,Morgan Gibbs-White,Nott'ham Forest,0.03,0.3,Saved,27.0,Left Foot,,Andrew Omobamidele,Pass (Live),Morgan Gibbs-White,Pass (Live)
