,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Tahith Chong,Luton Town,0.05,0.2,Saved,15.0,Left Foot,,Albert Sambi Lokonga,Pass (Live),Tom Lockyer,Pass (Live)
1,12,João Palhinha,Fulham,0.02,,Blocked,27.0,Right Foot,,Willian,Pass (Live),Timothy Castagne,Pass (Live)
2,18,Raúl Jiménez,Fulham,0.07,,Off Target,17.0,Right Foot,Volley,Willian,Pass (Live),Kenny Tete,Pass (Live)
3,19,Kenny Tete,Fulham,0.19,,Off Target,4.0,Head,,Andreas Pereira,Pass (Dead),Issa Diop,Pass (Live)
4,22,Harry Wilson,Fulham,0.06,0.02,Saved,29.0,Left Foot,Free kick,Harry Wilson,Fouled,João Palhinha,Pass (Live)
5,26,Carlton Morris,Luton Town,0.1,,Off Target,12.0,Left Foot,Volley,Jacob Brown,Pass (Live),Issa Kaboré,Pass (Live)
6,27,Jacob Brown,Luton Town,0.35,,Woodwork,8.0,Head,,Issa Kaboré,Pass (Live),Albert Sambi Lokonga,Pass (Live)
7,36,Harry Wilson,Fulham,0.04,,Off Target,31.0,Left Foot,Free kick,Harry Wilson,Fouled,Tim Ream,Pass (Live)
8,,,,,,,,,,,,,
9,48,Amari'i Bell,Luton Town,0.25,0.67,Saved,4.0,Left Foot,Volley,Jacob Brown,Pass (Live),Issa Kaboré,Pass (Live)
10,52,João Palhinha,Fulham,0.04,,Off Target,10.0,Head,,Timothy Castagne,Pass (Live),,
11,58,Timothy Castagne,Fulham,0.04,,Blocked,26.0,Right Foot,,Andreas Pereira,Pass (Live),Harrison Reed,Pass (Live)
12,61,Willian,Fulham,0.02,,Blocked,24.0,Right Foot,,Andreas Pereira,Pass (Live),Willian,Pass (Live)
13,65,Carlos Vinícius,Fulham,0.32,0.95,Goal,5.0,Left Foot,,Andreas Pereira,Pass (Live),Alex Iwobi,Pass (Live)
14,68,Alex Iwobi,Fulham,0.06,,Blocked,22.0,Right Foot,,Harry Wilson,Pass (Live),Carlos Vinícius,Pass (Live)
15,68,Willian,Fulham,0.05,,Blocked,14.0,Right Foot,,Andreas Pereira,Pass (Live),Alex Iwobi,Shot
16,72,João Palhinha,Fulham,0.01,,Blocked,29.0,Right Foot,,Willian,Pass (Live),Alex Iwobi,Pass (Live)
17,82,Issa Kaboré,Luton Town,0.03,,Blocked,14.0,Right Foot,,Elijah Adebayo,Pass (Live),Chiedozie Ogbene,Pass (Live)
18,84,Alex Iwobi,Fulham,0.05,,Off Target,14.0,Right Foot,,Bobby Reid,Pass (Live),João Palhinha,Pass (Live)
19,85,Cauley Woodrow,Luton Town,0.11,,Off Target,9.0,Head,,Issa Kaboré,Pass (Live),Chiedozie Ogbene,Pass (Live)
20,90+3,Tom Lockyer,Luton Town,0.21,,Off Target,8.0,Head,,Issa Kaboré,Pass (Live),Elijah Adebayo,Pass (Live)
