,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,8,Ben Godfrey,Everton,0.2,0.22,Saved,8.0,Right Foot,,Dwight McNeil,Pass (Live),Idrissa Gana Gueye,Tackle
1,15,Dominic Calvert-Lewin,Everton,0.04,,Off Target,29.0,Right Foot,,Jack Harrison,Pass (Live),,
2,19,Julián Álvarez,Manchester City,0.04,,Blocked,20.0,Right Foot,,Erling Haaland,Pass (Live),Nathan Aké,Pass (Live)
3,19,Jeremy Doku,Manchester City,0.05,,Blocked,16.0,Right Foot,,Rodri,Pass (Live),John Stones,Pass (Live)
4,23,Phil Foden,Manchester City,0.02,,Blocked,20.0,Left Foot,,John Stones,Pass (Live),Rodri,Pass (Live)
5,27,Erling Haaland,Manchester City,0.14,,Off Target,7.0,Head,,Jeremy Doku,Pass (Live),Jeremy Doku,Take-On
6,33,Phil Foden,Manchester City,0.04,,Blocked,22.0,Left Foot,,Matheus Nunes,Pass (Live),Phil Foden,Pass (Live)
7,37,Jack Harrison,Everton,0.03,,Off Target,18.0,Left Foot,Volley,Idrissa Gana Gueye,Tackle,,
8,42,Nathan Aké,Manchester City,0.03,,Blocked,18.0,Left Foot,,Jeremy Doku,Pass (Live),Nathan Aké,Pass (Live)
9,45+3,Rúben Dias,Manchester City,0.03,,Blocked,11.0,Head,,Julián Álvarez,Pass (Dead),Matheus Nunes,Pass (Live)
10,45+3,Nathan Aké,Manchester City,0.08,,Off Target,15.0,Left Foot,,Erling Haaland,Pass (Live),Nathan Aké,Pass (Live)
11,45+3,Manuel Akanji,Manchester City,0.21,,Blocked,12.0,Left Foot,,Nathan Aké,Shot,,
12,45+3,Phil Foden,Manchester City,0.04,,Blocked,22.0,Left Foot,Volley,Manuel Akanji,Shot,,
13,,,,,,,,,,,,,
14,46,Dominic Calvert-Lewin,Everton,0.02,,Off Target,30.0,Left Foot,,James Garner,Pass (Live),,
15,49,Julián Álvarez,Manchester City,0.01,,Off Target,31.0,Right Foot,,Rodri,Pass (Live),Jeremy Doku,Pass (Live)
16,68,Rodri,Manchester City,0.04,,Off Target,30.0,Right Foot,,Kyle Walker,Pass (Live),John Stones,Pass (Live)
17,70,Rúben Dias,Manchester City,0.02,,Blocked,9.0,Head,,Phil Foden,Pass (Live),Rodri,Pass (Live)
18,70,Rúben Dias,Manchester City,0.02,,Blocked,12.0,Head,,Julián Álvarez,Pass (Dead),Rúben Dias,Shot
19,71,Erling Haaland,Manchester City,0.03,0.05,Goal,11.0,Right Foot,Volley,Rúben Dias,Shot,,
20,76,Erling Haaland,Manchester City,0.05,,Blocked,21.0,Left Foot,,Kevin De Bruyne,Pass (Live),Rodri,Pass (Live)
21,79,Dwight McNeil,Everton,0.03,,Blocked,29.0,Left Foot,,Idrissa Gana Gueye,Pass (Live),James Garner,Pass (Live)
22,85,Erling Haaland,Manchester City,0.47,0.74,Goal,16.0,Left Foot,,Erling Haaland,Take-On,Kevin De Bruyne,Pass (Live)
23,90+5,Phil Foden,Manchester City,0.11,0.21,Saved,19.0,Left Foot,,Jack Grealish,Pass (Live),Kevin De Bruyne,Pass (Live)
24,90+10,Kevin De Bruyne,Manchester City,0.21,,Off Target,19.0,Right Foot,,Kyle Walker,Pass (Live),John Stones,Pass (Live)
