,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Jarrod Bowen,West Ham,0.09,,Off Target,13.0,Left Foot,,Mohammed Kudus,Take-On,,
1,5,Brennan Johnson,Tottenham,0.38,0.91,Goal,4.0,Right Foot,,Timo Werner,Pass (Live),Rodrigo Bentancur,Pass (Live)
2,7,Mohammed Kudus,West Ham,0.06,,Blocked,11.0,Left Foot,Volley,Tomáš Souček,Pass (Live),James Ward-Prowse,Pass (Live)
3,10,Pedro Porro,Tottenham,0.02,,Off Target,26.0,Right Foot,,Son Heung-min,Pass (Live),Destiny Udogie,Pass (Live)
4,13,Son Heung-min,Tottenham,0.04,0.1,Saved,17.0,Right Foot,,James Maddison,Pass (Live),Timo Werner,Pass (Live)
5,19,Kurt Zouma,West Ham,0.27,0.37,Goal,5.0,Head,,Jarrod Bowen,Pass (Dead),Vladimír Coufal,Pass (Live)
6,26,Jarrod Bowen,West Ham,0.06,,Blocked,19.0,Right Foot,,Mohammed Kudus,Pass (Live),James Ward-Prowse,Pass (Live)
7,37,James Ward-Prowse,West Ham,0.03,0.16,Saved,33.0,Right Foot,Free kick,Jarrod Bowen,Fouled,Lucas Paquetá,Pass (Live)
8,45+3,Rodrigo Bentancur,Tottenham,0.03,,Off Target,17.0,Right Foot,,Yves Bissouma,Pass (Live),Rodrigo Bentancur,Pass (Live)
9,,,,,,,,,,,,,
10,48,Michail Antonio,West Ham,0.14,0.18,Saved,20.0,Left Foot,,James Ward-Prowse,Pass (Live),,
11,50,Lucas Paquetá,West Ham,0.04,,Off Target,21.0,Left Foot,,Jarrod Bowen,Pass (Live),James Ward-Prowse,Pass (Live)
12,52,James Maddison,Tottenham,0.06,,Blocked,17.0,Left Foot,,Brennan Johnson,Pass (Live),Brennan Johnson,Take-On
13,54,James Maddison,Tottenham,0.08,,Blocked,17.0,Left Foot,,Son Heung-min,Pass (Live),Pedro Porro,Take-On
14,55,Yves Bissouma,Tottenham,0.05,,Off Target,24.0,Right Foot,,Rodrigo Bentancur,Pass (Live),Pedro Porro,Pass (Live)
15,57,Lucas Paquetá,West Ham,0.02,,Off Target,27.0,Left Foot,,Jarrod Bowen,Pass (Live),Jarrod Bowen,Take-On
16,60,Michail Antonio,West Ham,0.58,0.59,Saved,11.0,Right Foot,,James Ward-Prowse,Pass (Live),Lucas Paquetá,Tackle
17,65,Son Heung-min,Tottenham,0.05,,Off Target,14.0,Right Foot,,Rodrigo Bentancur,Pass (Live),Yves Bissouma,Pass (Live)
18,68,Brennan Johnson,Tottenham,0.03,,Blocked,18.0,Right Foot,Volley,Brennan Johnson,Pass (Live),James Maddison,Pass (Live)
19,69,Pedro Porro,Tottenham,0.03,0.06,Saved,14.0,Left Foot,,Rodrigo Bentancur,Pass (Live),Son Heung-min,Pass (Live)
20,72,Timo Werner,Tottenham,0.03,,Blocked,14.0,Right Foot,,Son Heung-min,Pass (Live),Cristian Romero,Pass (Live)
21,86,Tomáš Souček,West Ham,0.18,,Off Target,4.0,Head,,Jarrod Bowen,Pass (Dead),Lucas Paquetá,Pass (Live)
22,88,Pape Matar Sarr,Tottenham,0.02,,Off Target,28.0,Right Foot,,Son Heung-min,Pass (Live),Pierre Højbjerg,Pass (Live)
23,90+4,Destiny Udogie,Tottenham,0.13,0.03,Saved,17.0,Right Foot,,Dejan Kulusevski,Pass (Live),Cristian Romero,Pass (Live)
24,90+4,Mohammed Kudus,West Ham,0.02,,Blocked,19.0,Left Foot,,Mohammed Kudus,Take-On,Konstantinos Mavropanos,Pass (Live)
