,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Sergio Reguilón,Brentford,0.06,,Off Target,11.0,Left Foot,,Yoane Wissa,Pass (Live),Mikkel Damsgaard,Pass (Live)
1,6,Bryan Mbeumo,Brentford,0.05,,Off Target,24.0,Left Foot,Free kick,Bryan Mbeumo,Fouled,Mads Roerslev,Pass (Live)
2,30,Lucas Digne,Aston Villa,0.03,,Blocked,25.0,Left Foot,Free kick,Douglas Luiz,Pass (Live),Lucas Digne,Pass (Dead)
3,38,Morgan Rogers,Aston Villa,0.06,,Blocked,17.0,Left Foot,,Youri Tielemans,Pass (Live),Ezri Konsa,Pass (Live)
4,39,Ollie Watkins,Aston Villa,0.23,0.58,Goal,8.0,Head,,John McGinn,Pass (Live),Youri Tielemans,Pass (Live)
5,45,Morgan Rogers,Aston Villa,0.42,,Off Target,3.0,Right Foot,,Douglas Luiz,Pass (Dead),Douglas Luiz,Pass (Dead)
6,45+2,Leon Bailey,Aston Villa,0.02,,Off Target,22.0,Right Foot,Volley,John McGinn,Pass (Live),Douglas Luiz,Pass (Dead)
7,,,,,,,,,,,,,
8,46,Morgan Rogers,Aston Villa,0.14,0.28,Goal,15.0,Left Foot,,Youri Tielemans,Pass (Live),Ezri Konsa,Pass (Live)
9,56,Leon Bailey,Aston Villa,0.05,,Blocked,11.0,Left Foot,,Ezri Konsa,Pass (Live),Morgan Rogers,Pass (Live)
10,59,Mikkel Damsgaard,Brentford,0.1,,Off Target,14.0,Right Foot,,Sergio Reguilón,Pass (Live),Mathias Jensen,Pass (Dead)
11,59,Mathias Jørgensen,Brentford,0.45,0.92,Goal,10.0,Left Foot,,Mikkel Damsgaard,Shot,,
12,61,Bryan Mbeumo,Brentford,0.17,0.42,Goal,10.0,Right Foot,Volley,Sergio Reguilón,Pass (Live),Mikkel Damsgaard,Pass (Live)
13,65,Mikkel Damsgaard,Brentford,0.04,,Blocked,32.0,Right Foot,Free kick,Bryan Mbeumo,Fouled,,
14,67,Sergio Reguilón,Brentford,0.01,,Off Target,27.0,Left Foot,Volley,Bryan Mbeumo,Pass (Live),Bryan Mbeumo,Pass (Dead)
15,68,Yoane Wissa,Brentford,0.68,0.9,Goal,5.0,Left Foot,,Sergio Reguilón,Pass (Live),Mathias Jensen,Pass (Live)
16,80,Ollie Watkins,Aston Villa,0.23,0.55,Goal,3.0,Head,,Ezri Konsa,Pass (Live),Youri Tielemans,Pass (Live)
17,83,Ezri Konsa,Aston Villa,0.08,,Blocked,12.0,Right Foot,,Ezri Konsa,Pass (Live),Youri Tielemans,Pass (Live)
18,90,Ezri Konsa,Aston Villa,0.16,,Off Target,8.0,Head,,John McGinn,Pass (Live),Youri Tielemans,Pass (Live)
19,90,Lucas Digne,Aston Villa,0.1,,Off Target,8.0,Left Foot,Volley,Ezri Konsa,Shot,,
