,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Julián Álvarez,Manchester City,0.04,,Off Target,24.0,Right Foot,,Erling Haaland,Pass (Live),Kevin De Bruyne,Pass (Live)
1,10,Julián Álvarez,Manchester City,0.03,,Blocked,28.0,Right Foot,,Jeremy Doku,Fouled,Kyle Walker,Pass (Live)
2,10,Rúben Dias,Manchester City,0.08,0.03,Saved,12.0,Head,,Julián Álvarez,Shot,,
3,12,Erling Haaland,Manchester City,0.23,,Off Target,9.0,Head,,Julián Álvarez,Pass (Live),Jeremy Doku,Pass (Live)
4,13,Raheem Sterling,Chelsea,0.02,0.45,Saved,22.0,Right Foot,,Enzo Fernández,Pass (Live),Conor Gallagher,Pass (Live)
5,16,Rodri,Manchester City,0.04,,Blocked,30.0,Right Foot,,Jeremy Doku,Pass (Live),Julián Álvarez,Pass (Live)
6,23,Nicolas Jackson,Chelsea,0.4,0.43,Saved,10.0,Right Foot,,Malo Gusto,Pass (Live),Cole Palmer,Pass (Live)
7,24,Julián Álvarez,Manchester City,0.08,,Off Target,13.0,Left Foot,Volley,Kevin De Bruyne,Pass (Live),Phil Foden,Pass (Live)
8,28,Erling Haaland,Manchester City,0.01,,Blocked,12.0,Head,,Kevin De Bruyne,Pass (Dead),Manuel Akanji,Fouled
9,33,Jeremy Doku,Manchester City,0.05,0.06,Saved,18.0,Right Foot,,Julián Álvarez,Pass (Live),Ederson,Pass (Live)
10,42,Julián Álvarez,Manchester City,0.05,,Blocked,12.0,Left Foot,Volley,Kevin De Bruyne,Pass (Live),Rodri,Pass (Live)
11,42,Raheem Sterling,Chelsea,0.14,0.96,Goal,12.0,Right Foot,,Raheem Sterling,Take-On,Nicolas Jackson,Pass (Live)
12,43,Phil Foden,Manchester City,0.05,,Blocked,16.0,Left Foot,,Kevin De Bruyne,Pass (Live),Phil Foden,Pass (Live)
13,45,Erling Haaland,Manchester City,0.14,,Off Target,5.0,Head,,Rodri,Pass (Live),Nathan Aké,Pass (Live)
14,45+2,Julián Álvarez,Manchester City,0.11,,Blocked,14.0,Right Foot,,Rodri,Pass (Live),Jeremy Doku,Pass (Live)
15,45+2,Phil Foden,Manchester City,0.02,,Blocked,22.0,Left Foot,,Julián Álvarez,Pass (Live),Kevin De Bruyne,Pass (Dead)
16,45+3,Erling Haaland,Manchester City,0.03,,Off Target,13.0,Head,,Nathan Aké,Pass (Live),Jeremy Doku,Pass (Live)
17,,,,,,,,,,,,,
18,48,Kevin De Bruyne,Manchester City,0.05,,Off Target,22.0,Right Foot,Free kick,Rodri,Fouled,Jeremy Doku,Pass (Live)
19,51,Erling Haaland,Manchester City,0.37,,Off Target,10.0,Left Foot,Volley,Phil Foden,Pass (Live),Kevin De Bruyne,Pass (Live)
20,52,Conor Gallagher,Chelsea,0.12,,Off Target,9.0,Left Foot,,Nicolas Jackson,Pass (Live),Ben Chilwell,Pass (Live)
21,56,Raheem Sterling,Chelsea,0.3,0.48,Saved,9.0,Right Foot,,Malo Gusto,Pass (Live),Cole Palmer,Pass (Live)
22,56,Ben Chilwell,Chelsea,0.1,0.15,Saved,9.0,Left Foot,,Raheem Sterling,Shot,,
23,61,Phil Foden,Manchester City,0.09,,Blocked,12.0,Left Foot,Volley,Jeremy Doku,Pass (Live),Nathan Aké,Pass (Live)
24,61,Erling Haaland,Manchester City,0.28,,Blocked,6.0,Left Foot,,Phil Foden,Shot,,
25,62,Rodri,Manchester City,0.06,,Off Target,17.0,Left Foot,,Phil Foden,Pass (Live),Jeremy Doku,Pass (Live)
26,65,Erling Haaland,Manchester City,0.06,0.14,Saved,11.0,Left Foot,Deflected,Jeremy Doku,Pass (Live),Rodri,Tackle
27,65,Jeremy Doku,Manchester City,0.02,,Off Target,20.0,Right Foot,,Bernardo Silva,Pass (Live),Rodri,Pass (Dead)
