,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4.0,Joško Gvardiol,Manchester City,0.08,,Blocked,6.0,Left Foot,Volley,Phil Foden,Pass (Dead),,
1,5.0,Nathan Aké,Manchester City,0.3,,Off Target,9.0,Left Foot,,Erling Haaland,Pass (Live),Julián Álvarez,Pass (Live)
2,9.0,Gabriel Jesus,Arsenal,0.02,,Blocked,14.0,Right Foot,,Leandro Trossard,Pass (Live),Gabriel Magalhães,Pass (Live)
3,9.0,Eddie Nketiah,Arsenal,0.04,,Off Target,9.0,Head,,Martin Ødegaard,Pass (Dead),Gabriel Jesus,Shot
4,26.0,Eddie Nketiah,Arsenal,0.02,,Off Target,18.0,Right Foot,,Oleksandr Zinchenko,Pass (Live),Gabriel Magalhães,Pass (Live)
5,34.0,Julián Álvarez,Manchester City,0.02,,Off Target,29.0,Right Foot,,Erling Haaland,Pass (Live),Ederson,Pass (Live)
6,38.0,Oleksandr Zinchenko,Arsenal,0.04,,Blocked,26.0,Right Foot,,Martin Ødegaard,Pass (Live),Ben White,Pass (Dead)
7,38.0,Oleksandr Zinchenko,Arsenal,0.03,,Blocked,18.0,Left Foot,,Oleksandr Zinchenko,Shot,,
8,,,,,,,,,,,,,
9,50.0,Martin Ødegaard,Arsenal,0.03,,Off Target,25.0,Left Foot,,Ben White,Pass (Live),Declan Rice,Pass (Live)
10,51.0,Gabriel Martinelli,Arsenal,0.03,0.11,Saved,14.0,Left Foot,,Declan Rice,Pass (Live),Declan Rice,Tackle
11,58.0,Julián Álvarez,Manchester City,0.08,,Blocked,16.0,Right Foot,,Phil Foden,Pass (Live),Joško Gvardiol,Pass (Live)
12,62.0,Martin Ødegaard,Arsenal,0.02,,Blocked,21.0,Left Foot,Deflected,Ben White,Pass (Live),Gabriel Jesus,Pass (Live)
13,63.0,Eddie Nketiah,Arsenal,0.09,,Off Target,5.0,Head,,Martin Ødegaard,Pass (Dead),Gabriel Jesus,Take-On
14,63.0,Oleksandr Zinchenko,Arsenal,0.01,,Off Target,28.0,Left Foot,Volley,Declan Rice,Pass (Live),Eddie Nketiah,Shot
15,75.0,Martin Ødegaard,Arsenal,0.02,,Off Target,32.0,Left Foot,,Gabriel Martinelli,Pass (Live),Gabriel Martinelli,Take-On
16,86.0,Gabriel Martinelli,Arsenal,0.04,0.08,Goal,21.0,Right Foot,Deflected,Kai Havertz,Pass (Live),Takehiro Tomiyasu,Pass (Live)
