,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,8,Christian Nørgaard,Brentford,0.02,,Blocked,26.0,Right Foot,,Saman Ghoddos,Pass (Live),Saman Ghoddos,Pass (Live)
1,21,Neal Maupay,Brentford,0.28,0.6,Saved,4.0,Head,,Christian Nørgaard,Pass (Dead),,
2,27,Yehor Yarmoliuk,Brentford,0.04,,Blocked,17.0,Right Foot,,Vitaly Janelt,Pass (Live),Saman Ghoddos,Pass (Live)
3,27,Saman Ghoddos,Brentford,0.01,,Blocked,31.0,Right Foot,Volley,Vitaly Janelt,Pass (Live),Bryan Mbeumo,Pass (Dead)
4,29,Bryan Mbeumo,Brentford,0.03,,Off Target,26.0,Left Foot,,Ben Mee,Pass (Dead),Frank Onyeka,Fouled
5,37,Bryan Mbeumo,Brentford,0.03,,Blocked,29.0,Left Foot,,Frank Onyeka,Pass (Live),,
6,37,Ben Mee,Brentford,0.03,,Off Target,12.0,Head,,Neal Maupay,Pass (Live),Vitaly Janelt,Pass (Live)
7,39,Bryan Mbeumo,Brentford,0.06,,Blocked,12.0,Left Foot,Volley,Ethan Pinnock,Pass (Live),Ben Mee,Pass (Live)
8,39,Yoane Wissa,Brentford,0.04,0.05,Saved,29.0,Right Foot,,Ben Mee,Pass (Live),Christian Nørgaard,Pass (Live)
9,45+1,Neal Maupay,Brentford,0.01,,Off Target,30.0,Right Foot,Volley,Christian Nørgaard,Pass (Live),Vitaly Janelt,Pass (Live)
10,45+2,Bryan Mbeumo,Brentford,0.22,,Off Target,13.0,Left Foot,,Vitaly Janelt,Pass (Live),Yehor Yarmoliuk,Pass (Live)
11,,,,,,,,,,,,,
12,49,Ben Mee,Brentford,0.09,,Off Target,11.0,Left Foot,Volley,Yoane Wissa,Pass (Live),Yehor Yarmoliuk,Pass (Live)
13,49,Neal Maupay,Brentford,0.54,0.89,Goal,6.0,Right Foot,,Ben Mee,Shot,,
14,54,Yoane Wissa,Brentford,0.02,,Blocked,24.0,Right Foot,,Ben Mee,Pass (Live),Vitaly Janelt,Pass (Live)
15,54,Frank Onyeka,Brentford,0.04,,Off Target,21.0,Right Foot,,,,,
16,56,Neal Maupay,Brentford,0.13,,Blocked,5.0,Left Foot,Volley,Yehor Yarmoliuk,Pass (Live),Yehor Yarmoliuk,Pass (Live)
17,56,Ben Mee,Brentford,0.07,0.06,Goal,8.0,Head,Deflected,Bryan Mbeumo,Pass (Dead),,
18,59,Saman Ghoddos,Brentford,0.03,,Off Target,18.0,Right Foot,Volley,Yoane Wissa,Pass (Live),,
19,62,Jacob Brown,Luton Town,0.04,,Off Target,15.0,Left Foot,Volley,Jordan Clark,Pass (Live),Amari'i Bell,Pass (Live)
20,65,Ethan Pinnock,Brentford,0.06,,Blocked,10.0,Head,,Bryan Mbeumo,Fouled,Neal Maupay,Pass (Live)
21,71,Yoane Wissa,Brentford,0.03,,Blocked,16.0,Right Foot,,Christian Nørgaard,Pass (Live),Bryan Mbeumo,Pass (Live)
22,76,Jacob Brown,Luton Town,0.09,0.15,Goal,21.0,Left Foot,,Amari'i Bell,Pass (Live),Gabriel Osho,Pass (Live)
23,81,Keane Lewis-Potter,Brentford,0.15,,Blocked,13.0,Right Foot,,Keane Lewis-Potter,Take-On,Vitaly Janelt,Pass (Live)
24,81,Keane Lewis-Potter,Brentford,0.05,,Blocked,13.0,Right Foot,Volley,Keane Lewis-Potter,Shot,,
25,81,Keane Lewis-Potter,Brentford,0.09,0.12,Saved,9.0,Right Foot,,Shandon Baptiste,Pass (Live),Shandon Baptiste,Take-On
26,82,Shandon Baptiste,Brentford,0.7,0.97,Goal,4.0,Right Foot,,Keane Lewis-Potter,Shot,,
27,84,Ross Barkley,Luton Town,0.02,,Blocked,29.0,Left Foot,,,,,
28,87,Tahith Chong,Luton Town,0.03,,Blocked,29.0,Left Foot,,Ross Barkley,Pass (Live),Amari'i Bell,Pass (Live)
29,87,Elijah Adebayo,Luton Town,0.02,,Blocked,26.0,Right Foot,,Tahith Chong,Pass (Live),Jacob Brown,Pass (Live)
30,90,Ross Barkley,Luton Town,0.01,,Blocked,19.0,Right Foot,,Tahith Chong,Fouled,Ross Barkley,Pass (Live)
31,90+6,Frank Onyeka,Brentford,0.51,,Blocked,9.0,Right Foot,,Vitaly Janelt,Pass (Live),Mads Roerslev,Pass (Live)
32,90+6,Keane Lewis-Potter,Brentford,0.11,,Off Target,9.0,Left Foot,,Frank Onyeka,Shot,,
33,90+6,Keane Lewis-Potter,Brentford,0.17,,Off Target,7.0,Right Foot,,Keane Lewis-Potter,Shot,,
34,90+7,Ross Barkley,Luton Town,0.03,,Blocked,29.0,Right Foot,,Ross Barkley,Take-On,Andros Townsend,Pass (Live)
