,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Christian Benteke,Crystal Palace,0.28,0.24,Goal,12.0,Right Foot,Deflected,Eberechi Eze,Take-On,Andros Townsend,Pass (Live)
1,4,Andros Townsend,Crystal Palace,0.03,,Off Target,30.0,Left Foot,,Christian Benteke,Pass (Live),Vicente Guaita,Pass (Live)
2,15,Christian Benteke,Crystal Palace,0.06,0.02,Saved,15.0,Left Foot,,Luka Milivojević,Pass (Live),Gary Cahill,Pass (Live)
3,18,David McGoldrick,Sheffield Utd,0.05,,Off Target,12.0,Head,,Enda Stevens,Pass (Live),John Egan,Pass (Live)
4,25,Eberechi Eze,Crystal Palace,0.02,,Blocked,31.0,Right Foot,,Luka Milivojević,Pass (Dead),Eberechi Eze,Fouled
5,26,Andros Townsend,Crystal Palace,0.06,,Blocked,26.0,Left Foot,Free kick,Jeffrey Schlupp,Fouled,Andros Townsend,Pass (Live)
6,27,Jeffrey Schlupp,Crystal Palace,0.12,0.03,Saved,10.0,Right Foot,,Luka Milivojević,Shot,,
7,27,Luka Milivojević,Crystal Palace,0.02,,Off Target,24.0,Right Foot,Volley,Andros Townsend,Shot,,
8,28,Oliver Burke,Sheffield Utd,0.05,,Off Target,11.0,Head,,George Baldock,Pass (Live),Sander Berge,Pass (Live)
9,33,Christian Benteke,Crystal Palace,0.06,,Off Target,22.0,Right Foot,,Christian Benteke,Take-On,Wilfried Zaha,Pass (Live)
10,41,Christian Benteke,Crystal Palace,0.29,0.23,Saved,9.0,Head,,Jeffrey Schlupp,Pass (Live),Cheikhou Kouyaté,Pass (Live)
11,45,Eberechi Eze,Crystal Palace,0.05,,Off Target,14.0,Right Foot,,,,,
12,45+1,Wilfried Zaha,Crystal Palace,0.15,,Blocked,10.0,Left Foot,,Wilfried Zaha,Take-On,Eberechi Eze,Pass (Live)
13,45+1,Gary Cahill,Crystal Palace,0.05,,Off Target,10.0,Head,,Andros Townsend,Pass (Dead),Wilfried Zaha,Shot
14,,,,,,,,,,,,,
15,50,John Egan,Sheffield Utd,0.07,,Off Target,13.0,Left Foot,,Oliver Norwood,Pass (Dead),,
16,54,Christian Benteke,Crystal Palace,0.08,,Blocked,9.0,Head,,Andros Townsend,Pass (Live),Jeffrey Schlupp,Pass (Live)
17,58,Christian Benteke,Crystal Palace,0.05,0.06,Saved,15.0,Right Foot,,Christian Benteke,Tackle,,
18,61,Christian Benteke,Crystal Palace,0.1,,Blocked,12.0,Right Foot,,Eberechi Eze,Pass (Live),Eberechi Eze,Take-On
19,66,David McGoldrick,Sheffield Utd,0.05,,Blocked,12.0,Head,,Oliver Norwood,Pass (Dead),Chris Basham,Pass (Live)
20,66,Chris Basham,Sheffield Utd,0.11,,Off Target,5.0,Right Foot,Volley,David McGoldrick,Shot,,
21,69,Daniel Jebbison,Sheffield Utd,0.29,,Off Target,7.0,Head,,Ben Osborn,Pass (Live),George Baldock,Pass (Live)
22,74,Andros Townsend,Crystal Palace,0.03,,Off Target,19.0,Left Foot,,Christian Benteke,Pass (Live),Andros Townsend,Pass (Live)
23,77,Jordan Ayew,Crystal Palace,0.36,,Blocked,11.0,Right Foot,,Wilfried Zaha,Pass (Live),Wilfried Zaha,Take-On
24,78,Gary Cahill,Crystal Palace,0.03,,Off Target,12.0,Head,,Luka Milivojević,Pass (Dead),Jordan Ayew,Shot
25,81,Jordan Ayew,Crystal Palace,0.06,0.09,Saved,17.0,Right Foot,Deflected,Eberechi Eze,Pass (Live),Luka Milivojević,Pass (Live)
26,83,Oliver Norwood,Sheffield Utd,0.05,,Off Target,34.0,Right Foot,Free kick,Daniel Jebbison,Fouled,David McGoldrick,Pass (Live)
27,86,Gary Cahill,Crystal Palace,0.03,0.02,Saved,13.0,Head,,Luka Milivojević,Pass (Dead),,
28,88,Eberechi Eze,Crystal Palace,0.1,0.5,Goal,16.0,Right Foot,Deflected,Eberechi Eze,Take-On,Gary Cahill,Pass (Live)
