,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2.0,Andros Townsend,Crystal Palace,0.03,0.15,Saved,25.0,Left Foot,,Wilfried Zaha,Pass (Live),Nathaniel Clyne,Pass (Dead)
1,7.0,Patrick van Aanholt,Crystal Palace,0.05,0.19,Saved,15.0,Left Foot,,Eberechi Eze,Pass (Live),Patrick van Aanholt,Pass (Live)
2,8.0,Liam Cooper,Leeds United,0.06,,Off Target,10.0,Head,,Mateusz Klich,Pass (Dead),Stuart Dallas,Tackle
3,12.0,Scott Dann,Crystal Palace,0.06,0.34,Goal,10.0,Head,Deflected,Eberechi Eze,Pass (Dead),,
4,22.0,Eberechi Eze,Crystal Palace,0.08,0.36,Goal,25.0,Right Foot,Free kick,Eberechi Eze,Fouled,Patrick van Aanholt,Pass (Live)
5,27.0,Patrick Bamford,Leeds United,0.29,0.57,Goal,13.0,Left Foot,Volley,Mateusz Klich,Pass (Live),Luke Ayling,Pass (Live)
6,31.0,Wilfried Zaha,Crystal Palace,0.05,,Blocked,16.0,Right Foot,,Jordan Ayew,Pass (Live),Cheikhou Kouyaté,Pass (Live)
7,,,,,,,,,,,,,
8,51.0,Pascal Struijk,Leeds United,0.14,,Off Target,7.0,Head,,Jack Harrison,Pass (Dead),Stuart Dallas,Pass (Live)
9,52.0,Jordan Ayew,Crystal Palace,0.05,,Blocked,17.0,Right Foot,,Wilfried Zaha,Pass (Live),Eberechi Eze,Pass (Live)
10,52.0,Eberechi Eze,Crystal Palace,0.03,,Off Target,26.0,Right Foot,,Patrick van Aanholt,Pass (Live),James McArthur,Pass (Live)
11,55.0,Robin Koch,Leeds United,0.06,,Blocked,14.0,Left Foot,,Jack Harrison,Pass (Dead),Pascal Struijk,Pass (Live)
12,65.0,Ezgjan Alioski,Leeds United,0.04,0.59,Saved,30.0,Left Foot,,Mateusz Klich,Pass (Live),Jack Harrison,Pass (Live)
13,66.0,Jack Harrison,Leeds United,0.03,0.04,Saved,21.0,Left Foot,Volley,Pascal Struijk,Pass (Live),Mateusz Klich,Pass (Live)
14,67.0,Luke Ayling,Leeds United,0.02,,Blocked,34.0,Right Foot,,Robin Koch,Pass (Live),,
15,70.0,Jordan Ayew,Crystal Palace,0.26,0.44,Goal,15.0,Right Foot,,Wilfried Zaha,Pass (Live),Cheikhou Kouyaté,Pass (Live)
16,73.0,Patrick Bamford,Leeds United,0.15,,Off Target,8.0,Other,,Mateusz Klich,Pass (Live),Jack Harrison,Pass (Live)
17,82.0,Patrick van Aanholt,Crystal Palace,0.23,0.43,Saved,8.0,Right Foot,,Jeffrey Schlupp,Pass (Live),Jordan Ayew,Pass (Live)
18,84.0,Raphinha,Leeds United,0.06,,Off Target,32.0,Left Foot,Free kick,Mateusz Klich,Fouled,Raphinha,Pass (Live)
19,88.0,Patrick van Aanholt,Crystal Palace,0.05,,Off Target,15.0,Left Foot,Volley,James McCarthy,Pass (Live),Wilfried Zaha,Pass (Live)
