,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Che Adams,Southampton,0.24,0.12,Saved,11.0,Right Foot,,Oriol Romeu,Pass (Live),,
1,9,Theo Walcott,Southampton,0.03,,Off Target,29.0,Right Foot,,James Ward-Prowse,Pass (Live),Che Adams,Pass (Live)
2,26,Sébastien Haller,West Ham,0.11,,Off Target,13.0,Right Foot,,,,,
3,37,Ryan Bertrand,Southampton,0.02,,Off Target,26.0,Left Foot,,Jan Bednarek,Pass (Live),,
4,41,Ryan Fredericks,West Ham,0.08,0.03,Saved,6.0,Head,,Pablo Fornals,Pass (Live),Andriy Yarmolenko,Pass (Live)
5,44,James Ward-Prowse,Southampton,0.13,,Off Target,22.0,Right Foot,Free kick,Che Adams,Fouled,Theo Walcott,Pass (Live)
6,45+1,Manuel Lanzini,West Ham,0.07,,Off Target,14.0,Right Foot,,Aaron Cresswell,Pass (Live),Pablo Fornals,Pass (Live)
7,,,,,,,,,,,,,
8,49,Ryan Fredericks,West Ham,0.06,,Blocked,16.0,Left Foot,,Ryan Fredericks,Take-On,Ryan Fredericks,Pass (Live)
9,58,Che Adams,Southampton,0.05,,Blocked,12.0,Head,,Theo Walcott,Pass (Live),Kyle Walker-Peters,Pass (Live)
10,58,Oriol Romeu,Southampton,0.06,,Off Target,17.0,Right Foot,,Theo Walcott,Pass (Live),Kyle Walker-Peters,Pass (Live)
11,61,Saïd Benrahma,West Ham,0.05,,Off Target,21.0,Right Foot,Volley,Ryan Fredericks,Pass (Live),Craig Dawson,Pass (Dead)
12,62,Theo Walcott,Southampton,0.02,0.1,Saved,34.0,Right Foot,,Jack Stephens,Pass (Live),James Ward-Prowse,Pass (Live)
13,65,Pablo Fornals,West Ham,0.03,,Blocked,26.0,Right Foot,,Sébastien Haller,Pass (Live),Saïd Benrahma,Pass (Live)
14,71,Kyle Walker-Peters,Southampton,0.05,0.05,Saved,15.0,Left Foot,,Oriol Romeu,Pass (Live),,
15,72,Tomáš Souček,West Ham,0.07,0.2,Saved,10.0,Head,,Declan Rice,Pass (Dead),Craig Dawson,Fouled
16,85,Saïd Benrahma,West Ham,0.69,0.79,Saved,4.0,Right Foot,,,,,
