,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Kelechi Iheanacho,Leicester City,0.02,0.15,Saved,31.0,Left Foot,,Ricardo Pereira,Pass (Live),Youri Tielemans,Pass (Live)
1,7,Kelechi Iheanacho,Leicester City,0.05,,Off Target,15.0,Right Foot,,,,,
2,24,Jamie Vardy,Leicester City,0.03,0.08,Saved,23.0,Left Foot,,Youri Tielemans,Pass (Live),Kelechi Iheanacho,Pass (Live)
3,29,Jesse Lingard,West Ham,0.06,0.34,Goal,19.0,Right Foot,,Vladimír Coufal,Pass (Live),Arthur Masuaku,Pass (Live)
4,37,Kelechi Iheanacho,Leicester City,0.07,,Blocked,16.0,Left Foot,,Kelechi Iheanacho,Take-On,Youri Tielemans,Pass (Live)
5,38,Jesse Lingard,West Ham,0.1,0.04,Saved,17.0,Right Foot,,Vladimír Coufal,Pass (Live),Jesse Lingard,Pass (Live)
6,44,Jesse Lingard,West Ham,0.26,0.15,Goal,17.0,Right Foot,,Jarrod Bowen,Pass (Live),Issa Diop,Pass (Live)
7,,,,,,,,,,,,,
8,48,Jarrod Bowen,West Ham,0.41,0.49,Goal,9.0,Left Foot,Deflected,Tomáš Souček,Pass (Live),Jesse Lingard,Pass (Live)
9,61,Marc Albrighton,Leicester City,0.06,,Blocked,11.0,Left Foot,,Timothy Castagne,Pass (Live),Jonny Evans,Pass (Live)
10,61,Wilfred Ndidi,Leicester City,0.05,,Off Target,13.0,Left Foot,,Marc Albrighton,Shot,,
11,70,Kelechi Iheanacho,Leicester City,0.04,0.1,Goal,22.0,Left Foot,,Ricardo Pereira,Tackle,,
12,75,Kelechi Iheanacho,Leicester City,0.06,,Blocked,15.0,Left Foot,,Marc Albrighton,Pass (Live),Jamie Vardy,Pass (Live)
13,75,Youri Tielemans,Leicester City,0.06,,Blocked,21.0,Right Foot,,Ricardo Pereira,Pass (Live),Wilfred Ndidi,Pass (Live)
14,87,Wilfred Ndidi,Leicester City,0.03,,Blocked,22.0,Left Foot,,Kelechi Iheanacho,Pass (Live),Marc Albrighton,Pass (Live)
15,90+1,Kelechi Iheanacho,Leicester City,0.19,0.65,Goal,7.0,Left Foot,,Youri Tielemans,Pass (Live),Marc Albrighton,Pass (Live)
16,90+3,Jamie Vardy,Leicester City,0.05,,Off Target,12.0,Head,,Marc Albrighton,Pass (Live),Ricardo Pereira,Pass (Live)
17,90+4,Wesley Fofana,Leicester City,0.05,,Off Target,11.0,Head,,Youri Tielemans,Pass (Dead),Jamie Vardy,Shot
18,90+6,Timothy Castagne,Leicester City,0.07,,Blocked,14.0,Left Foot,,Marc Albrighton,Pass (Live),,
19,90+7,Wesley Fofana,Leicester City,0.06,,Off Target,10.0,Head,,Jamie Vardy,Pass (Live),Ricardo Pereira,Take-On
