,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5.0,Harry Kane,Tottenham,0.03,,Woodwork,29.0,Right Foot,,Pierre Højbjerg,Pass (Live),Giovani Lo Celso,Tackle
1,6.0,Pierre Højbjerg,Tottenham,0.04,0.05,Saved,13.0,Head,,Toby Alderweireld,Pass (Live),Son Heung-min,Pass (Live)
2,7.0,Fábio Silva,Wolves,0.04,0.18,Saved,12.0,Left Foot,,Romain Saïss,Pass (Live),Nélson Semedo,Pass (Live)
3,8.0,Fábio Silva,Wolves,0.08,,Blocked,16.0,Right Foot,,Adama Traoré,Pass (Live),João Moutinho,Pass (Live)
4,19.0,Giovani Lo Celso,Tottenham,0.03,,Blocked,30.0,Left Foot,,Harry Kane,Pass (Live),Son Heung-min,Pass (Live)
5,21.0,Gareth Bale,Tottenham,0.06,0.09,Saved,30.0,Left Foot,Free kick,Giovani Lo Celso,Fouled,Gareth Bale,Pass (Live)
6,23.0,Harry Kane,Tottenham,0.11,,Off Target,9.0,Right Foot,,Gareth Bale,Pass (Dead),Harry Kane,Fouled
7,25.0,Gareth Bale,Tottenham,0.05,,Blocked,18.0,Left Foot,,Son Heung-min,Pass (Live),Dele Alli,Pass (Live)
8,29.0,Fábio Silva,Wolves,0.08,,Off Target,17.0,Right Foot,,Adama Traoré,Pass (Live),Adama Traoré,Take-On
9,38.0,Son Heung-min,Tottenham,0.06,0.04,Saved,11.0,Left Foot,,Harry Kane,Pass (Live),Dele Alli,Pass (Live)
10,40.0,Dele Alli,Tottenham,0.03,,Off Target,11.0,Head,,Gareth Bale,Pass (Live),Pierre Højbjerg,Pass (Live)
11,43.0,Harry Kane,Tottenham,0.3,,Blocked,4.0,Head,,Gareth Bale,Pass (Live),Son Heung-min,Pass (Live)
12,43.0,Eric Dier,Tottenham,0.34,,Off Target,5.0,Right Foot,,Harry Kane,Shot,,
13,44.0,Giovani Lo Celso,Tottenham,0.01,,Blocked,26.0,Left Foot,,Eric Dier,Shot,,
14,44.0,Fábio Silva,Wolves,0.05,,Off Target,13.0,Left Foot,,Morgan Gibbs-White,Pass (Live),João Moutinho,Pass (Live)
15,45.0,Harry Kane,Tottenham,0.32,0.54,Goal,15.0,Right Foot,,Harry Kane,Take-On,Pierre Højbjerg,Pass (Live)
16,,,,,,,,,,,,,
17,47.0,Pierre Højbjerg,Tottenham,0.02,,Off Target,30.0,Right Foot,,Son Heung-min,Pass (Dead),Harry Kane,Fouled
18,50.0,Romain Saïss,Wolves,0.13,0.09,Saved,9.0,Head,,Vitinha,Pass (Live),Nélson Semedo,Pass (Live)
19,52.0,Sergio Reguilón,Tottenham,0.05,0.15,Saved,17.0,Left Foot,,Giovani Lo Celso,Pass (Live),Son Heung-min,Pass (Live)
20,52.0,Dele Alli,Tottenham,0.42,0.29,Saved,4.0,Right Foot,,,,,
21,53.0,Vitinha,Wolves,0.02,0.05,Saved,31.0,Right Foot,,Morgan Gibbs-White,Pass (Live),Nélson Semedo,Pass (Live)
22,54.0,Harry Kane,Tottenham,0.48,0.82,Saved,15.0,Right Foot,,Dele Alli,Pass (Live),Dele Alli,Tackle
23,54.0,Dele Alli,Tottenham,0.41,,Woodwork,14.0,Right Foot,,Harry Kane,Shot,,
24,54.0,Vitinha,Wolves,0.05,,Off Target,16.0,Right Foot,,Adama Traoré,Pass (Live),Morgan Gibbs-White,Pass (Live)
25,55.0,Harry Kane,Tottenham,0.03,0.18,Saved,26.0,Right Foot,,Gareth Bale,Pass (Live),Eric Dier,Pass (Live)
26,57.0,Giovani Lo Celso,Tottenham,0.05,,Off Target,16.0,Left Foot,,Gareth Bale,Pass (Live),Gareth Bale,Take-On
27,62.0,Gareth Bale,Tottenham,0.05,0.18,Saved,22.0,Left Foot,,Son Heung-min,Pass (Live),Sergio Reguilón,Pass (Live)
28,62.0,Pierre Højbjerg,Tottenham,0.5,0.93,Goal,9.0,Right Foot,,Gareth Bale,Shot,,
29,64.0,Fábio Silva,Wolves,0.1,,Off Target,12.0,Right Foot,,Morgan Gibbs-White,Pass (Live),Adama Traoré,Pass (Live)
30,66.0,Adama Traoré,Wolves,0.08,,Off Target,15.0,Left Foot,,Adama Traoré,Take-On,Ki-Jana Hoever,Pass (Live)
31,67.0,Fábio Silva,Wolves,0.07,,Blocked,15.0,Right Foot,,Fábio Silva,Take-On,Morgan Gibbs-White,Pass (Live)
32,67.0,Fábio Silva,Wolves,0.06,,Blocked,6.0,Head,,João Moutinho,Pass (Dead),Fábio Silva,Shot
33,69.0,Japhet Tanganga,Tottenham,0.09,,Off Target,9.0,Head,,Son Heung-min,Pass (Dead),,
34,70.0,Dele Alli,Tottenham,0.03,,Off Target,31.0,Right Foot,,Harry Winks,Pass (Live),Gareth Bale,Pass (Live)
35,78.0,João Moutinho,Wolves,0.08,,Blocked,18.0,Right Foot,,Willian José,Pass (Live),Adama Traoré,Pass (Live)
36,80.0,Romain Saïss,Wolves,0.02,,Off Target,36.0,Left Foot,,Rúben Neves,Pass (Live),Ki-Jana Hoever,Pass (Live)
37,87.0,Rúben Neves,Wolves,0.02,,Blocked,33.0,Right Foot,,João Moutinho,Pass (Dead),Leander Dendoncker,Fouled
38,87.0,Romain Saïss,Wolves,0.04,,Off Target,13.0,Left Foot,Volley,Theo Corbeanu,Pass (Live),Nélson Semedo,Pass (Live)
39,87.0,Harry Kane,Tottenham,0.05,0.02,Saved,23.0,Left Foot,,Son Heung-min,Pass (Live),Pierre Højbjerg,Pass (Live)
