,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Hakim Ziyech,Chelsea,0.05,0.04,Saved,11.0,Left Foot,,Thiago Silva,Pass (Live),Kai Havertz,Pass (Live)
1,2,Olivier Giroud,Chelsea,0.06,,Off Target,7.0,Head,,Mason Mount,Pass (Dead),Hakim Ziyech,Shot
2,4,Patrick Bamford,Leeds United,0.36,0.64,Goal,13.0,Left Foot,,Patrick Bamford,Take-On,Kalvin Phillips,Pass (Live)
3,7,Timo Werner,Chelsea,0.03,,Blocked,26.0,Right Foot,,Olivier Giroud,Pass (Live),Timo Werner,Pass (Live)
4,9,Olivier Giroud,Chelsea,0.07,,Blocked,7.0,Head,,Mason Mount,Pass (Dead),Timo Werner,Shot
5,9,Timo Werner,Chelsea,0.89,0.9,Saved,1.0,Right Foot,Volley,Olivier Giroud,Shot,,
6,13,Jack Harrison,Leeds United,0.13,,Off Target,9.0,Left Foot,,Raphinha,Pass (Live),Stuart Dallas,Pass (Live)
7,15,Patrick Bamford,Leeds United,0.07,,Off Target,10.0,Left Foot,,Mateusz Klich,Pass (Live),Jack Harrison,Pass (Live)
8,22,Olivier Giroud,Chelsea,0.04,,Off Target,21.0,Left Foot,,Olivier Giroud,Interception,,
9,23,Stuart Dallas,Leeds United,0.05,,Off Target,27.0,Right Foot,,Mateusz Klich,Pass (Live),Stuart Dallas,Pass (Live)
10,26,Patrick Bamford,Leeds United,0.04,0.14,Saved,21.0,Left Foot,Deflected,Raphinha,Pass (Live),Raphinha,Take-On
11,27,Olivier Giroud,Chelsea,0.42,0.72,Goal,6.0,Left Foot,Volley,Reece James,Pass (Live),Hakim Ziyech,Pass (Live)
12,42,Ben Chilwell,Chelsea,0.05,0.04,Saved,10.0,Head,,Mason Mount,Pass (Dead),Christian Pulisic,Pass (Live)
13,,,,,,,,,,,,,
14,51,Christian Pulisic,Chelsea,0.05,,Blocked,16.0,Right Foot,,Ben Chilwell,Pass (Live),Christian Pulisic,Pass (Live)
15,54,Kai Havertz,Chelsea,0.36,,Off Target,3.0,Head,,Reece James,Pass (Dead),Ben Chilwell,Fouled
16,57,Raphinha,Leeds United,0.04,,Blocked,18.0,Left Foot,Volley,Mateusz Klich,Pass (Dead),Jack Harrison,Pass (Live)
17,57,Raphinha,Leeds United,0.06,,Off Target,14.0,Left Foot,,Raphinha,Shot,,
18,60,Timo Werner,Chelsea,0.07,0.24,Saved,11.0,Right Foot,Deflected,Olivier Giroud,Pass (Live),N'Golo Kanté,Pass (Live)
19,60,Timo Werner,Chelsea,0.12,0.15,Saved,4.0,Right Foot,,Timo Werner,Shot,,
20,60,Mason Mount,Chelsea,0.21,,Blocked,4.0,Right Foot,,Timo Werner,Shot,,
21,61,Kurt Zouma,Chelsea,0.08,0.26,Goal,9.0,Head,,Mason Mount,Pass (Dead),Mason Mount,Shot
22,66,Christian Pulisic,Chelsea,0.03,,Blocked,24.0,Right Foot,,Christian Pulisic,Take-On,Kai Havertz,Pass (Live)
23,68,Olivier Giroud,Chelsea,0.59,,Off Target,6.0,Right Foot,,Christian Pulisic,Pass (Live),Mason Mount,Pass (Live)
24,71,Mason Mount,Chelsea,0.03,0.08,Saved,29.0,Right Foot,,Mateo Kovačić,Pass (Live),Mason Mount,Pass (Live)
25,76,Timo Werner,Chelsea,0.3,0.25,Saved,8.0,Right Foot,,Mason Mount,Pass (Live),,
26,77,Olivier Giroud,Chelsea,0.07,,Off Target,9.0,Head,,Mason Mount,Pass (Dead),Timo Werner,Shot
27,78,Ian Poveda,Leeds United,0.04,0.02,Saved,22.0,Left Foot,,Ian Poveda,Take-On,Luke Ayling,Pass (Live)
28,81,Reece James,Chelsea,0.04,,Off Target,13.0,Head,,Mason Mount,Pass (Dead),,
29,83,Christian Pulisic,Chelsea,0.04,,Blocked,19.0,Right Foot,,Timo Werner,Pass (Live),Mateo Kovačić,Pass (Live)
30,87,Tammy Abraham,Chelsea,0.05,,Off Target,15.0,Right Foot,,Timo Werner,Pass (Live),,
31,90+3,Christian Pulisic,Chelsea,0.66,0.89,Goal,6.0,Left Foot,,Timo Werner,Pass (Live),Mateo Kovačić,Pass (Live)
