,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Jack Robinson,Sheffield Utd,0.06,,Blocked,10.0,Head,,Ben Osborn,Pass (Dead),,
1,16,David McGoldrick,Sheffield Utd,0.56,,Blocked,13.0,Left Foot,Deflected,David McGoldrick,Take-On,Rhian Brewster,Pass (Live)
2,23,Alex Iwobi,Everton,0.03,0.26,Saved,27.0,Left Foot,,Gylfi Sigurðsson,Pass (Live),Tom Davies,Pass (Live)
3,29,Dominic Calvert-Lewin,Everton,0.32,,Off Target,16.0,Right Foot,Volley,Dominic Calvert-Lewin,Take-On,Michael Keane,Pass (Live)
4,31,Ben Godfrey,Everton,0.12,0.04,Saved,12.0,Right Foot,,Mason Holgate,Fouled,,
5,39,Ethan Ampadu,Sheffield Utd,0.03,,Blocked,30.0,Right Foot,,Oliver Burke,Pass (Live),David McGoldrick,Pass (Live)
6,40,Gylfi Sigurðsson,Everton,0.03,,Off Target,25.0,Right Foot,,Anthony Gordon,Pass (Live),Gylfi Sigurðsson,Pass (Live)
7,45+1,Oliver Burke,Sheffield Utd,0.1,0.71,Saved,9.0,Right Foot,,,,,
8,,,,,,,,,,,,,
9,63,Mason Holgate,Everton,0.03,,Off Target,27.0,Right Foot,,Gylfi Sigurðsson,Pass (Live),Ben Godfrey,Pass (Live)
10,67,John Egan,Sheffield Utd,0.08,,Off Target,5.0,Head,,Oliver Norwood,Pass (Dead),Jack Robinson,Pass (Live)
11,79,Bernard,Everton,0.09,,Blocked,16.0,Right Foot,Volley,Dominic Calvert-Lewin,Pass (Live),Alex Iwobi,Pass (Live)
12,80,Gylfi Sigurðsson,Everton,0.08,0.42,Goal,15.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),Bernard,Pass (Live)
13,82,Chris Basham,Sheffield Utd,0.03,,Off Target,14.0,Head,,Oliver Norwood,Pass (Dead),Ethan Ampadu,Fouled
14,84,John Egan,Sheffield Utd,0.04,,Blocked,11.0,Head,,Ben Osborn,Pass (Dead),Oliver Norwood,Pass (Live)
15,87,Enda Stevens,Sheffield Utd,0.04,,Off Target,14.0,Left Foot,,Oliver Norwood,Pass (Dead),,
16,90+2,Oliver McBurnie,Sheffield Utd,0.34,,Off Target,4.0,Head,,Oliver Norwood,Pass (Dead),Lys Mousset,Pass (Live)
17,90+6,Oliver McBurnie,Sheffield Utd,0.08,,Off Target,15.0,Right Foot,,Enda Stevens,Pass (Live),Oliver Norwood,Pass (Live)
