,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Richarlison,Everton,0.32,0.82,Goal,14.0,Right Foot,,James Rodríguez,Pass (Live),Abdoulaye Doucouré,Pass (Live)
1,11,Georginio Wijnaldum,Liverpool,0.06,,Off Target,8.0,Head,,Trent Alexander-Arnold,Pass (Dead),Andrew Robertson,Pass (Live)
2,17,James Rodríguez,Everton,0.05,0.3,Saved,34.0,Left Foot,Free kick,James Rodríguez,Fouled,Mason Holgate,Pass (Live)
3,19,Roberto Firmino,Liverpool,0.06,,Blocked,17.0,Right Foot,,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live)
4,20,Jordan Henderson,Liverpool,0.04,0.3,Saved,22.0,Right Foot,Volley,Andrew Robertson,Pass (Live),Thiago Alcántara,Pass (Live)
5,21,Trent Alexander-Arnold,Liverpool,0.03,0.24,Saved,28.0,Right Foot,,Sadio Mané,Pass (Live),Curtis Jones,Pass (Live)
6,31,Trent Alexander-Arnold,Liverpool,0.06,,Off Target,26.0,Right Foot,Free kick,Sadio Mané,Fouled,Roberto Firmino,Pass (Live)
7,33,Séamus Coleman,Everton,0.23,0.18,Saved,9.0,Head,,Lucas Digne,Pass (Live),André Gomes,Pass (Live)
8,34,Abdoulaye Doucouré,Everton,0.03,,Off Target,21.0,Left Foot,,Séamus Coleman,Shot,,
9,34,Lucas Digne,Everton,0.01,,Off Target,29.0,Left Foot,,Abdoulaye Doucouré,Shot,,
10,35,Curtis Jones,Liverpool,0.03,,Off Target,27.0,Right Foot,,Mohamed Salah,Pass (Live),Curtis Jones,Pass (Live)
11,38,Nathaniel Phillips,Liverpool,0.06,,Off Target,8.0,Head,,Andrew Robertson,Pass (Dead),Georginio Wijnaldum,Fouled
12,,,,,,,,,,,,,
13,47,Sadio Mané,Liverpool,0.06,0.14,Saved,12.0,Head,,Andrew Robertson,Pass (Live),Curtis Jones,Pass (Live)
14,50,Sadio Mané,Liverpool,0.3,,Off Target,8.0,Head,,Curtis Jones,Pass (Live),Andrew Robertson,Pass (Live)
15,56,Roberto Firmino,Liverpool,0.03,0.22,Saved,26.0,Right Foot,,Thiago Alcántara,Tackle,,
16,64,Gylfi Sigurðsson,Everton,0.04,0.08,Saved,17.0,Left Foot,Deflected,Abdoulaye Doucouré,Pass (Live),Séamus Coleman,Pass (Live)
17,69,Mohamed Salah,Liverpool,0.4,0.32,Saved,5.0,Left Foot,,Xherdan Shaqiri,Pass (Live),Roberto Firmino,Pass (Live)
18,73,Roberto Firmino,Liverpool,0.04,,Off Target,22.0,Left Foot,,Trent Alexander-Arnold,Take-On,Andrew Robertson,Pass (Live)
19,81,Dominic Calvert-Lewin,Everton,0.3,0.25,Saved,20.0,Right Foot,,Tom Davies,Pass (Live),,
20,83,Gylfi Sigurðsson (pen),Everton,0.79,0.99,Goal,13.0,Right Foot,,Dominic Calvert-Lewin,Fouled,Dominic Calvert-Lewin,Shot
21,85,Roberto Firmino,Liverpool,0.09,,Blocked,17.0,Right Foot,,Roberto Firmino,Take-On,Roberto Firmino,Take-On
22,90+2,Georginio Wijnaldum,Liverpool,0.03,0.09,Saved,22.0,Right Foot,,Georginio Wijnaldum,Take-On,Roberto Firmino,Pass (Live)
23,90+3,Nathaniel Phillips,Liverpool,0.07,,Off Target,10.0,Head,,Trent Alexander-Arnold,Pass (Dead),Georginio Wijnaldum,Shot
24,90+6,Gylfi Sigurðsson,Everton,0.03,,Off Target,25.0,Right Foot,,,,,
