,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,James Maddison,Leicester City,0.03,,Off Target,26.0,Left Foot,,Wilfred Ndidi,Pass (Live),Wilfred Ndidi,Interception
1,18,Joelinton,Newcastle Utd,0.07,0.17,Saved,10.0,Head,,Federico Fernández,Pass (Live),Miguel Almirón,Pass (Live)
2,21,Sean Longstaff,Newcastle Utd,0.04,,Blocked,21.0,Right Foot,Volley,DeAndre Yedlin,Fouled,Callum Wilson,Pass (Live)
3,43,Youri Tielemans,Leicester City,0.02,,Off Target,25.0,Left Foot,,James Justin,Pass (Live),Youri Tielemans,Pass (Live)
4,45+3,Wesley Fofana,Leicester City,0.05,,Off Target,11.0,Head,,James Maddison,Pass (Dead),Marc Albrighton,Pass (Live)
5,45+4,Ciaran Clark,Newcastle Utd,0.04,,Off Target,12.0,Head,,Matt Ritchie,Pass (Dead),Joelinton,Fouled
6,,,,,,,,,,,,,
7,53,Miguel Almirón,Newcastle Utd,0.02,,Off Target,28.0,Left Foot,Volley,,,,
8,55,James Maddison,Leicester City,0.09,0.28,Goal,17.0,Right Foot,,Jamie Vardy,Pass (Live),Jamie Vardy,Take-On
9,62,James Maddison,Leicester City,0.02,,Off Target,33.0,Right Foot,,Timothy Castagne,Pass (Live),,
10,67,Ciaran Clark,Newcastle Utd,0.15,,Off Target,5.0,Head,,Matt Ritchie,Pass (Dead),Federico Fernández,Pass (Dead)
11,69,Harvey Barnes,Leicester City,0.04,,Blocked,22.0,Right Foot,,James Maddison,Pass (Live),,
12,72,Youri Tielemans,Leicester City,0.05,0.22,Goal,21.0,Right Foot,,Marc Albrighton,Pass (Live),James Maddison,Pass (Live)
13,82,Andy Carroll,Newcastle Utd,0.07,0.13,Goal,13.0,Left Foot,Volley,Sean Longstaff,Fouled,Ciaran Clark,Pass (Live)
14,83,Andy Carroll,Newcastle Utd,0.04,,Blocked,23.0,Left Foot,,Andy Carroll,Take-On,,
15,83,Andy Carroll,Newcastle Utd,0.07,,Blocked,9.0,Head,,Matt Ritchie,Pass (Dead),Andy Carroll,Shot
16,88,Harvey Barnes,Leicester City,0.26,0.35,Saved,10.0,Right Foot,,Jamie Vardy,Pass (Live),Marc Albrighton,Tackle
17,90+3,Harvey Barnes,Leicester City,0.06,,Off Target,17.0,Right Foot,,Timothy Castagne,Pass (Live),Youri Tielemans,Pass (Live)
