,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Fabian Schär,Newcastle Utd,0.04,,Blocked,17.0,Right Foot,,,,,
1,5,Yerry Mina,Everton,0.17,,Off Target,8.0,Head,,Abdoulaye Doucouré,Pass (Live),Gylfi Sigurðsson,Pass (Live)
2,12,Callum Wilson,Newcastle Utd,0.06,,Blocked,18.0,Right Foot,,Jeff Hendrick,Pass (Live),Callum Wilson,Pass (Live)
3,16,Yerry Mina,Everton,0.15,,Off Target,8.0,Head,,Alex Iwobi,Fouled,James Rodríguez,Pass (Live)
4,20,Isaac Hayden,Newcastle Utd,0.03,,Blocked,26.0,Right Foot,,Miguel Almirón,Pass (Live),Ryan Fraser,Pass (Live)
5,22,Richarlison,Everton,0.03,0.09,Saved,25.0,Right Foot,,Lucas Digne,Pass (Live),Yerry Mina,Tackle
6,24,Jonjo Shelvey,Newcastle Utd,0.04,,Off Target,20.0,Right Foot,,Miguel Almirón,Pass (Live),Callum Wilson,Pass (Live)
7,30,Callum Wilson,Newcastle Utd,0.05,0.15,Saved,9.0,Head,,Ryan Fraser,Pass (Dead),,
8,34,Jonjo Shelvey,Newcastle Utd,0.1,,Off Target,22.0,Right Foot,Free kick,Callum Wilson,Fouled,Jamal Lewis,Pass (Live)
9,35,James Rodríguez,Everton,0.08,0.07,Saved,15.0,Left Foot,,Dominic Calvert-Lewin,Pass (Live),Michael Keane,Pass (Live)
10,36,Richarlison,Everton,0.07,,Off Target,18.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),Richarlison,Pass (Live)
11,44,Isaac Hayden,Newcastle Utd,0.05,,Blocked,19.0,Right Foot,,,,,
12,45+3,Richarlison,Everton,0.05,,Off Target,16.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),,
13,,,,,,,,,,,,,
14,53,Callum Wilson,Newcastle Utd,0.32,,Off Target,15.0,Right Foot,,Ryan Fraser,Pass (Live),Miguel Almirón,Pass (Live)
15,55,Dominic Calvert-Lewin,Everton,0.03,0.22,Saved,20.0,Right Foot,,Richarlison,Pass (Live),Gylfi Sigurðsson,Pass (Live)
16,56,Yerry Mina,Everton,0.09,,Blocked,16.0,Right Foot,,Dominic Calvert-Lewin,Pass (Live),Michael Keane,Pass (Live)
17,64,Miguel Almirón,Newcastle Utd,0.07,,Blocked,12.0,Left Foot,Volley,Ryan Fraser,Pass (Live),Jonjo Shelvey,Pass (Dead)
18,73,Callum Wilson,Newcastle Utd,0.03,0.36,Goal,11.0,Head,,Jonjo Shelvey,Pass (Dead),,
19,81,André Gomes,Everton,0.03,,Blocked,28.0,Right Foot,,Lucas Digne,Pass (Live),André Gomes,Pass (Live)
20,82,Lucas Digne,Everton,0.01,,Off Target,28.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),André Gomes,Shot
21,87,Callum Wilson,Newcastle Utd,0.46,,Woodwork,8.0,Left Foot,,Callum Wilson,Take-On,Miguel Almirón,Pass (Live)
22,90+2,Jonjo Shelvey,Newcastle Utd,0.06,,Off Target,32.0,Right Foot,Free kick,Callum Wilson,Fouled,,
23,90+2,Richarlison,Everton,0.07,,Off Target,9.0,Head,,James Rodríguez,Pass (Dead),André Gomes,Pass (Live)
24,90+3,Callum Wilson,Newcastle Utd,0.34,0.89,Goal,13.0,Right Foot,,Jamal Lewis,Pass (Live),Allan Saint-Maximin,Pass (Live)
