,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2.0,James Maddison,Leicester City,0.01,,Off Target,64.0,Right Foot,,,,,
1,11.0,Jamie Vardy,Leicester City,0.05,,Off Target,15.0,Right Foot,Volley,Harvey Barnes,Pass (Live),Jonny Evans,Pass (Live)
2,16.0,Mohamed Salah,Liverpool,0.05,,Off Target,14.0,Left Foot,,Mohamed Salah,Pass (Live),Georginio Wijnaldum,Pass (Live)
3,20.0,Mohamed Salah,Liverpool,0.3,0.23,Saved,12.0,Right Foot,,Trent Alexander-Arnold,Pass (Live),Roberto Firmino,Pass (Live)
4,20.0,Sadio Mané,Liverpool,0.38,,Blocked,6.0,Right Foot,,Mohamed Salah,Shot,,
5,26.0,Roberto Firmino,Liverpool,0.07,0.1,Saved,6.0,Right Foot,,Mohamed Salah,Pass (Live),Andrew Robertson,Pass (Live)
6,26.0,Sadio Mané,Liverpool,0.1,,Off Target,7.0,Head,,Jordan Henderson,Pass (Live),Sadio Mané,Pass (Live)
7,26.0,Roberto Firmino,Liverpool,0.46,0.42,Saved,3.0,Right Foot,Volley,Sadio Mané,Shot,,
8,28.0,Roberto Firmino,Liverpool,0.03,,Blocked,20.0,Right Foot,,Jordan Henderson,Pass (Live),Thiago Alcántara,Fouled
9,29.0,James Maddison,Leicester City,0.03,,Blocked,29.0,Right Foot,,Wilfred Ndidi,Pass (Live),Wilfred Ndidi,Tackle
10,30.0,Wilfred Ndidi,Leicester City,0.05,,Off Target,9.0,Head,,James Maddison,Pass (Dead),James Maddison,Shot
11,36.0,Jamie Vardy,Leicester City,0.08,0.04,Saved,10.0,Head,,Harvey Barnes,Pass (Live),Ricardo Pereira,Pass (Live)
12,39.0,Andrew Robertson,Liverpool,0.04,,Blocked,18.0,Left Foot,,Roberto Firmino,Pass (Live),Trent Alexander-Arnold,Pass (Live)
13,42.0,Jamie Vardy,Leicester City,0.26,,Woodwork,13.0,Right Foot,,James Maddison,Pass (Live),Daniel Amartey,Pass (Live)
14,45.0,Trent Alexander-Arnold,Liverpool,0.09,,Blocked,25.0,Right Foot,Free kick,Sadio Mané,Fouled,Georginio Wijnaldum,Pass (Live)
15,,,,,,,,,,,,,
16,47.0,Curtis Jones,Liverpool,0.04,,Blocked,24.0,Right Foot,,Curtis Jones,Take-On,Andrew Robertson,Pass (Live)
17,51.0,Andrew Robertson,Liverpool,0.04,,Off Target,18.0,Left Foot,,Sadio Mané,Pass (Live),Curtis Jones,Pass (Live)
18,57.0,Trent Alexander-Arnold,Liverpool,0.06,,Blocked,31.0,Right Foot,Free kick,Mohamed Salah,Fouled,Trent Alexander-Arnold,Pass (Live)
19,62.0,Roberto Firmino,Liverpool,0.18,,Blocked,3.0,Head,,Trent Alexander-Arnold,Pass (Dead),Georginio Wijnaldum,Pass (Live)
20,67.0,Trent Alexander-Arnold,Liverpool,0.03,,Blocked,27.0,Right Foot,,,,,
21,67.0,Mohamed Salah,Liverpool,0.08,0.52,Goal,16.0,Left Foot,,Roberto Firmino,Pass (Live),Trent Alexander-Arnold,Pass (Live)
22,78.0,James Maddison,Leicester City,0.07,0.11,Goal,24.0,Right Foot,Free kick,Harvey Barnes,Fouled,Ricardo Pereira,Pass (Live)
23,81.0,Jamie Vardy,Leicester City,0.59,0.88,Goal,7.0,Right Foot,,,,,
24,84.0,Harvey Barnes,Leicester City,0.08,0.07,Saved,14.0,Right Foot,,Harvey Barnes,Take-On,,
25,84.0,Jamie Vardy,Leicester City,0.31,0.14,Saved,8.0,Right Foot,,Harvey Barnes,Shot,,
26,85.0,Harvey Barnes,Leicester City,0.37,0.77,Goal,10.0,Right Foot,,Wilfred Ndidi,Pass (Live),Youri Tielemans,Pass (Live)
