,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Ruben Loftus-Cheek,Fulham,0.05,,Off Target,19.0,Right Foot,,Ruben Loftus-Cheek,Take-On,Harrison Reed,Pass (Live)
1,2,Mario Lemina,Fulham,0.03,,Off Target,27.0,Right Foot,,Ruben Loftus-Cheek,Shot,,
2,4,Antonee Robinson,Fulham,0.06,,Off Target,21.0,Right Foot,,Ola Aina,Pass (Live),Ademola Lookman,Pass (Live)
3,16,Gareth Bale,Tottenham,0.07,,Off Target,29.0,Left Foot,Free kick,Tanguy Ndombele,Fouled,Tanguy Ndombele,Take-On
4,18,Harry Kane,Tottenham,0.34,0.26,Saved,9.0,Head,,Son Heung-min,Pass (Live),Harry Kane,Pass (Live)
5,19,Dele Alli,Tottenham,0.48,,Off Target,7.0,Right Foot,,Son Heung-min,Pass (Live),Dele Alli,Pass (Live)
6,29,Son Heung-min,Tottenham,0.02,,Off Target,28.0,Right Foot,,Harry Kane,Pass (Live),Gareth Bale,Pass (Live)
7,31,Harry Kane,Tottenham,0.05,,Blocked,28.0,Left Foot,,Dele Alli,Pass (Live),,
8,40,Son Heung-min,Tottenham,0.05,,Off Target,8.0,Head,,Dele Alli,Pass (Live),Dele Alli,Pass (Live)
9,45+2,Mario Lemina,Fulham,0.09,,Off Target,16.0,Right Foot,,Josh Maja,Pass (Live),Antonee Robinson,Pass (Live)
10,,,,,,,,,,,,,
11,52,Joachim Andersen,Fulham,0.08,0.21,Saved,11.0,Head,,Ivan Cavaleiro,Pass (Dead),Ruben Loftus-Cheek,Fouled
12,52,Tosin Adarabioyo,Fulham,0.05,0.04,Saved,10.0,Head,,Ademola Lookman,Pass (Dead),Joachim Andersen,Shot
13,57,Ivan Cavaleiro,Fulham,0.04,,Off Target,19.0,Head,,Ola Aina,Pass (Live),Harrison Reed,Pass (Live)
14,59,Gareth Bale,Tottenham,0.05,,Blocked,35.0,Left Foot,Free kick,Tanguy Ndombele,Fouled,Matt Doherty,Pass (Live)
15,61,Ruben Loftus-Cheek,Fulham,0.03,,Off Target,22.0,Right Foot,,Ademola Lookman,Pass (Live),Ruben Loftus-Cheek,Pass (Live)
16,62,Mario Lemina,Fulham,0.14,0.27,Saved,9.0,Right Foot,,Ivan Cavaleiro,Pass (Live),Mario Lemina,Pass (Live)
17,72,Ademola Lookman,Fulham,0.05,,Blocked,15.0,Right Foot,,Joachim Andersen,Pass (Live),Ola Aina,Pass (Live)
18,81,Ademola Lookman,Fulham,0.05,,Off Target,20.0,Right Foot,,Tosin Adarabioyo,Pass (Live),Ademola Lookman,Pass (Live)
19,83,Harry Kane,Tottenham,0.52,0.63,Saved,11.0,Right Foot,,Érik Lamela,Pass (Live),Moussa Sissoko,Pass (Live)
20,83,Lucas Moura,Tottenham,0.06,,Off Target,16.0,Left Foot,Volley,Harry Kane,Shot,,
