,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Joe Bryan,Fulham,0.05,,Off Target,30.0,Left Foot,Free kick,Aleksandar Mitrović,Fouled,Michael Hector,Pass (Live)
1,5,Hélder Costa,Leeds United,0.04,0.1,Goal,12.0,Left Foot,,,,,
2,13,Michael Hector,Fulham,0.05,,Blocked,11.0,Head,,Ivan Cavaleiro,Pass (Dead),Andre-Frank Zambo Anguissa,Pass (Live)
3,14,Harrison Reed,Fulham,0.02,,Off Target,26.0,Right Foot,Volley,Michael Hector,Shot,,
4,22,Andre-Frank Zambo Anguissa,Fulham,0.03,,Blocked,29.0,Right Foot,,,,,
5,26,Robin Koch,Leeds United,0.06,0.07,Saved,10.0,Head,,Kalvin Phillips,Pass (Dead),,
6,35,Aleksandar Mitrović (pen),Fulham,0.79,0.99,Goal,13.0,Right Foot,,Joe Bryan,Fouled,Ivan Cavaleiro,Pass (Live)
7,41,Mateusz Klich (pen),Leeds United,0.79,0.95,Goal,13.0,Right Foot,,Patrick Bamford,Fouled,Mateusz Klich,Pass (Live)
8,45+1,Harrison Reed,Fulham,0.02,0.03,Saved,31.0,Right Foot,,Andre-Frank Zambo Anguissa,Pass (Live),Josh Onomah,Pass (Live)
9,,,,,,,,,,,,,
10,50,Patrick Bamford,Leeds United,0.06,0.31,Goal,14.0,Right Foot,,Mateusz Klich,Pass (Live),Liam Cooper,Pass (Live)
11,53,Aleksandar Mitrović,Fulham,0.03,0.02,Saved,23.0,Right Foot,,Harrison Reed,Pass (Live),,
12,57,Hélder Costa,Leeds United,0.09,0.22,Goal,16.0,Left Foot,,Patrick Bamford,Pass (Live),Jack Harrison,Pass (Live)
13,62,Bobby Reid,Fulham,0.21,0.52,Goal,15.0,Right Foot,,Andre-Frank Zambo Anguissa,Pass (Live),Andre-Frank Zambo Anguissa,Take-On
14,66,Robin Koch,Leeds United,0.12,,Off Target,9.0,Head,,Kalvin Phillips,Pass (Dead),Tyler Roberts,Fouled
15,67,Aleksandar Mitrović,Fulham,0.06,,Blocked,20.0,Right Foot,,Ivan Cavaleiro,Pass (Live),Aleksandar Mitrović,Pass (Live)
16,67,Aleksandar Mitrović,Fulham,0.3,0.34,Goal,7.0,Head,,Kenny Tete,Pass (Live),Aleksandar Mitrović,Shot
17,69,Neeskens Kebano,Fulham,0.04,,Woodwork,18.0,Right Foot,,Andre-Frank Zambo Anguissa,Pass (Live),Andre-Frank Zambo Anguissa,Take-On
18,70,Aleksandar Mitrović,Fulham,0.06,,Off Target,11.0,Head,,Kenny Tete,Pass (Live),Ivan Cavaleiro,Pass (Live)
19,74,Ezgjan Alioski,Leeds United,0.05,0.61,Saved,13.0,Left Foot,,Tyler Roberts,Pass (Live),Ezgjan Alioski,Pass (Live)
20,74,Tyler Roberts,Leeds United,0.04,0.11,Saved,21.0,Right Foot,,Ezgjan Alioski,Shot,,
21,75,Aleksandar Mitrović,Fulham,0.05,0.14,Saved,19.0,Right Foot,Volley,,,,
22,75,Jack Harrison,Leeds United,0.04,,Off Target,16.0,Left Foot,,Illan Meslier,Pass (Dead),Illan Meslier,Fouled
23,87,Jack Harrison,Leeds United,0.07,,Blocked,28.0,Left Foot,Free kick,Tyler Roberts,Fouled,Tyler Roberts,Take-On
24,90+4,Denis Odoi,Fulham,0.03,,Off Target,26.0,Left Foot,,Michael Hector,Pass (Live),Joe Bryan,Pass (Live)
