,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,15,Michael Keane,Everton,0.02,,Off Target,36.0,Right Foot,,Tom Davies,Pass (Live),Mason Holgate,Pass (Live)
1,22,Dominic Calvert-Lewin,Everton,0.2,,Off Target,12.0,Head,,Alex Iwobi,Pass (Live),Tom Davies,Pass (Live)
2,25,Eddie Nketiah,Arsenal,0.06,,Off Target,16.0,Right Foot,,Kieran Tierney,Pass (Live),Bukayo Saka,Pass (Live)
3,30,Alex Iwobi,Everton,0.03,,Blocked,24.0,Right Foot,,Tom Davies,Pass (Live),Michael Keane,Pass (Live)
4,35,Nicolas Pépé (pen),Arsenal,0.79,0.97,Goal,13.0,Left Foot,,Ainsley Maitland-Niles,Fouled,Ainsley Maitland-Niles,Interception
5,41,Gylfi Sigurðsson,Everton,0.13,,Blocked,22.0,Right Foot,Free kick,Dominic Calvert-Lewin,Fouled,Richarlison,Pass (Live)
6,41,Gylfi Sigurðsson,Everton,0.04,,Off Target,22.0,Right Foot,Volley,Gylfi Sigurðsson,Shot,,
7,44,Eddie Nketiah,Arsenal,0.05,0.04,Saved,18.0,Right Foot,Deflected,Dani Ceballos,Pass (Live),Rob Holding,Pass (Live)
8,45,Dominic Calvert-Lewin,Everton,0.04,0.32,Saved,23.0,Left Foot,,Mason Holgate,Pass (Live),Alex Iwobi,Pass (Live)
9,45,Yerry Mina,Everton,0.08,0.28,Goal,5.0,Head,,Gylfi Sigurðsson,Pass (Dead),Dominic Calvert-Lewin,Shot
10,,,,,,,,,,,,,
11,53,Bukayo Saka,Arsenal,0.05,,Blocked,14.0,Left Foot,,Kieran Tierney,Pass (Live),Willian,Pass (Live)
12,54,David Luiz,Arsenal,0.04,,Blocked,15.0,Right Foot,Volley,Kieran Tierney,Pass (Live),Bukayo Saka,Pass (Live)
13,59,Bukayo Saka,Arsenal,0.07,,Off Target,23.0,Left Foot,Free kick,Dani Ceballos,Fouled,Ainsley Maitland-Niles,Pass (Live)
14,69,Nicolas Pépé,Arsenal,0.03,,Off Target,24.0,Left Foot,,Kieran Tierney,Pass (Live),Ainsley Maitland-Niles,Pass (Live)
15,74,Willian,Arsenal,0.03,,Off Target,25.0,Left Foot,,Bukayo Saka,Pass (Live),Joe Willock,Pass (Live)
16,81,Alex Iwobi,Everton,0.02,,Blocked,25.0,Right Foot,,,,,
17,82,Mason Holgate,Everton,0.07,,Off Target,9.0,Head,,Gylfi Sigurðsson,Pass (Dead),Alex Iwobi,Shot
18,84,Gabriel Martinelli,Arsenal,0.05,,Off Target,14.0,Right Foot,,Alexandre Lacazette,Take-On,David Luiz,Pass (Live)
19,86,Bukayo Saka,Arsenal,0.03,,Blocked,20.0,Left Foot,,Willian,Pass (Live),Dani Ceballos,Pass (Live)
20,86,Joe Willock,Arsenal,0.09,,Off Target,9.0,Head,,Ainsley Maitland-Niles,Pass (Live),Willian,Pass (Live)
21,90+5,Alexandre Lacazette,Arsenal,0.06,,Off Target,9.0,Head,,Kieran Tierney,Pass (Live),Ainsley Maitland-Niles,Pass (Live)
22,90+5,Bukayo Saka,Arsenal,0.03,,Blocked,27.0,Left Foot,,Joe Willock,Pass (Live),Willian,Pass (Live)
