,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,8,Josh Maja,Fulham,0.14,,Off Target,9.0,Left Foot,Volley,Ruben Loftus-Cheek,Fouled,Kenny Tete,Pass (Live)
1,10,Ola Aina,Fulham,0.35,,Blocked,5.0,Left Foot,Volley,Bobby Reid,Pass (Live),Ademola Lookman,Pass (Dead)
2,20,Harrison Reed,Fulham,0.05,,Off Target,22.0,Right Foot,,Bobby Reid,Pass (Live),Ademola Lookman,Pass (Live)
3,26,Ademola Lookman,Fulham,0.08,,Off Target,12.0,Right Foot,,Bobby Reid,Pass (Live),Ademola Lookman,Pass (Live)
4,32,Mario Lemina,Fulham,0.02,,Blocked,32.0,Right Foot,,Ola Aina,Pass (Live),,
5,33,André Gomes,Everton,0.03,,Off Target,30.0,Right Foot,,James Rodríguez,Pass (Live),James Rodríguez,Take-On
6,34,Séamus Coleman,Everton,0.04,,Woodwork,22.0,Left Foot,,James Rodríguez,Pass (Live),,
7,40,Ola Aina,Fulham,0.09,,Off Target,10.0,Head,,Harrison Reed,Pass (Dead),Ola Aina,Fouled
8,41,Ademola Lookman,Fulham,0.02,,Off Target,32.0,Right Foot,,Joachim Andersen,Pass (Live),Mario Lemina,Pass (Live)
9,45+1,Gylfi Sigurðsson,Everton,0.06,,Off Target,13.0,Head,,Séamus Coleman,Pass (Live),André Gomes,Pass (Live)
10,,,,,,,,,,,,,
11,46,Bobby Reid,Fulham,0.05,,Blocked,20.0,Right Foot,,Ademola Lookman,Pass (Live),Mario Lemina,Pass (Live)
12,48,Josh Maja,Fulham,0.91,0.93,Goal,2.0,Right Foot,,Ola Aina,Pass (Live),Ademola Lookman,Pass (Live)
13,59,Ademola Lookman,Fulham,0.07,,Off Target,17.0,Right Foot,,Ruben Loftus-Cheek,Pass (Live),Ruben Loftus-Cheek,Interception
14,65,Harrison Reed,Fulham,0.03,0.19,Saved,26.0,Right Foot,,Ademola Lookman,Pass (Live),Josh Maja,Pass (Live)
15,65,Josh Maja,Fulham,0.72,0.82,Goal,5.0,Right Foot,,Harrison Reed,Shot,,
16,76,Gylfi Sigurðsson,Everton,0.02,0.07,Saved,25.0,Right Foot,Volley,Bernard,Pass (Live),Richarlison,Pass (Live)
17,89,Michael Keane,Everton,0.06,0.05,Saved,15.0,Other,,Mason Holgate,Pass (Live),Michael Keane,Pass (Live)
18,90+3,Ben Godfrey,Everton,0.05,,Blocked,15.0,Right Foot,,Michael Keane,Pass (Live),Ben Godfrey,Pass (Live)
19,90+3,Gylfi Sigurðsson,Everton,0.06,,Blocked,11.0,Head,,Bernard,Pass (Live),Abdoulaye Doucouré,Pass (Live)
