,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Sadio Mané,Liverpool,0.03,,Off Target,23.0,Left Foot,,Andrew Robertson,Pass (Live),Alisson,Pass (Live)
1,3,Trent Alexander-Arnold,Liverpool,0.01,0.05,Saved,58.0,Right Foot,Free kick,Mohamed Salah,Fouled,Trent Alexander-Arnold,Pass (Live)
2,13,Sander Berge (pen),Sheffield Utd,0.79,0.98,Goal,13.0,Right Foot,,Oliver McBurnie,Fouled,John Lundstram,Pass (Live)
3,17,Georginio Wijnaldum,Liverpool,0.04,,Off Target,20.0,Left Foot,,Diogo Jota,Fouled,Roberto Firmino,Pass (Live)
4,21,Oliver McBurnie,Sheffield Utd,0.27,,Off Target,7.0,Left Foot,,Ethan Ampadu,Pass (Live),John Egan,Pass (Live)
5,22,Sander Berge,Sheffield Utd,0.05,,Blocked,21.0,Right Foot,,Rhian Brewster,Pass (Live),Enda Stevens,Pass (Live)
6,24,Ben Osborn,Sheffield Utd,0.06,0.02,Saved,14.0,Left Foot,Volley,George Baldock,Pass (Live),Rhian Brewster,Pass (Live)
7,32,Jordan Henderson,Liverpool,0.06,,Blocked,23.0,Right Foot,,Mohamed Salah,Pass (Live),Joe Gomez,Pass (Live)
8,35,Fabinho,Liverpool,0.04,,Off Target,19.0,Left Foot,,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live)
9,41,Sadio Mané,Liverpool,0.29,0.18,Saved,9.0,Head,,Jordan Henderson,Pass (Live),Trent Alexander-Arnold,Pass (Live)
10,41,Roberto Firmino,Liverpool,0.84,0.92,Goal,4.0,Right Foot,,Sadio Mané,Shot,,
11,42,Mohamed Salah,Liverpool,0.24,0.31,Saved,14.0,Left Foot,,Trent Alexander-Arnold,Pass (Live),Jordan Henderson,Pass (Live)
12,45+2,Chris Basham,Sheffield Utd,0.07,,Blocked,19.0,Left Foot,,Oliver McBurnie,Pass (Live),Chris Basham,Pass (Live)
13,,,,,,,,,,,,,
14,48,George Baldock,Sheffield Utd,0.06,,Blocked,18.0,Right Foot,,Sander Berge,Pass (Live),John Lundstram,Pass (Live)
15,48,John Egan,Sheffield Utd,0.05,,Off Target,8.0,Head,,John Lundstram,Pass (Dead),George Baldock,Shot
16,53,Mohamed Salah,Liverpool,0.03,,Off Target,22.0,Left Foot,,,,,
17,56,Andrew Robertson,Liverpool,0.05,,Blocked,19.0,Left Foot,,Sadio Mané,Pass (Live),Jordan Henderson,Pass (Live)
18,61,Oliver Burke,Sheffield Utd,0.06,,Blocked,11.0,Right Foot,,Oliver Burke,Take-On,Enda Stevens,Pass (Live)
19,64,Diogo Jota,Liverpool,0.25,0.7,Goal,9.0,Head,,Sadio Mané,Pass (Live),Andrew Robertson,Pass (Live)
20,66,Roberto Firmino,Liverpool,0.04,,Blocked,12.0,Head,,Trent Alexander-Arnold,Pass (Dead),Diogo Jota,Fouled
21,67,Roberto Firmino,Liverpool,0.04,,Off Target,12.0,Head,,Trent Alexander-Arnold,Pass (Live),Fabinho,Pass (Live)
22,75,Enda Stevens,Sheffield Utd,0.03,,Off Target,29.0,Left Foot,,George Baldock,Pass (Live),John Egan,Pass (Live)
23,76,David McGoldrick,Sheffield Utd,0.04,,Off Target,15.0,Right Foot,,David McGoldrick,Pass (Live),Ethan Ampadu,Pass (Live)
24,81,Mohamed Salah,Liverpool,0.46,,Woodwork,9.0,Left Foot,,Mohamed Salah,Take-On,Georginio Wijnaldum,Pass (Live)
25,82,Ethan Ampadu,Sheffield Utd,0.03,,Off Target,26.0,Right Foot,,Sander Berge,Pass (Live),George Baldock,Pass (Live)
26,86,Enda Stevens,Sheffield Utd,0.04,,Off Target,19.0,Left Foot,,Enda Stevens,Pass (Live),Ben Osborn,Pass (Live)
27,87,Mohamed Salah,Liverpool,0.05,,Blocked,17.0,Left Foot,,Mohamed Salah,Tackle,Georginio Wijnaldum,Pass (Live)
28,87,Sadio Mané,Liverpool,0.03,,Off Target,24.0,Right Foot,,Andrew Robertson,Pass (Live),Sadio Mané,Pass (Live)
29,88,Georginio Wijnaldum,Liverpool,0.04,,Blocked,22.0,Left Foot,,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live)
30,90+2,Oliver Burke,Sheffield Utd,0.04,,Off Target,22.0,Right Foot,,Oliver McBurnie,Pass (Live),Aaron Ramsdale,Pass (Live)
