,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Matt Phillips,West Brom,0.06,0.03,Saved,14.0,Left Foot,,Matt Phillips,Take-On,Matheus Pereira,Pass (Dead)
1,4,Darnell Furlong,West Brom,0.06,,Blocked,16.0,Right Foot,Volley,Matt Phillips,Shot,,
2,8,Callum Robinson,West Brom,0.47,,Off Target,5.0,Left Foot,Volley,Conor Townsend,Pass (Live),Matt Phillips,Pass (Live)
3,10,Kyle Walker-Peters,Southampton,0.05,0.13,Saved,12.0,Right Foot,,Kyle Walker-Peters,Take-On,Jannik Vestergaard,Pass (Live)
4,10,Theo Walcott,Southampton,0.02,,Off Target,26.0,Right Foot,Volley,Kyle Walker-Peters,Shot,,
5,11,Conor Townsend,West Brom,0.26,0.42,Saved,10.0,Right Foot,,Ainsley Maitland-Niles,Pass (Live),Conor Townsend,Pass (Live)
6,16,Darnell Furlong,West Brom,0.05,,Off Target,8.0,Head,,Matt Phillips,Pass (Live),,
7,21,Matheus Pereira,West Brom,0.14,0.06,Saved,10.0,Head,,Kyle Bartley,Pass (Live),Darnell Furlong,Pass (Dead)
8,24,Danny Ings,Southampton,0.14,,Off Target,12.0,Right Foot,,Danny Ings,Take-On,Ryan Bertrand,Pass (Live)
9,26,Stuart Armstrong,Southampton,0.1,,Off Target,10.0,Left Foot,,Danny Ings,Pass (Live),Jannik Vestergaard,Pass (Live)
10,28,Mbaye Diagne,West Brom,0.28,,Off Target,14.0,Right Foot,,Matheus Pereira,Pass (Live),Ainsley Maitland-Niles,Pass (Live)
11,29,Stuart Armstrong,Southampton,0.03,0.22,Saved,26.0,Right Foot,,Theo Walcott,Pass (Live),Danny Ings,Pass (Live)
12,30,Matheus Pereira,West Brom,0.07,,Blocked,15.0,Left Foot,Volley,Callum Robinson,Pass (Live),Callum Robinson,Take-On
13,30,Darnell Furlong,West Brom,0.07,,Off Target,14.0,Right Foot,,Matt Phillips,Pass (Live),Darnell Furlong,Pass (Live)
14,32,Matheus Pereira (pen),West Brom,0.79,0.88,Goal,13.0,Left Foot,,Matheus Pereira,Fouled,Ainsley Maitland-Niles,Pass (Live)
15,35,Matt Phillips,West Brom,0.36,0.48,Goal,4.0,Right Foot,,Mbaye Diagne,Pass (Live),Mbaye Diagne,Interception
16,39,Okay Yokuşlu,West Brom,0.04,,Blocked,17.0,Right Foot,,Kyle Bartley,Pass (Live),Matheus Pereira,Pass (Live)
17,40,Okay Yokuşlu,West Brom,0.03,,Off Target,27.0,Right Foot,,Conor Townsend,Pass (Live),Matt Phillips,Pass (Live)
18,,,,,,,,,,,,,
19,59,Danny Ings,Southampton,0.07,,Off Target,12.0,Head,,Ryan Bertrand,Pass (Dead),Danny Ings,Fouled
20,59,Nathan Redmond,Southampton,0.09,,Off Target,10.0,Right Foot,,,,,
21,61,Stuart Armstrong,Southampton,0.03,0.14,Saved,24.0,Left Foot,,Kyle Walker-Peters,Pass (Live),Danny Ings,Pass (Live)
22,63,Nathan Redmond,Southampton,0.03,,Off Target,26.0,Left Foot,,James Ward-Prowse,Pass (Live),Kyle Walker-Peters,Pass (Live)
23,66,Okay Yokuşlu,West Brom,0.06,,Off Target,32.0,Right Foot,Free kick,Matheus Pereira,Fouled,Callum Robinson,Pass (Live)
24,69,Callum Robinson,West Brom,0.24,0.32,Goal,12.0,Left Foot,,Okay Yokuşlu,Pass (Live),Matheus Pereira,Pass (Live)
25,75,Nathan Redmond,Southampton,0.03,,Off Target,31.0,Right Foot,,James Ward-Prowse,Pass (Live),,
26,79,Che Adams,Southampton,0.07,,Off Target,16.0,Right Foot,,Nathan Redmond,Pass (Live),Nathan Redmond,Take-On
27,89,Jannik Vestergaard,Southampton,0.07,,Off Target,10.0,Head,,James Ward-Prowse,Pass (Dead),Moussa Djenepo,Pass (Live)
28,90+4,James Ward-Prowse (pen),Southampton,0.79,0.99,Saved,13.0,Right Foot,,Moussa Djenepo,Fouled,James Ward-Prowse,Pass (Live)
29,90+5,James Ward-Prowse,Southampton,0.08,,Off Target,25.0,Right Foot,Free kick,Moussa Djenepo,Fouled,James Ward-Prowse,Shot
