,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Willian José,Wolves,0.06,,Blocked,23.0,Right Foot,,Willy Boly,Pass (Live),,
1,2,Adama Traoré,Wolves,0.04,,Blocked,18.0,Right Foot,,Rúben Neves,Pass (Live),Willian José,Shot
2,6,Daniel Podence,Wolves,0.04,0.12,Saved,19.0,Right Foot,,Adama Traoré,Pass (Live),Rayan Aït-Nouri,Pass (Live)
3,10,Matěj Vydra,Burnley,0.05,,Off Target,17.0,Other,,Charlie Taylor,Pass (Live),Chris Wood,Pass (Live)
4,11,Ashley Westwood,Burnley,0.04,,Off Target,29.0,Right Foot,,Matěj Vydra,Pass (Live),Charlie Taylor,Pass (Live)
5,12,Chris Wood,Burnley,0.03,,Blocked,28.0,Right Foot,,Jack Cork,Pass (Live),,
6,12,Daniel Podence,Wolves,0.06,,Blocked,23.0,Right Foot,,,,,
7,15,Chris Wood,Burnley,0.04,0.59,Goal,11.0,Right Foot,,Chris Wood,Take-On,Matthew Lowton,Pass (Live)
8,17,Willian José,Wolves,0.03,,Off Target,17.0,Head,,Rayan Aït-Nouri,Pass (Dead),Daniel Podence,Fouled
9,21,Chris Wood,Burnley,0.66,0.8,Goal,4.0,Right Foot,,Dwight McNeil,Pass (Live),Dwight McNeil,Interception
10,26,James Tarkowski,Burnley,0.06,,Off Target,8.0,Head,,Ashley Westwood,Pass (Dead),,
11,29,Matěj Vydra,Burnley,0.6,,Off Target,5.0,Right Foot,Volley,Charlie Taylor,Pass (Live),Chris Wood,Pass (Live)
12,36,Chris Wood,Burnley,0.03,0.17,Saved,29.0,Right Foot,,Josh Brownhill,Pass (Live),,
13,40,Rayan Aït-Nouri,Wolves,0.01,,Off Target,31.0,Left Foot,,Rúben Neves,Pass (Live),Nélson Semedo,Pass (Dead)
14,43,Rúben Neves,Wolves,0.05,0.02,Saved,33.0,Right Foot,Free kick,Adama Traoré,Fouled,Rui Patrício,Pass (Live)
15,44,Chris Wood,Burnley,0.32,0.15,Goal,4.0,Head,,Dwight McNeil,Pass (Dead),,
16,45+2,Willian José,Wolves,0.02,,Blocked,34.0,Right Foot,,Adama Traoré,Pass (Live),,
17,45+3,Nélson Semedo,Wolves,0.03,,Off Target,22.0,Right Foot,Volley,Willian José,Shot,,
18,,,,,,,,,,,,,
19,61,Josh Brownhill,Burnley,0.02,,Off Target,28.0,Left Foot,Volley,Chris Wood,Fouled,Nick Pope,Pass (Live)
20,65,Matthew Lowton,Burnley,0.02,0.33,Saved,33.0,Right Foot,,,,,
21,68,Rúben Neves,Wolves,0.03,,Blocked,31.0,Right Foot,Volley,Adama Traoré,Pass (Live),Willian José,Pass (Live)
22,75,Jay Rodriguez,Burnley,0.04,,Off Target,30.0,Right Foot,,Jay Rodriguez,Take-On,Chris Wood,Pass (Live)
23,82,Chris Wood,Burnley,0.05,0.28,Saved,17.0,Right Foot,,Ashley Westwood,Interception,,
24,85,Ashley Westwood,Burnley,0.07,0.51,Goal,19.0,Right Foot,,Chris Wood,Pass (Live),Jay Rodriguez,Pass (Live)
25,88,Romain Saïss,Wolves,0.02,,Off Target,31.0,Left Foot,,Adama Traoré,Pass (Live),,
26,90+3,Fábio Silva,Wolves,0.04,,Off Target,16.0,Right Foot,Volley,Morgan Gibbs-White,Pass (Live),Conor Coady,Pass (Live)
