,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6.0,Marcos Alonso,Chelsea,0.07,,Off Target,13.0,Left Foot,Volley,Reece James,Pass (Live),Mason Mount,Pass (Live)
1,29.0,Antonio Rüdiger,Chelsea,0.02,0.05,Saved,36.0,Right Foot,,Mateo Kovačić,Pass (Live),Timo Werner,Pass (Live)
2,33.0,Takumi Minamino,Southampton,0.39,0.47,Goal,11.0,Right Foot,,Nathan Redmond,Pass (Live),Oriol Romeu,Pass (Live)
3,39.0,Kurt Zouma,Chelsea,0.07,0.25,Saved,10.0,Head,,Marcos Alonso,Pass (Dead),Timo Werner,Fouled
4,,,,,,,,,,,,,
5,51.0,Timo Werner,Chelsea,0.06,,Off Target,10.0,Left Foot,,Marcos Alonso,Pass (Live),Mateo Kovačić,Pass (Live)
6,54.0,Mason Mount (pen),Chelsea,0.79,0.97,Goal,13.0,Right Foot,,Mason Mount,Fouled,Mason Mount,Take-On
7,59.0,Marcos Alonso,Chelsea,0.08,,Blocked,27.0,Left Foot,Free kick,Mason Mount,Fouled,,
8,71.0,Jan Bednarek,Southampton,0.09,,Off Target,8.0,Head,,James Ward-Prowse,Pass (Dead),,
9,71.0,Jannik Vestergaard,Southampton,0.04,,Woodwork,10.0,Head,,Jan Bednarek,Shot,,
10,71.0,Danny Ings,Southampton,0.07,,Off Target,8.0,Left Foot,Volley,Jannik Vestergaard,Shot,,
11,78.0,Antonio Rüdiger,Chelsea,0.06,,Blocked,9.0,Head,,Mason Mount,Pass (Dead),Marcos Alonso,Pass (Live)
12,84.0,Reece James,Chelsea,0.06,,Off Target,9.0,Right Foot,,Mason Mount,Pass (Live),Mason Mount,Take-On
13,88.0,Mason Mount,Chelsea,0.01,,Off Target,30.0,Right Foot,,Hakim Ziyech,Pass (Live),N'Golo Kanté,Pass (Live)
