,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Mason Mount,Chelsea,0.04,,Off Target,19.0,Right Foot,,Reece James,Pass (Live),Thiago Silva,Pass (Live)
1,9,Mason Mount,Chelsea,0.06,,Blocked,17.0,Right Foot,,Ben Chilwell,Pass (Live),Antonio Rüdiger,Pass (Live)
2,11,Timo Werner,Chelsea,0.1,,Off Target,5.0,Head,,César Azpilicueta,Pass (Live),Christian Pulisic,Pass (Live)
3,15,Ben Chilwell,Chelsea,0.04,0.21,Saved,13.0,Left Foot,Volley,Timo Werner,Pass (Live),Mason Mount,Pass (Live)
4,16,Bertrand Traoré,Aston Villa,0.07,0.67,Saved,15.0,Left Foot,,Bertrand Traoré,Take-On,Bertrand Traoré,Take-On
5,18,Mason Mount,Chelsea,0.02,0.03,Saved,25.0,Right Foot,,Timo Werner,Pass (Live),César Azpilicueta,Fouled
6,18,Timo Werner,Chelsea,0.09,,Off Target,13.0,Right Foot,Volley,Ben Chilwell,Pass (Live),César Azpilicueta,Pass (Live)
7,20,Timo Werner,Chelsea,0.02,0.28,Saved,25.0,Left Foot,,Mason Mount,Pass (Live),Jorginho,Pass (Live)
8,22,Christian Pulisic,Chelsea,0.08,0.1,Saved,12.0,Right Foot,Volley,César Azpilicueta,Pass (Live),Mason Mount,Pass (Live)
9,24,Mason Mount,Chelsea,0.42,,Off Target,11.0,Left Foot,Volley,César Azpilicueta,Pass (Live),Jorginho,Pass (Live)
10,28,Bertrand Traoré,Aston Villa,0.04,,Off Target,29.0,Left Foot,,Bertrand Traoré,Take-On,John McGinn,Pass (Live)
11,29,John McGinn,Aston Villa,0.04,,Off Target,25.0,Left Foot,,John McGinn,Tackle,,
12,43,Bertrand Traoré,Aston Villa,0.06,0.3,Goal,14.0,Left Foot,,Matt Targett,Pass (Dead),Matt Targett,Pass (Live)
13,45+3,Anwar El Ghazi,Aston Villa,0.06,,Off Target,12.0,Head,,Jack Grealish,Pass (Dead),Bertrand Traoré,Fouled
14,,,,,,,,,,,,,
15,47,Christian Pulisic,Chelsea,0.24,,Off Target,15.0,Right Foot,,Timo Werner,Pass (Live),Mason Mount,Pass (Live)
16,49,Mason Mount,Chelsea,0.26,,Blocked,7.0,Right Foot,Volley,Jorginho,Pass (Live),Christian Pulisic,Pass (Live)
17,52,Anwar El Ghazi (pen),Aston Villa,0.79,0.95,Goal,13.0,Right Foot,,Bertrand Traoré,Fouled,Jack Grealish,Pass (Live)
18,54,Mason Mount,Chelsea,0.03,,Off Target,28.0,Right Foot,,Ben Chilwell,Pass (Live),Mateo Kovačić,Pass (Live)
19,56,Mateo Kovačić,Chelsea,0.04,,Blocked,23.0,Right Foot,,Jorginho,Pass (Live),Timo Werner,Pass (Live)
20,62,Mateo Kovačić,Chelsea,0.05,,Off Target,28.0,Right Foot,Volley,Reece James,Pass (Live),Ben Chilwell,Pass (Live)
21,67,Kai Havertz,Chelsea,0.6,,Off Target,3.0,Right Foot,Volley,Reece James,Pass (Live),Antonio Rüdiger,Pass (Live)
22,69,Kai Havertz,Chelsea,0.03,,Blocked,21.0,Left Foot,,Hakim Ziyech,Pass (Live),Christian Pulisic,Pass (Live)
23,70,Ben Chilwell,Chelsea,0.45,0.43,Goal,5.0,Left Foot,Volley,Christian Pulisic,Pass (Live),Hakim Ziyech,Pass (Live)
24,75,Kai Havertz,Chelsea,0.13,0.16,Saved,11.0,Left Foot,"Deflected, Volley",Mason Mount,Pass (Live),Christian Pulisic,Fouled
25,76,César Azpilicueta,Chelsea,0.03,,Off Target,26.0,Right Foot,,Mason Mount,Pass (Live),Ben Chilwell,Pass (Live)
26,79,Kai Havertz,Chelsea,0.07,,Off Target,10.0,Head,,Ben Chilwell,Pass (Live),Kai Havertz,Pass (Live)
27,85,Ben Chilwell,Chelsea,0.05,,Off Target,14.0,Left Foot,Volley,Thiago Silva,Pass (Live),Antonio Rüdiger,Pass (Live)
28,87,Ben Chilwell,Chelsea,0.43,0.81,Saved,7.0,Left Foot,Volley,Hakim Ziyech,Pass (Live),Reece James,Pass (Live)
29,90,Hakim Ziyech,Chelsea,0.03,,Blocked,28.0,Left Foot,,,,,
