,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Mason Greenwood,Manchester Utd,0.05,0.02,Saved,14.0,Head,,Bruno Fernandes,Pass (Dead),Fred,Fouled
1,7,Marcus Rashford,Manchester Utd,0.07,,Off Target,16.0,Right Foot,,Victor Lindelöf,Pass (Live),Bruno Fernandes,Pass (Live)
2,12,Harry Maguire,Manchester Utd,0.23,,Off Target,9.0,Right Foot,,Bruno Fernandes,Pass (Dead),Marcus Rashford,Fouled
3,20,Pascal Struijk,Leeds United,0.03,,Blocked,18.0,Head,,Kalvin Phillips,Pass (Dead),Luke Ayling,Fouled
4,21,Stuart Dallas,Leeds United,0.04,,Off Target,24.0,Left Foot,,Ezgjan Alioski,Pass (Live),Patrick Bamford,Pass (Live)
5,23,Marcus Rashford,Manchester Utd,0.03,,Blocked,27.0,Right Foot,,Luke Shaw,Pass (Live),Marcus Rashford,Pass (Live)
6,31,Bruno Fernandes,Manchester Utd,0.08,,Off Target,26.0,Right Foot,Free kick,Bruno Fernandes,Fouled,Fred,Pass (Live)
7,34,Stuart Dallas,Leeds United,0.04,0.04,Saved,23.0,Left Foot,,Kalvin Phillips,Pass (Live),,
8,38,Bruno Fernandes,Manchester Utd,0.07,,Blocked,23.0,Right Foot,Free kick,Marcus Rashford,Fouled,Harry Maguire,Pass (Live)
9,40,Scott McTominay,Manchester Utd,0.09,,Off Target,11.0,Head,,Luke Shaw,Pass (Dead),Mason Greenwood,Fouled
10,45,Marcus Rashford,Manchester Utd,0.06,0.1,Saved,31.0,Right Foot,Free kick,Daniel James,Fouled,Bruno Fernandes,Pass (Live)
11,45+1,Harry Maguire,Manchester Utd,0.04,,Off Target,12.0,Head,,Luke Shaw,Pass (Dead),Marcus Rashford,Shot
12,,,,,,,,,,,,,
13,51,Bruno Fernandes,Manchester Utd,0.06,,Blocked,14.0,Left Foot,,Luke Shaw,Pass (Dead),Harry Maguire,Interception
14,57,Marcus Rashford,Manchester Utd,0.03,,Blocked,28.0,Right Foot,,Mason Greenwood,Pass (Live),Mason Greenwood,Take-On
15,57,Bruno Fernandes,Manchester Utd,0.07,,Off Target,16.0,Right Foot,,Aaron Wan-Bissaka,Pass (Live),Mason Greenwood,Pass (Live)
16,62,Mason Greenwood,Manchester Utd,0.06,0.16,Saved,20.0,Left Foot,,Fred,Pass (Live),Harry Maguire,Pass (Live)
17,63,Hélder Costa,Leeds United,0.04,,Blocked,20.0,Left Foot,,Kalvin Phillips,Pass (Live),Luke Ayling,Pass (Live)
18,75,Mateusz Klich,Leeds United,0.09,0.07,Saved,13.0,Left Foot,,Patrick Bamford,Pass (Live),Patrick Bamford,Pass (Live)
19,75,Luke Ayling,Leeds United,0.02,0.05,Saved,35.0,Right Foot,,Patrick Bamford,Pass (Live),Mateusz Klich,Pass (Live)
20,76,Bruno Fernandes,Manchester Utd,0.12,,Off Target,9.0,Left Foot,,Luke Shaw,Pass (Live),Marcus Rashford,Pass (Live)
21,84,Mason Greenwood,Manchester Utd,0.03,0.15,Saved,25.0,Left Foot,,Paul Pogba,Pass (Live),Bruno Fernandes,Pass (Live)
22,90,Mason Greenwood,Manchester Utd,0.09,,Blocked,15.0,Left Foot,,Edinson Cavani,Pass (Live),Luke Shaw,Pass (Live)
