,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Michail Antonio,West Ham,0.7,0.88,Saved,4.0,Right Foot,Volley,Jarrod Bowen,Pass (Live),Tomáš Souček,Pass (Live)
1,5,Michail Antonio,West Ham,0.9,0.98,Goal,2.0,Left Foot,,Michail Antonio,Shot,,
2,13,Harry Kane,Tottenham,0.06,,Off Target,17.0,Right Foot,,Érik Lamela,Pass (Live),Érik Lamela,Take-On
3,16,Harry Kane,Tottenham,0.12,,Blocked,10.0,Left Foot,Volley,Eric Dier,Pass (Live),,
4,20,Harry Kane,Tottenham,0.07,,Off Target,11.0,Head,,Pierre Højbjerg,Pass (Live),Davinson Sánchez,Pass (Live)
5,25,Érik Lamela,Tottenham,0.03,,Blocked,27.0,Right Foot,,Son Heung-min,Pass (Live),Eric Dier,Pass (Live)
6,28,Son Heung-min,Tottenham,0.05,,Blocked,26.0,Right Foot,Free kick,,Fouled,Tanguy Ndombele,Pass (Live)
7,28,Lucas Moura,Tottenham,0.02,,Off Target,25.0,Right Foot,,Son Heung-min,Pass (Live),Son Heung-min,Take-On
8,38,Craig Dawson,West Ham,0.06,0.08,Saved,11.0,Head,,Aaron Cresswell,Pass (Dead),Tomáš Souček,Pass (Live)
9,39,Sergio Reguilón,Tottenham,0.06,,Off Target,21.0,Right Foot,,Son Heung-min,Pass (Live),Tanguy Ndombele,Pass (Live)
10,43,Érik Lamela,Tottenham,0.05,0.12,Saved,23.0,Left Foot,,Sergio Reguilón,Pass (Live),Eric Dier,Pass (Live)
11,45+2,Harry Kane,Tottenham,0.05,0.14,Saved,18.0,Right Foot,,Pierre Højbjerg,Pass (Live),Pierre Højbjerg,Pass (Live)
12,45+3,Eric Dier,Tottenham,0.09,,Off Target,6.0,Head,,Érik Lamela,Pass (Dead),Harry Kane,Shot
13,,,,,,,,,,,,,
14,47,Jesse Lingard,West Ham,0.08,0.61,Goal,14.0,Left Foot,,Jesse Lingard,Take-On,Pablo Fornals,Pass (Live)
15,56,Davinson Sánchez,Tottenham,0.04,,Off Target,17.0,Right Foot,Volley,Harry Kane,Fouled,Eric Dier,Pass (Live)
16,59,Harry Kane,Tottenham,0.07,,Off Target,27.0,Right Foot,Free kick,Tanguy Ndombele,Fouled,Harry Kane,Pass (Live)
17,62,Gareth Bale,Tottenham,0.02,0.02,Saved,32.0,Left Foot,,,,,
18,64,Lucas Moura,Tottenham,0.05,0.46,Goal,7.0,Head,,Gareth Bale,Pass (Dead),,
19,71,Lucas Moura,Tottenham,0.06,,Off Target,21.0,Right Foot,,Son Heung-min,Pass (Live),Gareth Bale,Pass (Live)
20,73,Harry Kane,Tottenham,0.04,,Off Target,21.0,Left Foot,,Lucas Moura,Pass (Live),Gareth Bale,Pass (Live)
21,79,Gareth Bale,Tottenham,0.06,,Woodwork,21.0,Left Foot,Volley,Harry Kane,Pass (Live),,
22,86,Gareth Bale,Tottenham,0.05,,Off Target,11.0,Head,,Matt Doherty,Pass (Live),Lucas Moura,Pass (Live)
23,86,Eric Dier,Tottenham,0.04,,Off Target,26.0,Right Foot,,Dele Alli,Pass (Live),Son Heung-min,Pass (Live)
24,90+3,Son Heung-min,Tottenham,0.04,,Off Target,21.0,Right Foot,,Dele Alli,Pass (Live),Son Heung-min,Pass (Live)
