,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Tammy Abraham,Chelsea,0.37,0.83,Goal,17.0,Right Foot,,Jorginho,Pass (Live),Mason Mount,Pass (Live)
1,9,Mason Mount,Chelsea,0.04,,Off Target,32.0,Right Foot,Free kick,Mason Mount,Fouled,Christian Pulisic,Pass (Live)
2,15,Roberto Pereyra,Watford,0.07,0.03,Saved,16.0,Left Foot,,Nathaniel Chalobah,Pass (Live),Gerard Deulofeu,Pass (Live)
3,18,Mason Mount,Chelsea,0.02,,Blocked,32.0,Right Foot,,Fikayo Tomori,Pass (Live),Kurt Zouma,Pass (Live)
4,18,Tammy Abraham,Chelsea,0.3,0.53,Saved,13.0,Right Foot,,Mason Mount,Shot,,
5,19,Christian Pulisic,Chelsea,0.04,0.36,Saved,9.0,Head,,Willian,Pass (Dead),,
6,28,Nathaniel Chalobah,Watford,0.02,,Blocked,33.0,Right Foot,,Roberto Pereyra,Pass (Live),Adrian Mariappa,Pass (Live)
7,30,Willian,Chelsea,0.04,0.27,Saved,19.0,Left Foot,,Mason Mount,Pass (Live),Tammy Abraham,Pass (Live)
8,39,Gerard Deulofeu,Watford,0.03,,Off Target,17.0,Left Foot,,Nathaniel Chalobah,Pass (Live),,
9,41,Abdoulaye Doucouré,Watford,0.03,,Blocked,25.0,Left Foot,,Gerard Deulofeu,Pass (Live),Christian Kabasele,Pass (Live)
10,43,Mason Mount,Chelsea,0.04,0.32,Saved,26.0,Right Foot,,Mason Mount,Take-On,Emerson Palmieri,Pass (Live)
11,45,Adrian Mariappa,Watford,0.04,,Off Target,16.0,Head,,Gerard Deulofeu,Pass (Dead),Abdoulaye Doucouré,Fouled
12,,,,,,,,,,,,,
13,47,Andre Gray,Watford,0.08,,Blocked,15.0,Right Foot,,Gerard Deulofeu,Pass (Live),,
14,49,Mason Mount,Chelsea,0.06,0.12,Saved,15.0,Left Foot,,Willian,Pass (Live),Tammy Abraham,Pass (Live)
15,55,Christian Pulisic,Chelsea,0.72,0.9,Goal,4.0,Right Foot,,Tammy Abraham,Pass (Live),Mateo Kovačić,Pass (Live)
16,58,Christian Pulisic,Chelsea,0.1,0.4,Saved,9.0,Left Foot,,Christian Pulisic,Take-On,Mateo Kovačić,Pass (Live)
17,62,Mateo Kovačić,Chelsea,0.05,0.08,Saved,17.0,Right Foot,,Willian,Pass (Live),Jorginho,Pass (Live)
18,64,Mateo Kovačić,Chelsea,0.03,,Off Target,25.0,Right Foot,,Willian,Pass (Live),,
19,69,Tammy Abraham,Chelsea,0.12,,Blocked,11.0,Right Foot,,,,,
20,71,Will Hughes,Watford,0.06,,Off Target,10.0,Head,,Daryl Janmaat,Pass (Live),Adam Masina,Pass (Live)
21,73,Mason Mount,Chelsea,0.03,0.11,Saved,23.0,Right Foot,Deflected,Jorginho,Pass (Live),Mason Mount,Pass (Live)
22,80,Gerard Deulofeu (pen),Watford,0.79,0.99,Goal,13.0,Right Foot,,Gerard Deulofeu,Fouled,Gerard Deulofeu,Tackle
23,84,Adam Masina,Watford,0.02,,Off Target,31.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),,
24,86,Tammy Abraham,Chelsea,0.1,,Blocked,10.0,Right Foot,,Willian,Pass (Live),Willian,Take-On
25,90,Michy Batshuayi,Chelsea,0.04,,Blocked,17.0,Left Foot,,Emerson Palmieri,Pass (Live),Fikayo Tomori,Pass (Live)
26,90+1,Abdoulaye Doucouré,Watford,0.03,,Blocked,29.0,Left Foot,,Will Hughes,Pass (Live),Gerard Deulofeu,Pass (Live)
27,90+5,Adam Masina,Watford,0.04,,Off Target,13.0,Head,,Kiko Femenía,Pass (Live),Adrian Mariappa,Pass (Dead)
28,90+7,Ben Foster,Watford,0.1,0.34,Saved,10.0,Head,,Abdoulaye Doucouré,Pass (Live),Gerard Deulofeu,Pass (Dead)
