,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,8,Jamie Vardy,Leicester City,0.07,,Blocked,15.0,Left Foot,,Ayoze Pérez,Pass (Live),Christian Fuchs,Pass (Live)
1,9,Ayoze Pérez,Leicester City,0.03,,Off Target,16.0,Right Foot,,Youri Tielemans,Pass (Live),Youri Tielemans,Take-On
2,10,Kelechi Iheanacho,Leicester City,0.05,,Off Target,16.0,Left Foot,,Ayoze Pérez,Pass (Live),,
3,22,Jamie Vardy,Leicester City,0.07,,Blocked,16.0,Left Foot,,Jamie Vardy,Take-On,Jamie Vardy,Pass (Live)
4,23,Jamie Vardy,Leicester City,0.05,,Blocked,15.0,Right Foot,,Youri Tielemans,Pass (Live),,
5,23,Jamie Vardy,Leicester City,0.94,1.0,Goal,2.0,Left Foot,,Ayoze Pérez,Pass (Live),Kelechi Iheanacho,Pass (Live)
6,28,Kelechi Iheanacho,Leicester City,0.06,0.14,Saved,16.0,Left Foot,,Jamie Vardy,Pass (Live),Youri Tielemans,Pass (Live)
7,30,Kelechi Iheanacho,Leicester City,0.03,0.05,Saved,28.0,Left Foot,,James Justin,Pass (Live),Wilfred Ndidi,Pass (Live)
8,37,Jamie Vardy,Leicester City,0.09,,Blocked,11.0,Left Foot,,,,,
9,40,Wilfred Ndidi,Leicester City,0.01,,Off Target,31.0,Right Foot,Volley,Christian Fuchs,Pass (Live),James Justin,Pass (Live)
10,45+1,David Brooks,Bournemouth,0.03,0.3,Saved,30.0,Left Foot,,Dominic Solanke,Pass (Live),Jefferson Lerma,Pass (Live)
11,,,,,,,,,,,,,
12,52,Ayoze Pérez,Leicester City,0.03,0.04,Saved,29.0,Right Foot,,Jamie Vardy,Pass (Live),Youri Tielemans,Pass (Live)
13,59,Philip Billing,Bournemouth,0.1,,Blocked,13.0,Left Foot,Volley,Callum Wilson,Pass (Live),Steve Cook,Pass (Live)
14,63,Youri Tielemans,Leicester City,0.03,,Blocked,26.0,Right Foot,,Ayoze Pérez,Pass (Live),Ryan Bennett,Pass (Live)
15,66,Junior Stanislas (pen),Bournemouth,0.79,0.94,Goal,13.0,Right Foot,,Callum Wilson,Fouled,,
16,67,Dominic Solanke,Bournemouth,0.24,0.78,Goal,13.0,Right Foot,,Diego Rico,Pass (Live),Lloyd Kelly,Pass (Live)
17,73,Junior Stanislas,Bournemouth,0.03,,Blocked,29.0,Right Foot,,,,,
18,83,Junior Stanislas,Bournemouth,0.05,,Off Target,14.0,Left Foot,,Lewis Cook,Pass (Live),Jefferson Lerma,Pass (Live)
19,87,Dominic Solanke,Bournemouth,0.74,0.9,Goal,4.0,Right Foot,,Dominic Solanke,Take-On,,
20,90+4,Sam Surridge,Bournemouth,0.34,,Off Target,17.0,Left Foot,,,,,
21,90+6,Sam Surridge,Bournemouth,0.18,,Off Target,6.0,Head,,Junior Stanislas,Pass (Live),Diego Rico,Pass (Dead)
22,90+6,Harvey Barnes,Leicester City,0.09,0.15,Saved,13.0,Right Foot,,Dennis Praet,Pass (Live),James Justin,Pass (Live)
