,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Pedro,Chelsea,0.07,,Off Target,13.0,Right Foot,Volley,Olivier Giroud,Pass (Live),César Azpilicueta,Pass (Live)
1,2,Mason Mount,Chelsea,0.06,0.03,Saved,16.0,Left Foot,,Jorginho,Pass (Live),César Azpilicueta,Pass (Live)
2,7,Mason Mount,Chelsea,0.06,0.12,Goal,16.0,Right Foot,,,,,
3,20,Ayoze Pérez,Leicester City,0.03,,Blocked,27.0,Right Foot,,Wilfred Ndidi,Pass (Live),,
4,21,Mason Mount,Chelsea,0.06,0.02,Saved,12.0,Head,,César Azpilicueta,Pass (Live),Pedro,Pass (Live)
5,26,N'Golo Kanté,Chelsea,0.4,,Blocked,9.0,Right Foot,,Olivier Giroud,Pass (Live),Emerson Palmieri,Pass (Live)
6,45+2,Jorginho,Chelsea,0.02,,Off Target,27.0,Right Foot,Volley,N'Golo Kanté,Pass (Live),Jorginho,Pass (Live)
7,,,,,,,,,,,,,
8,50,Christian Fuchs,Leicester City,0.03,,Off Target,29.0,Left Foot,,James Maddison,Take-On,Ayoze Pérez,Pass (Live)
9,53,Olivier Giroud,Chelsea,0.04,0.07,Saved,12.0,Head,,Emerson Palmieri,Pass (Live),Kurt Zouma,Pass (Live)
10,57,Hamza Choudhury,Leicester City,0.02,,Blocked,21.0,Right Foot,,Christian Fuchs,Pass (Live),Wilfred Ndidi,Pass (Live)
11,57,Ayoze Pérez,Leicester City,0.03,0.07,Saved,15.0,Head,,Hamza Choudhury,Shot,,
12,58,James Maddison,Leicester City,0.05,,Off Target,12.0,Left Foot,,Christian Fuchs,Pass (Live),Çağlar Söyüncü,Pass (Live)
13,61,Youri Tielemans,Leicester City,0.02,,Off Target,31.0,Left Foot,,,,,
14,63,Kurt Zouma,Chelsea,0.08,0.03,Saved,10.0,Head,Deflected,César Azpilicueta,Pass (Live),Mason Mount,Pass (Dead)
15,67,Wilfred Ndidi,Leicester City,0.12,0.4,Goal,7.0,Head,,James Maddison,Pass (Dead),Ayoze Pérez,Pass (Live)
16,70,Ricardo Pereira,Leicester City,0.02,,Off Target,33.0,Right Foot,,,,,
17,73,James Maddison,Leicester City,0.32,,Off Target,12.0,Right Foot,,James Maddison,Pass (Live),Christian Fuchs,Pass (Live)
18,74,Tammy Abraham,Chelsea,0.07,,Off Target,10.0,Head,,Pedro,Pass (Live),Tammy Abraham,Pass (Live)
19,75,Youri Tielemans,Leicester City,0.02,,Off Target,35.0,Right Foot,,James Maddison,Pass (Live),,
20,77,Jamie Vardy,Leicester City,0.05,,Off Target,14.0,Left Foot,,James Maddison,Pass (Live),Dennis Praet,Pass (Live)
21,77,Willian,Chelsea,0.04,,Off Target,14.0,Left Foot,,Mason Mount,Pass (Live),Tammy Abraham,Pass (Live)
22,83,Mason Mount,Chelsea,0.05,,Off Target,31.0,Right Foot,Free kick,N'Golo Kanté,Fouled,Willian,Pass (Live)
23,85,Mason Mount,Chelsea,0.03,,Blocked,26.0,Right Foot,Volley,Tammy Abraham,Pass (Live),Mason Mount,Pass (Live)
24,89,Youri Tielemans,Leicester City,0.06,0.1,Saved,14.0,Right Foot,,Marc Albrighton,Pass (Live),James Maddison,Pass (Live)
25,90,Kurt Zouma,Chelsea,0.02,,Off Target,39.0,Right Foot,,Pedro,Pass (Live),Mason Mount,Pass (Live)
26,90+1,Tammy Abraham,Chelsea,0.04,,Off Target,20.0,Right Foot,,N'Golo Kanté,Pass (Live),Mateo Kovačić,Pass (Live)
