,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Scott McTominay,Manchester Utd,0.06,,Off Target,11.0,Head,,Luke Shaw,Pass (Dead),Scott McTominay,Pass (Live)
1,9,Luke Shaw,Manchester Utd,0.06,,Off Target,13.0,Left Foot,,Anthony Martial,Fouled,Aaron Wan-Bissaka,Pass (Live)
2,15,Marcus Rashford,Manchester Utd,0.06,,Off Target,32.0,Right Foot,Free kick,Anthony Martial,Fouled,Paul Pogba,Pass (Live)
3,17,Anthony Martial,Manchester Utd,0.09,,Blocked,12.0,Right Foot,,Luke Shaw,Pass (Live),Marcus Rashford,Pass (Live)
4,17,Daniel James,Manchester Utd,0.35,,Blocked,9.0,Right Foot,,Anthony Martial,Shot,,
5,24,Anthony Martial,Manchester Utd,0.04,,Blocked,21.0,Right Foot,,Paul Pogba,Pass (Live),,
6,26,Marcus Rashford,Manchester Utd,0.1,,Off Target,23.0,Right Foot,Free kick,Scott McTominay,Fouled,Paul Pogba,Pass (Live)
7,32,Jordan Ayew,Crystal Palace,0.24,0.68,Goal,17.0,Right Foot,,Jeffrey Schlupp,Pass (Live),Vicente Guaita,Pass (Live)
8,35,Ashley Young,Manchester Utd,0.03,,Off Target,27.0,Right Foot,,Jesse Lingard,Tackle,,
9,37,Wilfried Zaha,Crystal Palace,0.61,0.94,Saved,2.0,Left Foot,,Wilfried Zaha,Pass (Live),Cheikhou Kouyaté,Pass (Live)
10,42,Paul Pogba,Manchester Utd,0.11,,Off Target,23.0,Right Foot,Free kick,Anthony Martial,Fouled,Marcus Rashford,Pass (Live)
11,44,Gary Cahill,Crystal Palace,0.07,,Blocked,12.0,Right Foot,Volley,Cheikhou Kouyaté,Fouled,,
12,,,,,,,,,,,,,
13,48,Daniel James,Manchester Utd,0.1,,Off Target,5.0,Right Foot,Volley,Ashley Young,Pass (Live),Paul Pogba,Pass (Live)
14,51,Daniel James,Manchester Utd,0.07,,Blocked,15.0,Left Foot,,Aaron Wan-Bissaka,Pass (Live),Scott McTominay,Pass (Live)
15,53,Paul Pogba,Manchester Utd,0.05,,Blocked,20.0,Right Foot,,Marcus Rashford,Pass (Live),Paul Pogba,Pass (Live)
16,54,Ashley Young,Manchester Utd,0.05,,Off Target,12.0,Right Foot,Volley,Aaron Wan-Bissaka,Pass (Live),Scott McTominay,Pass (Live)
17,55,Anthony Martial,Manchester Utd,0.13,,Off Target,16.0,Right Foot,,Anthony Martial,Take-On,Scott McTominay,Pass (Live)
18,58,Marcus Rashford,Manchester Utd,0.02,0.17,Saved,31.0,Right Foot,,Paul Pogba,Pass (Live),,
19,70,Marcus Rashford (pen),Manchester Utd,0.79,,Woodwork,13.0,Right Foot,,Scott McTominay,Fouled,Mason Greenwood,Pass (Live)
20,73,Harry Maguire,Manchester Utd,0.03,0.05,Saved,11.0,Head,,Ashley Young,Pass (Dead),Harry Maguire,Pass (Live)
21,76,Scott McTominay,Manchester Utd,0.17,,Blocked,4.0,Head,,Ashley Young,Pass (Dead),Marcus Rashford,Fouled
22,77,Paul Pogba,Manchester Utd,0.08,,Off Target,9.0,Head,,Ashley Young,Pass (Dead),Scott McTominay,Shot
23,78,Scott McTominay,Manchester Utd,0.04,,Off Target,22.0,Left Foot,,,,,
24,79,Paul Pogba,Manchester Utd,0.07,,Off Target,12.0,Head,,Ashley Young,Pass (Dead),Daniel James,Fouled
25,89,Daniel James,Manchester Utd,0.07,0.69,Goal,14.0,Right Foot,,Anthony Martial,Pass (Live),Marcus Rashford,Pass (Live)
26,90,Wilfried Zaha,Crystal Palace,0.1,,Off Target,12.0,Right Foot,,Luka Milivojević,Pass (Live),Luka Milivojević,Interception
27,90+3,Patrick van Aanholt,Crystal Palace,0.07,0.08,Goal,11.0,Left Foot,,Patrick van Aanholt,Pass (Live),Christian Benteke,Pass (Live)
