,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Daniel James,Manchester Utd,0.07,0.05,Saved,15.0,Right Foot,,Fred,Pass (Live),Anthony Martial,Pass (Live)
1,2,Kevin De Bruyne,Manchester City,0.09,,Blocked,12.0,Left Foot,,Raheem Sterling,Pass (Live),Kevin De Bruyne,Pass (Live)
2,7,David Silva,Manchester City,0.14,,Blocked,8.0,Left Foot,,Raheem Sterling,Pass (Live),Raheem Sterling,Take-On
3,7,Kevin De Bruyne,Manchester City,0.06,,Off Target,14.0,Right Foot,,Bernardo Silva,Pass (Live),Gabriel Jesus,Pass (Live)
4,9,Jesse Lingard,Manchester Utd,0.06,0.07,Saved,10.0,Left Foot,,Marcus Rashford,Pass (Live),Jesse Lingard,Pass (Live)
5,13,Gabriel Jesus,Manchester City,0.18,,Blocked,7.0,Right Foot,,Bernardo Silva,Pass (Live),David Silva,Pass (Live)
6,16,Anthony Martial,Manchester Utd,0.05,0.22,Saved,17.0,Right Foot,,Daniel James,Pass (Live),Marcus Rashford,Pass (Live)
7,19,Gabriel Jesus,Manchester City,0.04,,Blocked,17.0,Right Foot,,Kevin De Bruyne,Pass (Live),Rodri,Pass (Live)
8,23,Marcus Rashford (pen),Manchester Utd,0.79,0.99,Goal,13.0,Right Foot,,Marcus Rashford,Fouled,Jesse Lingard,Pass (Live)
9,25,Bernardo Silva,Manchester City,0.06,,Blocked,12.0,Right Foot,,David Silva,Pass (Live),Kevin De Bruyne,Pass (Live)
10,25,Raheem Sterling,Manchester City,0.05,,Blocked,10.0,Right Foot,,Bernardo Silva,Shot,,
11,25,Marcus Rashford,Manchester Utd,0.11,,Off Target,16.0,Right Foot,,Fred,Pass (Live),Jesse Lingard,Pass (Live)
12,27,Marcus Rashford,Manchester Utd,0.05,,Woodwork,20.0,Right Foot,,Anthony Martial,Pass (Live),Daniel James,Pass (Live)
13,29,Anthony Martial,Manchester Utd,0.06,0.31,Goal,15.0,Left Foot,,Daniel James,Pass (Live),Anthony Martial,Pass (Live)
14,33,Bernardo Silva,Manchester City,0.03,,Blocked,21.0,Left Foot,,Kevin De Bruyne,Pass (Live),David Silva,Pass (Live)
15,34,David Silva,Manchester City,0.03,0.03,Saved,27.0,Left Foot,,Rodri,Pass (Live),Bernardo Silva,Pass (Live)
16,38,Gabriel Jesus,Manchester City,0.27,,Off Target,10.0,Head,,Kevin De Bruyne,Pass (Live),Rodri,Pass (Live)
17,40,Kevin De Bruyne,Manchester City,0.06,,Off Target,26.0,Right Foot,Free kick,Raheem Sterling,Fouled,John Stones,Pass (Live)
18,43,David Silva,Manchester City,0.06,0.43,Saved,27.0,Left Foot,Free kick,Rodri,Fouled,,
19,,,,,,,,,,,,,
20,47,Angeliño,Manchester City,0.01,,Off Target,31.0,Left Foot,,Kyle Walker,Pass (Live),Kevin De Bruyne,Pass (Dead)
21,55,Kevin De Bruyne,Manchester City,0.07,,Blocked,10.0,Right Foot,,Rodri,Pass (Live),,
22,58,Anthony Martial,Manchester Utd,0.03,,Blocked,23.0,Right Foot,,Aaron Wan-Bissaka,Pass (Live),Daniel James,Pass (Live)
23,64,Rodri,Manchester City,0.06,0.37,Saved,22.0,Right Foot,,Kevin De Bruyne,Pass (Live),Angeliño,Pass (Live)
24,65,Nicolás Otamendi,Manchester City,0.05,,Off Target,16.0,Right Foot,,Rodri,Shot,,
25,65,Raheem Sterling,Manchester City,0.04,,Blocked,19.0,Right Foot,,David Silva,Pass (Live),Rodri,Pass (Live)
26,65,Riyad Mahrez,Manchester City,0.25,,Off Target,4.0,Left Foot,,Raheem Sterling,Shot,,
27,67,Jesse Lingard,Manchester Utd,0.06,0.05,Saved,10.0,Left Foot,,Daniel James,Pass (Live),,
28,73,Nicolás Otamendi,Manchester City,0.2,,Off Target,6.0,Head,,David Silva,Pass (Live),Riyad Mahrez,Pass (Dead)
29,76,Angeliño,Manchester City,0.06,,Blocked,13.0,Left Foot,,David Silva,Pass (Live),Raheem Sterling,Pass (Live)
30,83,Jesse Lingard,Manchester Utd,0.09,0.05,Saved,10.0,Right Foot,Volley,Andreas Pereira,Pass (Live),Luke Shaw,Pass (Live)
31,85,Nicolás Otamendi,Manchester City,0.21,0.05,Goal,6.0,Head,,Riyad Mahrez,Pass (Dead),Rodri,Pass (Live)
32,86,Riyad Mahrez,Manchester City,0.06,0.04,Saved,13.0,Left Foot,,İlkay Gündoğan,Pass (Live),,
33,90+1,Andreas Pereira,Manchester Utd,0.06,,Blocked,19.0,Right Foot,,Daniel James,Pass (Live),Daniel James,Take-On
34,90+5,İlkay Gündoğan,Manchester City,0.13,,Blocked,6.0,Left Foot,,Kevin De Bruyne,Pass (Live),Kevin De Bruyne,Take-On
