,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,8.0,Jetro Willems,Newcastle Utd,0.04,,Blocked,14.0,Left Foot,Volley,Joelinton,Pass (Live),Miguel Almirón,Pass (Live)
1,9.0,Neal Maupay,Brighton,0.08,0.07,Saved,7.0,Right Foot,,Davy Pröpper,Pass (Live),Dale Stephens,Pass (Live)
2,18.0,Lewis Dunk,Brighton,0.14,,Blocked,5.0,Head,,Pascal Groß,Pass (Dead),Steven Alzate,Pass (Live)
3,20.0,Pascal Groß,Brighton,0.03,,Blocked,27.0,Right Foot,,Davy Pröpper,Pass (Live),Neal Maupay,Pass (Live)
4,22.0,Miguel Almirón,Newcastle Utd,0.34,0.45,Saved,15.0,Left Foot,,Isaac Hayden,Pass (Live),Joelinton,Pass (Live)
5,26.0,Neal Maupay,Brighton,0.15,,Blocked,8.0,Right Foot,,Adam Webster,Pass (Live),Martín Montoya,Pass (Live)
6,26.0,Neal Maupay,Brighton,0.17,,Blocked,8.0,Left Foot,,Neal Maupay,Shot,,
7,28.0,Aaron Mooy,Brighton,0.12,,Off Target,10.0,Right Foot,,Davy Pröpper,Pass (Live),Pascal Groß,Pass (Live)
8,31.0,Joelinton,Newcastle Utd,0.05,,Off Target,11.0,Head,,Jonjo Shelvey,Pass (Dead),,
9,41.0,Fabian Schär,Newcastle Utd,0.06,,Off Target,11.0,Head,,Jonjo Shelvey,Pass (Dead),Jamaal Lascelles,Fouled
10,44.0,Aaron Mooy,Brighton,0.03,,Off Target,27.0,Right Foot,,Pascal Groß,Pass (Live),Martín Montoya,Pass (Live)
11,45.0,Neal Maupay,Brighton,0.04,,Blocked,19.0,Right Foot,,Aaron Mooy,Pass (Live),Steven Alzate,Pass (Live)
12,,,,,,,,,,,,,
13,46.0,Christian Atsu,Newcastle Utd,0.08,,Off Target,12.0,Left Foot,,Joelinton,Pass (Live),Fabian Schär,Pass (Live)
14,54.0,Neal Maupay,Brighton,0.06,,Blocked,22.0,Right Foot,,Neal Maupay,Take-On,Dale Stephens,Pass (Live)
15,54.0,Pascal Groß,Brighton,0.03,,Off Target,27.0,Right Foot,,Dan Burn,Pass (Live),,
16,57.0,Dale Stephens,Brighton,0.03,,Blocked,28.0,Right Foot,,Steven Alzate,Pass (Live),Aaron Mooy,Pass (Live)
17,59.0,Miguel Almirón,Newcastle Utd,0.06,0.52,Saved,18.0,Left Foot,,Miguel Almirón,Take-On,Jonjo Shelvey,Pass (Live)
18,60.0,Neal Maupay,Brighton,0.05,,Off Target,17.0,Left Foot,,Adam Webster,Pass (Live),Pascal Groß,Pass (Live)
19,64.0,Jonjo Shelvey,Newcastle Utd,0.02,0.4,Saved,31.0,Right Foot,,Paul Dummett,Pass (Live),Joelinton,Pass (Live)
20,66.0,Dale Stephens,Brighton,0.02,,Off Target,31.0,Right Foot,,Adam Webster,Pass (Live),Neal Maupay,Pass (Live)
21,69.0,Neal Maupay,Brighton,0.07,,Off Target,16.0,Left Foot,Volley,Davy Pröpper,Pass (Live),Aaron Mooy,Pass (Live)
22,72.0,Fabian Schär,Newcastle Utd,0.05,,Off Target,22.0,Left Foot,,Fabian Schär,Take-On,Jonjo Shelvey,Pass (Live)
23,74.0,Aaron Connolly,Brighton,0.39,,Blocked,11.0,Right Foot,,Pascal Groß,Pass (Live),Dale Stephens,Pass (Live)
24,75.0,Joelinton,Newcastle Utd,0.1,,Blocked,14.0,Left Foot,,Allan Saint-Maximin,Pass (Live),Allan Saint-Maximin,Take-On
25,83.0,Allan Saint-Maximin,Newcastle Utd,0.03,0.03,Saved,25.0,Right Foot,,Andy Carroll,Pass (Live),Allan Saint-Maximin,Pass (Live)
26,86.0,Yves Bissouma,Brighton,0.03,0.2,Saved,28.0,Right Foot,,Dale Stephens,Pass (Live),Gaëtan Bong,Pass (Live)
27,90.0,Joelinton,Newcastle Utd,0.04,,Off Target,24.0,Right Foot,,Ki Sung-yueng,Pass (Live),Christian Atsu,Pass (Live)
