,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Douglas Luiz,Aston Villa,0.05,,Blocked,27.0,Right Foot,,Wesley Moraes,Pass (Live),Conor Hourihane,Pass (Live)
1,4,Miguel Almirón,Newcastle Utd,0.04,,Off Target,30.0,Left Foot,,Joelinton,Pass (Live),Jetro Willems,Pass (Live)
2,18,Douglas Luiz,Aston Villa,0.07,,Blocked,16.0,Right Foot,,Matt Targett,Pass (Live),John McGinn,Pass (Live)
3,24,Joelinton,Newcastle Utd,0.08,,Off Target,15.0,Left Foot,,Federico Fernández,Pass (Live),Federico Fernández,Take-On
4,28,Jonjo Shelvey,Newcastle Utd,0.06,0.09,Saved,26.0,Right Foot,Free kick,Allan Saint-Maximin,Fouled,Jetro Willems,Pass (Live)
5,29,Douglas Luiz,Aston Villa,0.05,0.19,Saved,25.0,Right Foot,,Jack Grealish,Pass (Live),Wesley Moraes,Pass (Live)
6,32,Conor Hourihane,Aston Villa,0.11,0.28,Goal,20.0,Left Foot,Free kick,Jack Grealish,Pass (Live),Conor Hourihane,Pass (Live)
7,36,Anwar El Ghazi,Aston Villa,0.7,0.87,Goal,4.0,Right Foot,,Conor Hourihane,Pass (Dead),Jack Grealish,Fouled
8,38,Allan Saint-Maximin,Newcastle Utd,0.06,,Blocked,16.0,Right Foot,,Allan Saint-Maximin,Take-On,Federico Fernández,Take-On
9,43,Federico Fernández,Newcastle Utd,0.14,0.17,Saved,7.0,Head,,Jonjo Shelvey,Pass (Dead),DeAndre Yedlin,Pass (Live)
10,,,,,,,,,,,,,
11,47,Allan Saint-Maximin,Newcastle Utd,0.03,0.16,Saved,26.0,Right Foot,,Joelinton,Pass (Live),Jonjo Shelvey,Pass (Live)
12,49,Joelinton,Newcastle Utd,0.06,,Blocked,20.0,Right Foot,,Miguel Almirón,Pass (Live),Jonjo Shelvey,Pass (Live)
13,53,Ezri Konsa,Aston Villa,0.11,0.1,Saved,8.0,Head,,Jack Grealish,Pass (Dead),Jack Grealish,Pass (Live)
14,55,Jack Grealish,Aston Villa,0.15,,Off Target,12.0,Right Foot,,Wesley Moraes,Pass (Live),Frederic Guilbert,Pass (Dead)
15,55,Jack Grealish,Aston Villa,0.03,0.12,Saved,22.0,Right Foot,,Conor Hourihane,Pass (Live),Jack Grealish,Shot
16,56,Douglas Luiz,Aston Villa,0.03,,Blocked,27.0,Right Foot,,Jack Grealish,Pass (Live),Conor Hourihane,Pass (Live)
17,58,Jack Grealish,Aston Villa,0.05,,Off Target,16.0,Left Foot,,Anwar El Ghazi,Pass (Live),Jack Grealish,Pass (Live)
18,59,Isaac Hayden,Newcastle Utd,0.04,0.12,Saved,18.0,Left Foot,,Miguel Almirón,Tackle,Miguel Almirón,Interception
19,62,Jack Grealish,Aston Villa,0.07,,Off Target,15.0,Right Foot,,Anwar El Ghazi,Pass (Live),Jack Grealish,Pass (Live)
20,69,Jack Grealish,Aston Villa,0.05,0.07,Saved,19.0,Right Foot,,John McGinn,Pass (Live),Wesley Moraes,Pass (Live)
21,69,Andy Carroll,Newcastle Utd,0.05,0.1,Saved,14.0,Right Foot,Volley,DeAndre Yedlin,Pass (Live),Andy Carroll,Pass (Live)
22,72,Joelinton,Newcastle Utd,0.04,,Off Target,23.0,Right Foot,Volley,Andy Carroll,Pass (Live),Jonjo Shelvey,Pass (Live)
23,76,John McGinn,Aston Villa,0.05,0.07,Saved,15.0,Left Foot,,Jack Grealish,Pass (Live),John McGinn,Pass (Live)
24,77,Wesley Moraes,Aston Villa,0.63,0.83,Saved,5.0,Right Foot,,Conor Hourihane,Pass (Live),Jack Grealish,Pass (Live)
25,86,Conor Hourihane,Aston Villa,0.03,,Off Target,26.0,Left Foot,Volley,Tyrone Mings,Pass (Live),Jack Grealish,Fouled
26,90+3,Christian Atsu,Newcastle Utd,0.03,,Blocked,26.0,Left Foot,,DeAndre Yedlin,Pass (Live),Christian Atsu,Pass (Live)
27,90+3,John McGinn,Aston Villa,0.11,,Off Target,14.0,Left Foot,,Jack Grealish,Pass (Live),John McGinn,Pass (Live)
28,90+4,John McGinn,Aston Villa,0.03,,Woodwork,28.0,Left Foot,,Tyrone Mings,Pass (Live),Jack Grealish,Pass (Live)
