,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Stuart Armstrong,Southampton,0.06,,Off Target,13.0,Head,,Moussa Djenepo,Pass (Live),Alex McCarthy,Pass (Live)
1,5,James Ward-Prowse,Southampton,0.04,,Blocked,29.0,Right Foot,Free kick,Ryan Bertrand,Fouled,Pierre Højbjerg,Pass (Live)
2,6,William Smallbone,Southampton,0.03,,Blocked,28.0,Right Foot,,Moussa Djenepo,Pass (Live),Stuart Armstrong,Pass (Live)
3,7,Stuart Armstrong,Southampton,0.02,0.1,Saved,24.0,Right Foot,,William Smallbone,Shot,,
4,8,Shane Long,Southampton,0.37,0.62,Goal,4.0,Left Foot,,Moussa Djenepo,Pass (Live),,
5,13,Ryan Bertrand,Southampton,0.04,,Off Target,15.0,Left Foot,,Moussa Djenepo,Pass (Live),Moussa Djenepo,Take-On
6,18,Danny Ings,Southampton,0.34,0.12,Saved,10.0,Right Foot,,Ryan Bertrand,Pass (Live),,
7,19,Moussa Djenepo,Southampton,0.07,,Off Target,13.0,Right Foot,,Shane Long,Pass (Live),Stuart Armstrong,Pass (Live)
8,23,Moussa Djenepo,Southampton,0.29,0.18,Saved,12.0,Right Foot,,Danny Ings,Pass (Live),Pierre Højbjerg,Pass (Live)
9,40,Ryan Bertrand,Southampton,0.02,,Off Target,33.0,Left Foot,,Jan Bednarek,Pass (Live),,
10,42,Stuart Armstrong,Southampton,0.04,,Blocked,21.0,Right Foot,,Shane Long,Fouled,Alex McCarthy,Pass (Dead)
11,43,Shane Long,Southampton,0.04,,Off Target,18.0,Right Foot,,Stuart Armstrong,Pass (Live),Danny Ings,Tackle
12,45+3,Danny Ings,Southampton,0.02,,Blocked,25.0,Right Foot,,Stuart Armstrong,Pass (Live),Ryan Bertrand,Pass (Live)
13,,,,,,,,,,,,,
14,52,Pierre Højbjerg,Southampton,0.06,,Off Target,11.0,Right Foot,Volley,James Ward-Prowse,Pass (Dead),Pierre Højbjerg,Pass (Live)
15,53,Danny Ings,Southampton,0.05,,Blocked,16.0,Right Foot,Volley,Pierre Højbjerg,Shot,,
16,53,Stuart Armstrong,Southampton,0.02,,Blocked,31.0,Right Foot,,Danny Ings,Shot,,
17,56,Jack Stephens,Southampton,0.12,,Off Target,9.0,Right Foot,Volley,Ryan Bertrand,Pass (Dead),Moussa Djenepo,Fouled
18,57,Stuart Armstrong,Southampton,0.1,,Off Target,9.0,Left Foot,,Stuart Armstrong,Take-On,Ryan Bertrand,Pass (Live)
19,58,Moussa Djenepo,Southampton,0.04,,Off Target,24.0,Right Foot,,Shane Long,Pass (Live),Jack Stephens,Pass (Live)
20,59,Pierre Højbjerg,Southampton,0.09,0.13,Saved,21.0,Left Foot,Volley,Shane Long,Pass (Live),Pierre Højbjerg,Pass (Live)
21,61,Trézéguet,Aston Villa,0.29,0.36,Saved,16.0,Right Foot,,Jack Grealish,Pass (Live),Conor Hourihane,Pass (Live)
22,66,Conor Hourihane,Aston Villa,0.06,,Blocked,22.0,Left Foot,,Trézéguet,Pass (Live),Kortney Hause,Pass (Live)
23,68,Mbwana Samatta,Aston Villa,0.07,,Blocked,14.0,Right Foot,,Frederic Guilbert,Pass (Live),Douglas Luiz,Pass (Live)
24,70,Ryan Bertrand,Southampton,0.03,0.14,Saved,27.0,Left Foot,,Stuart Armstrong,Pass (Live),William Smallbone,Pass (Live)
25,79,Che Adams,Southampton,0.03,,Off Target,23.0,Right Foot,,Stuart Armstrong,Pass (Live),Che Adams,Pass (Live)
26,84,Michael Obafemi,Southampton,0.1,0.03,Saved,10.0,Right Foot,,Che Adams,Pass (Live),James Ward-Prowse,Pass (Live)
27,84,Che Adams,Southampton,0.33,,Blocked,10.0,Left Foot,,Michael Obafemi,Shot,,
28,88,Michael Obafemi,Southampton,0.04,0.02,Saved,24.0,Right Foot,Deflected,Michael Obafemi,Take-On,Stuart Armstrong,Pass (Live)
29,90+2,Che Adams,Southampton,0.04,,Blocked,20.0,Right Foot,,Oriol Romeu,Pass (Live),Stuart Armstrong,Pass (Live)
30,90+3,Stuart Armstrong,Southampton,0.03,,Off Target,22.0,Left Foot,,Oriol Romeu,Pass (Live),Oriol Romeu,Take-On
31,90+4,Jack Grealish,Aston Villa,0.05,,Blocked,16.0,Right Foot,,Pepe Reina,Pass (Live),Tyrone Mings,Pass (Live)
32,90+5,Stuart Armstrong,Southampton,0.21,0.6,Goal,27.0,Right Foot,,Che Adams,Pass (Live),,
