,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Abdoulaye Doucouré,Watford,0.1,,Off Target,12.0,Right Foot,Volley,Daryl Janmaat,Pass (Live),Daryl Janmaat,Take-On
1,3,Jefferson Lerma,Bournemouth,0.03,,Off Target,25.0,Left Foot,,Ryan Fraser,Pass (Live),Jefferson Lerma,Pass (Live)
2,5,Craig Dawson,Watford,0.07,,Blocked,13.0,Left Foot,,Tom Cleverley,Pass (Live),,
3,9,Roberto Pereyra,Watford,0.05,0.12,Saved,23.0,Right Foot,,Roberto Pereyra,Take-On,Adam Masina,Pass (Live)
4,15,Steve Cook,Bournemouth,0.06,,Woodwork,10.0,Head,,Ryan Fraser,Pass (Dead),Adam Smith,Pass (Live)
5,18,Steve Cook,Bournemouth,0.06,,Blocked,10.0,Head,,Diego Rico,Pass (Dead),Callum Wilson,Pass (Live)
6,22,Philip Billing,Bournemouth,0.05,0.27,Saved,24.0,Left Foot,,Arnaut Danjuma,Pass (Live),Callum Wilson,Pass (Live)
7,31,Diego Rico,Bournemouth,0.07,,Blocked,29.0,Left Foot,Free kick,Jefferson Lerma,Fouled,Joshua King,Pass (Live)
8,32,Diego Rico,Bournemouth,0.02,0.04,Saved,27.0,Left Foot,,Diego Rico,Shot,,
9,45,Arnaut Danjuma,Bournemouth,0.33,0.38,Saved,9.0,Left Foot,,Joshua King,Pass (Live),Jefferson Lerma,Pass (Live)
10,,,,,,,,,,,,,
11,48,Gerard Deulofeu,Watford,0.52,0.66,Saved,8.0,Left Foot,,Gerard Deulofeu,Take-On,,
12,55,Ryan Fraser,Bournemouth,0.03,,Blocked,26.0,Left Foot,,Joshua King,Pass (Live),Ryan Fraser,Pass (Live)
13,71,Abdoulaye Doucouré,Watford,0.03,,Off Target,30.0,Left Foot,,Will Hughes,Pass (Live),Roberto Pereyra,Pass (Live)
14,72,Joshua King,Bournemouth,0.05,0.03,Saved,17.0,Right Foot,,Harry Wilson,Pass (Live),Jefferson Lerma,Pass (Live)
15,74,Will Hughes,Watford,0.03,0.29,Saved,26.0,Left Foot,,Andre Gray,Tackle,,
16,75,Gerard Deulofeu,Watford,0.02,,Off Target,24.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),Will Hughes,Shot
17,80,Jefferson Lerma,Bournemouth,0.03,,Blocked,29.0,Right Foot,,Ryan Fraser,Pass (Live),Diego Rico,Pass (Live)
18,80,Dominic Solanke,Bournemouth,0.03,,Blocked,28.0,Left Foot,Volley,Jefferson Lerma,Pass (Live),Harry Wilson,Pass (Live)
19,80,Diego Rico,Bournemouth,0.02,,Blocked,36.0,Left Foot,Volley,Dominic Solanke,Shot,,
20,85,Harry Wilson,Bournemouth,0.04,,Blocked,15.0,Left Foot,Deflected,Jefferson Lerma,Pass (Live),,
21,86,Harry Wilson,Bournemouth,0.06,,Woodwork,30.0,Left Foot,Free kick,Jefferson Lerma,Fouled,Jefferson Lerma,Interception
22,90+2,Ryan Fraser,Bournemouth,0.08,0.19,Saved,14.0,Left Foot,,Harry Wilson,Pass (Live),Dominic Solanke,Pass (Live)
