,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,11,Fabián Balbuena,West Ham,0.22,,Off Target,6.0,Head,,Robert Snodgrass,Pass (Dead),Andriy Yarmolenko,Pass (Live)
1,13,Fabián Balbuena,West Ham,0.14,,Off Target,9.0,Right Foot,Volley,Robert Snodgrass,Pass (Dead),Aaron Cresswell,Take-On
2,16,Ciaran Clark,Newcastle Utd,0.22,0.63,Goal,7.0,Head,,Joelinton,Pass (Live),Jonjo Shelvey,Pass (Dead)
3,22,Federico Fernández,Newcastle Utd,0.04,0.03,Goal,13.0,Head,,Jetro Willems,Pass (Live),Allan Saint-Maximin,Pass (Live)
4,24,Allan Saint-Maximin,Newcastle Utd,0.37,0.58,Saved,14.0,Right Foot,,Jetro Willems,Pass (Live),,
5,35,Allan Saint-Maximin,Newcastle Utd,0.49,0.73,Saved,13.0,Right Foot,,Isaac Hayden,Pass (Live),,
6,35,Miguel Almirón,Newcastle Utd,0.14,0.12,Saved,8.0,Right Foot,,Allan Saint-Maximin,Pass (Live),Allan Saint-Maximin,Shot
7,36,Jonjo Shelvey,Newcastle Utd,0.03,,Woodwork,27.0,Right Foot,,Jetro Willems,Pass (Live),Jonjo Shelvey,Pass (Live)
8,41,Sébastien Haller,West Ham,0.07,0.03,Saved,15.0,Right Foot,Volley,Felipe Anderson,Pass (Live),Robert Snodgrass,Pass (Live)
9,45+1,Fabián Balbuena,West Ham,0.04,0.48,Saved,13.0,Head,,Robert Snodgrass,Pass (Dead),Aaron Cresswell,Pass (Live)
10,45+1,Issa Diop,West Ham,0.1,,Off Target,8.0,Head,,Robert Snodgrass,Pass (Dead),Fabián Balbuena,Shot
11,45+2,Allan Saint-Maximin,Newcastle Utd,0.02,0.34,Saved,31.0,Right Foot,,,,,
12,,,,,,,,,,,,,
13,51,Jonjo Shelvey,Newcastle Utd,0.05,0.23,Goal,34.0,Right Foot,Free kick,Isaac Hayden,Fouled,,
14,52,Felipe Anderson,West Ham,0.05,,Blocked,20.0,Right Foot,,Albian Ajeti,Pass (Live),Fabián Balbuena,Pass (Live)
15,53,Miguel Almirón,Newcastle Utd,0.04,0.32,Saved,22.0,Left Foot,,,,,
16,53,Sébastien Haller,West Ham,0.07,,Off Target,9.0,Head,,Felipe Anderson,Pass (Live),Manuel Lanzini,Pass (Live)
17,61,Manuel Lanzini,West Ham,0.03,,Blocked,27.0,Right Foot,,Fabián Balbuena,Pass (Live),Declan Rice,Pass (Live)
18,63,Robert Snodgrass,West Ham,0.06,,Blocked,16.0,Left Foot,Deflected,Manuel Lanzini,Pass (Live),Felipe Anderson,Pass (Live)
19,65,Fabián Balbuena,West Ham,0.05,,Blocked,12.0,Head,,Robert Snodgrass,Pass (Dead),,
20,66,Sébastien Haller,West Ham,0.1,,Off Target,11.0,Right Foot,Volley,Felipe Anderson,Pass (Live),Manuel Lanzini,Pass (Live)
21,69,Declan Rice,West Ham,0.03,,Off Target,31.0,Right Foot,,Sébastien Haller,Tackle,Felipe Anderson,Pass (Live)
22,73,Sébastien Haller,West Ham,0.09,0.6,Saved,6.0,Head,,Felipe Anderson,Pass (Dead),Ryan Fredericks,Pass (Live)
23,73,Fabián Balbuena,West Ham,0.76,0.87,Goal,2.0,Right Foot,,Sébastien Haller,Shot,,
24,80,Miguel Almirón,Newcastle Utd,0.08,,Off Target,17.0,Right Foot,,Miguel Almirón,Interception,,
25,83,Joelinton,Newcastle Utd,0.03,,Off Target,23.0,Right Foot,,Joelinton,Pass (Live),Jetro Willems,Pass (Dead)
26,84,Miguel Almirón,Newcastle Utd,0.04,0.59,Saved,14.0,Left Foot,,Ciaran Clark,Pass (Live),Christian Atsu,Pass (Live)
27,84,Manuel Lanzini,West Ham,0.03,0.02,Saved,30.0,Right Foot,,Felipe Anderson,Pass (Live),Felipe Anderson,Take-On
28,90,Robert Snodgrass,West Ham,0.06,0.42,Goal,18.0,Left Foot,Volley,Manuel Lanzini,Pass (Live),Aaron Cresswell,Pass (Live)
