,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Dominic Calvert-Lewin,Everton,0.09,,Off Target,10.0,Right Foot,Volley,Alex Iwobi,Pass (Live),Richarlison,Pass (Live)
1,14,Trézéguet,Aston Villa,0.03,,Blocked,27.0,Right Foot,,Matt Targett,Pass (Live),Douglas Luiz,Pass (Live)
2,15,Mbwana Samatta,Aston Villa,0.05,,Off Target,12.0,Head,,Ahmed Elmohamady,Pass (Live),,
3,22,Conor Hourihane,Aston Villa,0.02,,Off Target,30.0,Left Foot,,Ahmed Elmohamady,Pass (Live),Trézéguet,Pass (Live)
4,33,Alex Iwobi,Everton,0.04,,Off Target,21.0,Left Foot,,Lucas Digne,Pass (Live),André Gomes,Pass (Live)
5,35,Jack Grealish,Aston Villa,0.03,,Blocked,31.0,Right Foot,,John McGinn,Pass (Live),Trézéguet,Pass (Live)
6,41,Lucas Digne,Everton,0.07,,Blocked,17.0,Right Foot,,André Gomes,Pass (Live),Lucas Digne,Pass (Live)
7,42,Douglas Luiz,Aston Villa,0.03,,Off Target,26.0,Right Foot,,Conor Hourihane,Pass (Live),Ahmed Elmohamady,Pass (Dead)
8,45+3,Jack Grealish,Aston Villa,0.03,,Blocked,23.0,Right Foot,,Matt Targett,Tackle,,
9,45+3,Mbwana Samatta,Aston Villa,0.11,,Blocked,13.0,Left Foot,,Douglas Luiz,Pass (Live),Jack Grealish,Shot
10,,,,,,,,,,,,,
11,47,Jack Grealish,Aston Villa,0.04,,Off Target,17.0,Right Foot,,John McGinn,Pass (Live),Ahmed Elmohamady,Pass (Dead)
12,49,Jack Grealish,Aston Villa,0.03,,Off Target,22.0,Right Foot,,Mbwana Samatta,Pass (Live),Jack Grealish,Pass (Live)
13,51,Richarlison,Everton,0.09,,Off Target,11.0,Head,,André Gomes,Pass (Dead),Lucas Digne,Fouled
14,55,Tom Davies,Everton,0.03,,Off Target,27.0,Right Foot,,Séamus Coleman,Pass (Live),Alex Iwobi,Pass (Live)
15,59,John McGinn,Aston Villa,0.09,,Off Target,8.0,Head,,Ahmed Elmohamady,Pass (Live),Douglas Luiz,Pass (Live)
16,62,Conor Hourihane,Aston Villa,0.05,,Blocked,21.0,Left Foot,,Jack Grealish,Pass (Live),John McGinn,Pass (Live)
17,67,Conor Hourihane,Aston Villa,0.07,,Blocked,26.0,Left Foot,Free kick,Keinan Davis,Fouled,Matt Targett,Pass (Live)
18,70,Jack Grealish,Aston Villa,0.05,,Blocked,14.0,Left Foot,,Tyrone Mings,Pass (Live),Keinan Davis,Pass (Live)
19,72,Ezri Konsa,Aston Villa,0.33,0.51,Goal,7.0,Right Foot,Volley,Conor Hourihane,Pass (Dead),Keinan Davis,Fouled
20,78,Moise Kean,Everton,0.02,,Off Target,33.0,Right Foot,,Jordan Pickford,Pass (Live),André Gomes,Pass (Live)
21,79,Anwar El Ghazi,Aston Villa,0.35,,Off Target,4.0,Right Foot,Volley,Jack Grealish,Pass (Live),Anwar El Ghazi,Pass (Live)
22,86,Dominic Calvert-Lewin,Everton,0.47,,Off Target,8.0,Left Foot,,André Gomes,Pass (Live),André Gomes,Take-On
23,87,Theo Walcott,Everton,0.08,0.27,Goal,5.0,Head,Deflected,André Gomes,Pass (Live),Lucas Digne,Pass (Live)
24,90+3,Gylfi Sigurðsson,Everton,0.04,,Blocked,29.0,Right Foot,,Theo Walcott,Pass (Live),André Gomes,Pass (Live)
