,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,21,Ezri Konsa,Aston Villa,0.04,,Off Target,16.0,Head,,Jack Grealish,Pass (Dead),Douglas Luiz,Fouled
1,33,Douglas Luiz,Aston Villa,0.06,0.04,Saved,19.0,Right Foot,,Trézéguet,Pass (Live),Anwar El Ghazi,Pass (Live)
2,33,Sadio Mané,Liverpool,0.03,,Blocked,27.0,Left Foot,,Mohamed Salah,Pass (Live),Alisson,Pass (Live)
3,37,Mohamed Salah,Liverpool,0.06,0.25,Saved,11.0,Left Foot,Volley,Naby Keïta,Pass (Live),Trent Alexander-Arnold,Pass (Live)
4,45,John McGinn,Aston Villa,0.02,,Off Target,32.0,Left Foot,,Douglas Luiz,Pass (Live),,
5,,,,,,,,,,,,,
6,52,Anwar El Ghazi,Aston Villa,0.07,0.3,Saved,18.0,Right Foot,,Jack Grealish,Pass (Live),Anwar El Ghazi,Pass (Live)
7,52,Tyrone Mings,Aston Villa,0.1,,Off Target,6.0,Head,,John McGinn,Pass (Dead),Anwar El Ghazi,Shot
8,64,Jack Grealish,Aston Villa,0.07,,Blocked,22.0,Right Foot,,Keinan Davis,Pass (Live),Keinan Davis,Take-On
9,71,Sadio Mané,Liverpool,0.42,0.61,Goal,9.0,Left Foot,,Naby Keïta,Pass (Live),Trent Alexander-Arnold,Pass (Live)
10,76,Roberto Firmino,Liverpool,0.07,0.32,Saved,22.0,Right Foot,,Mohamed Salah,Pass (Live),Roberto Firmino,Pass (Live)
11,82,Jota,Aston Villa,0.05,,Blocked,16.0,Left Foot,,Mbwana Samatta,Pass (Live),Kortney Hause,Pass (Live)
12,86,Curtis Jones,Liverpool,0.03,,Off Target,30.0,Left Foot,,Georginio Wijnaldum,Pass (Live),Sadio Mané,Pass (Live)
13,89,Curtis Jones,Liverpool,0.12,0.36,Goal,10.0,Right Foot,"Deflected, Volley",Mohamed Salah,Pass (Live),Andrew Robertson,Pass (Live)
14,90+1,Jack Grealish,Aston Villa,0.21,0.85,Saved,12.0,Right Foot,,Neil Taylor,Pass (Live),John McGinn,Pass (Live)
15,90+3,Indiana Vassilev,Aston Villa,0.03,,Off Target,22.0,Right Foot,,Neil Taylor,Pass (Live),Indiana Vassilev,Pass (Live)
