,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Anthony Martial,Manchester Utd,0.04,0.19,Saved,14.0,Right Foot,,Bruno Fernandes,Pass (Live),Timothy Fosu-Mensah,Pass (Live)
1,3,Mason Greenwood,Manchester Utd,0.04,0.32,Saved,22.0,Left Foot,,Paul Pogba,Pass (Live),Mason Greenwood,Pass (Live)
2,18,Anthony Martial,Manchester Utd,0.03,,Off Target,31.0,Right Foot,,Nemanja Matić,Pass (Live),Paul Pogba,Pass (Live)
3,27,Bruno Fernandes,Manchester Utd,0.03,,Off Target,25.0,Left Foot,,Anthony Martial,Pass (Live),Nemanja Matić,Pass (Live)
4,31,Angelo Ogbonna,West Ham,0.08,,Off Target,9.0,Head,,Jarrod Bowen,Pass (Live),Mark Noble,Pass (Dead)
5,37,Marcus Rashford,Manchester Utd,0.02,0.02,Saved,31.0,Right Foot,,Harry Maguire,Pass (Live),Marcus Rashford,Pass (Live)
6,37,Timothy Fosu-Mensah,Manchester Utd,0.07,,Off Target,11.0,Right Foot,Volley,Brandon Williams,Pass (Live),Anthony Martial,Pass (Live)
7,39,Mason Greenwood,Manchester Utd,0.11,,Blocked,11.0,Left Foot,,,,,
8,43,Michail Antonio,West Ham,0.21,0.09,Saved,5.0,Head,,Declan Rice,Pass (Live),Mark Noble,Pass (Live)
9,45,Declan Rice,West Ham,0.02,,Blocked,33.0,Right Foot,,Mark Noble,Pass (Dead),Michail Antonio,Fouled
10,45+2,Michail Antonio (pen),West Ham,0.79,0.98,Goal,13.0,Right Foot,,,Fouled,Declan Rice,Shot
11,,,,,,,,,,,,,
12,51,Mason Greenwood,Manchester Utd,0.08,0.2,Goal,15.0,Left Foot,,Anthony Martial,Pass (Live),Mason Greenwood,Pass (Live)
13,52,Jarrod Bowen,West Ham,0.08,,Blocked,13.0,Left Foot,,Jarrod Bowen,Take-On,Mark Noble,Pass (Live)
14,52,Declan Rice,West Ham,0.03,,Off Target,25.0,Right Foot,Volley,Jarrod Bowen,Shot,,
15,54,Anthony Martial,Manchester Utd,0.06,,Blocked,16.0,Right Foot,,Aaron Wan-Bissaka,Pass (Live),Bruno Fernandes,Pass (Live)
16,60,Paul Pogba,Manchester Utd,0.02,,Off Target,32.0,Right Foot,,Bruno Fernandes,Pass (Live),Nemanja Matić,Pass (Live)
17,62,Jarrod Bowen,West Ham,0.05,0.1,Saved,16.0,Right Foot,Deflected,Mark Noble,Pass (Live),Tomáš Souček,Pass (Live)
18,62,Michail Antonio,West Ham,0.04,,Off Target,14.0,Right Foot,Volley,Mark Noble,Pass (Live),Jarrod Bowen,Pass (Dead)
19,62,Ben Johnson,West Ham,0.01,,Off Target,29.0,Right Foot,,Michail Antonio,Shot,,
20,65,Jarrod Bowen,West Ham,0.02,,Blocked,31.0,Left Foot,,Mark Noble,Pass (Live),Declan Rice,Pass (Live)
21,68,Declan Rice,West Ham,0.03,,Off Target,27.0,Right Foot,,Issa Diop,Pass (Live),Pablo Fornals,Pass (Live)
22,72,Michail Antonio,West Ham,0.17,,Off Target,8.0,Head,,Mark Noble,Pass (Dead),Jarrod Bowen,Fouled
23,85,Odion Ighalo,Manchester Utd,0.15,,Off Target,10.0,Right Foot,,Mason Greenwood,Pass (Live),Mason Greenwood,Take-On
