,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Michail Antonio,West Ham,0.07,,Off Target,16.0,Right Foot,,Felipe Anderson,Pass (Live),Mark Noble,Pass (Live)
1,26,Pablo Fornals,West Ham,0.05,,Saved off Target,14.0,Right Foot,Volley,Robert Snodgrass,Fouled,Ryan Fredericks,Pass (Live)
2,33,Mesut Özil,Arsenal,0.4,,Off Target,6.0,Head,,Pierre-Emerick Aubameyang,Pass (Live),Sead Kolašinac,Pass (Live)
3,34,Michail Antonio,West Ham,0.06,0.04,Saved,10.0,Left Foot,,,,,
4,38,Mark Noble,West Ham,0.03,,Blocked,22.0,Right Foot,Volley,Mark Noble,Pass (Live),Aaron Cresswell,Pass (Live)
5,38,Angelo Ogbonna,West Ham,0.2,0.24,Goal,7.0,Other,Deflected,Pablo Fornals,Pass (Live),Declan Rice,Pass (Live)
6,45+1,Pierre-Emerick Aubameyang,Arsenal,0.04,,Off Target,28.0,Right Foot,,Pierre-Emerick Aubameyang,Take-On,Lucas Torreira,Pass (Live)
7,,,,,,,,,,,,,
8,47,Mark Noble,West Ham,0.02,,Off Target,25.0,Right Foot,,,,,
9,53,Lucas Torreira,Arsenal,0.02,,Off Target,22.0,Right Foot,,,,,
10,55,Robert Snodgrass,West Ham,0.05,,Blocked,15.0,Right Foot,,,,,
11,57,Declan Rice,West Ham,0.05,0.07,Saved,27.0,Right Foot,,Robert Snodgrass,Pass (Live),Pablo Fornals,Pass (Live)
12,59,Felipe Anderson,West Ham,0.03,,Blocked,25.0,Right Foot,,Mark Noble,Pass (Live),Mark Noble,Interception
13,60,Gabriel Martinelli,Arsenal,0.24,0.56,Goal,12.0,Right Foot,,Sead Kolašinac,Pass (Live),Lucas Torreira,Pass (Live)
14,63,Granit Xhaka,Arsenal,0.02,,Blocked,32.0,Left Foot,,Mesut Özil,Pass (Live),Nicolas Pépé,Pass (Live)
15,66,Nicolas Pépé,Arsenal,0.04,0.29,Goal,18.0,Left Foot,,Pierre-Emerick Aubameyang,Pass (Live),Mesut Özil,Pass (Live)
16,68,Pablo Fornals,West Ham,0.05,,Off Target,12.0,Head,,Arthur Masuaku,Pass (Live),Felipe Anderson,Pass (Live)
17,69,Pierre-Emerick Aubameyang,Arsenal,0.4,0.84,Goal,9.0,Right Foot,Volley,Pierre-Emerick Aubameyang,Pass (Live),Mesut Özil,Pass (Live)
18,75,Lucas Torreira,Arsenal,0.06,,Blocked,15.0,Right Foot,,Gabriel Martinelli,Pass (Live),,
19,84,Nathan Holland,West Ham,0.02,0.31,Saved,29.0,Left Foot,,Ryan Fredericks,Pass (Live),Mark Noble,Pass (Live)
20,90+4,Pierre-Emerick Aubameyang,Arsenal,0.08,,Blocked,13.0,Right Foot,,Mattéo Guendouzi,Pass (Live),Mesut Özil,Pass (Live)
21,90+7,Gabriel Martinelli,Arsenal,0.08,,Blocked,7.0,Right Foot,,Mesut Özil,Pass (Live),Reiss Nelson,Pass (Live)
