,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,9,Fred,Manchester Utd,0.03,,Off Target,24.0,Right Foot,,Aaron Wan-Bissaka,Pass (Live),Juan Mata,Pass (Live)
1,11,Wesley Moraes,Aston Villa,0.03,0.02,Saved,26.0,Right Foot,,Jack Grealish,Pass (Live),John McGinn,Pass (Live)
2,11,Jack Grealish,Aston Villa,0.04,0.73,Goal,16.0,Right Foot,,Anwar El Ghazi,Pass (Live),Anwar El Ghazi,Take-On
3,22,Anthony Martial,Manchester Utd,0.05,0.09,Saved,15.0,Right Foot,,Fred,Pass (Live),Fred,Take-On
4,31,Marcus Rashford,Manchester Utd,0.1,,Off Target,10.0,Left Foot,,Brandon Williams,Pass (Live),Anthony Martial,Pass (Live)
5,37,Wesley Moraes,Aston Villa,0.24,,Blocked,8.0,Right Foot,,Conor Hourihane,Fouled,John McGinn,Pass (Live)
6,42,Marcus Rashford,Manchester Utd,0.23,,Woodwork,5.0,Head,,Andreas Pereira,Pass (Live),Juan Mata,Pass (Live)
7,43,Jack Grealish,Aston Villa,0.04,,Off Target,18.0,Right Foot,,Frederic Guilbert,Pass (Live),Trézéguet,Pass (Live)
8,44,Trézéguet,Aston Villa,0.04,,Woodwork,18.0,Right Foot,,John McGinn,Pass (Live),John McGinn,Tackle
9,,,,,,,,,,,,,
10,50,Anthony Martial,Manchester Utd,0.03,,Blocked,26.0,Left Foot,,Andreas Pereira,Pass (Live),Juan Mata,Pass (Live)
11,52,Fred,Manchester Utd,0.03,,Off Target,26.0,Right Foot,,Juan Mata,Pass (Live),Juan Mata,Pass (Live)
12,55,Daniel James,Manchester Utd,0.04,,Blocked,21.0,Right Foot,,Harry Maguire,Pass (Live),Fred,Pass (Live)
13,58,Anthony Martial,Manchester Utd,0.06,0.04,Saved,12.0,Left Foot,,,,,
14,63,Trézéguet,Aston Villa,0.05,,Blocked,15.0,Right Foot,,John McGinn,Pass (Live),Jack Grealish,Pass (Live)
15,63,Jack Grealish,Aston Villa,0.73,,Off Target,5.0,Left Foot,,Trézéguet,Shot,,
16,64,Aaron Wan-Bissaka,Manchester Utd,0.05,0.13,Saved,15.0,Right Foot,,Fred,Pass (Live),Brandon Williams,Pass (Live)
17,64,Victor Lindelöf,Manchester Utd,0.11,0.88,Goal,3.0,Head,,Andreas Pereira,Pass (Live),Juan Mata,Pass (Live)
18,66,Tyrone Mings,Aston Villa,0.1,0.03,Goal,10.0,Left Foot,Volley,Matt Targett,Pass (Live),John McGinn,Pass (Live)
19,68,Andreas Pereira,Manchester Utd,0.03,,Off Target,30.0,Left Foot,,Aaron Wan-Bissaka,Pass (Live),Marcus Rashford,Pass (Live)
20,76,Anthony Martial,Manchester Utd,0.04,,Blocked,21.0,Left Foot,,Daniel James,Pass (Live),Jesse Lingard,Pass (Live)
21,78,Anthony Martial,Manchester Utd,0.73,,Off Target,3.0,Left Foot,,Anthony Martial,Pass (Live),Fred,Pass (Live)
22,83,Fred,Manchester Utd,0.08,0.05,Saved,10.0,Head,,Daniel James,Pass (Live),Jesse Lingard,Pass (Live)
23,86,Jesse Lingard,Manchester Utd,0.07,0.07,Saved,7.0,Right Foot,,Marcus Rashford,Pass (Live),Andreas Pereira,Pass (Live)
24,90+1,Henri Lansbury,Aston Villa,0.02,,Off Target,28.0,Right Foot,,Jack Grealish,Fouled,John McGinn,Pass (Live)
25,90+3,Luke Shaw,Manchester Utd,0.06,,Off Target,9.0,Head,,Fred,Pass (Dead),Aaron Wan-Bissaka,Pass (Live)
