,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1.0,Harvey Barnes,Leicester City,0.09,0.26,Saved,13.0,Right Foot,,James Maddison,Pass (Live),Youri Tielemans,Pass (Live)
1,3.0,Son Heung-min,Tottenham,0.05,,Off Target,17.0,Right Foot,,Érik Lamela,Pass (Live),Harry Winks,Pass (Dead)
2,3.0,Harry Kane,Tottenham,0.02,0.15,Saved,33.0,Right Foot,,Tanguy Ndombele,Pass (Live),Danny Rose,Tackle
3,13.0,James Maddison,Leicester City,0.08,,Off Target,16.0,Right Foot,,James Maddison,Take-On,Youri Tielemans,Pass (Live)
4,15.0,James Maddison,Leicester City,0.1,0.19,Saved,9.0,Left Foot,,James Maddison,Take-On,James Maddison,Take-On
5,16.0,Youri Tielemans,Leicester City,0.02,0.11,Saved,23.0,Right Foot,,James Maddison,Shot,,
6,20.0,Youri Tielemans,Leicester City,0.03,,Off Target,25.0,Right Foot,,Jamie Vardy,Pass (Live),,
7,28.0,Jamie Vardy,Leicester City,0.06,,Blocked,11.0,Left Foot,,Ayoze Pérez,Pass (Live),Ayoze Pérez,Take-On
8,29.0,Harry Kane,Tottenham,0.36,0.93,Goal,10.0,Right Foot,,Son Heung-min,Pass (Live),Érik Lamela,Pass (Live)
9,31.0,Harry Kane,Tottenham,0.04,,Off Target,16.0,Right Foot,,Érik Lamela,Pass (Live),Son Heung-min,Pass (Live)
10,33.0,Ricardo Pereira,Leicester City,0.03,,Off Target,28.0,Right Foot,Volley,Ben Chilwell,Pass (Live),James Maddison,Pass (Live)
11,38.0,James Maddison,Leicester City,0.03,,Blocked,26.0,Right Foot,,Harvey Barnes,Pass (Live),Ben Chilwell,Pass (Live)
12,39.0,Ayoze Pérez,Leicester City,0.05,0.13,Saved,15.0,Right Foot,Deflected,Youri Tielemans,Pass (Live),Ricardo Pereira,Pass (Live)
13,41.0,Harry Kane,Tottenham,0.08,0.06,Saved,11.0,Left Foot,,Érik Lamela,Pass (Live),Tanguy Ndombele,Pass (Live)
14,,,,,,,,,,,,,
15,46.0,Harvey Barnes,Leicester City,0.05,,Blocked,18.0,Right Foot,,Harvey Barnes,Take-On,Ben Chilwell,Pass (Live)
16,46.0,Wilfred Ndidi,Leicester City,0.03,,Off Target,32.0,Right Foot,,Harvey Barnes,Shot,,
17,55.0,Érik Lamela,Tottenham,0.04,,Off Target,24.0,Left Foot,,Son Heung-min,Pass (Live),Serge Aurier,Pass (Live)
18,56.0,Harry Kane,Tottenham,0.04,,Blocked,17.0,Right Foot,,Serge Aurier,Pass (Live),Harry Kane,Pass (Live)
19,57.0,Jamie Vardy,Leicester City,0.08,0.21,Saved,10.0,Left Foot,Deflected,,,,
20,58.0,Son Heung-min,Tottenham,0.32,,Off Target,11.0,Left Foot,,Harry Winks,Pass (Live),Érik Lamela,Pass (Live)
21,60.0,Harvey Barnes,Leicester City,0.13,,Off Target,7.0,Head,,Ricardo Pereira,Pass (Live),James Maddison,Pass (Live)
22,69.0,Ricardo Pereira,Leicester City,0.42,0.39,Goal,10.0,Right Foot,Deflected,Harvey Barnes,Pass (Live),James Maddison,Pass (Live)
23,73.0,Jamie Vardy,Leicester City,0.08,,Off Target,14.0,Right Foot,,James Maddison,Pass (Live),Dennis Praet,Pass (Live)
24,78.0,Son Heung-min,Tottenham,0.07,,Saved off Target,14.0,Right Foot,,Son Heung-min,Take-On,Serge Aurier,Pass (Live)
25,82.0,Serge Aurier,Tottenham,0.05,,Off Target,14.0,Right Foot,,Danny Rose,Pass (Live),Christian Eriksen,Pass (Live)
26,83.0,Harry Kane,Tottenham,0.06,0.04,Saved,17.0,Left Foot,,Son Heung-min,Pass (Live),Victor Wanyama,Pass (Live)
27,85.0,James Maddison,Leicester City,0.03,0.2,Goal,31.0,Right Foot,,Hamza Choudhury,Pass (Live),,
