,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,James Ward-Prowse,Southampton,0.07,,Off Target,13.0,Right Foot,,Cédric Soares,Pass (Live),Cédric Soares,Pass (Dead)
1,10,Nathan Aké,Bournemouth,0.09,0.16,Goal,8.0,Head,,Diego Rico,Pass (Dead),Harry Wilson,Pass (Live)
2,13,Sofiane Boufal,Southampton,0.03,,Blocked,26.0,Right Foot,,Che Adams,Pass (Live),Sofiane Boufal,Pass (Live)
3,19,Sofiane Boufal,Southampton,0.04,0.03,Saved,17.0,Left Foot,,Sofiane Boufal,Interception,,
4,24,Diego Rico,Bournemouth,0.02,,Blocked,31.0,Left Foot,,,,,
5,28,James Ward-Prowse,Southampton,0.03,,Off Target,23.0,Right Foot,,Oriol Romeu,Pass (Live),,
6,29,Pierre Højbjerg,Southampton,0.05,,Blocked,17.0,Right Foot,,Nathan Redmond,Pass (Live),Sofiane Boufal,Pass (Live)
7,32,Che Adams,Southampton,0.04,,Blocked,21.0,Left Foot,,Nathan Redmond,Pass (Live),Kevin Danso,Pass (Live)
8,32,Sofiane Boufal,Southampton,0.03,,Blocked,26.0,Right Foot,,Nathan Redmond,Pass (Live),Jan Bednarek,Pass (Live)
9,35,Harry Wilson,Bournemouth,0.33,0.76,Goal,11.0,Left Foot,,Philip Billing,Pass (Live),Joshua King,Pass (Live)
10,37,Pierre Højbjerg,Southampton,0.57,0.76,Saved,4.0,Right Foot,,Jan Bednarek,Pass (Live),Kevin Danso,Pass (Live)
11,38,Joshua King,Bournemouth,0.05,,Blocked,28.0,Right Foot,,Joshua King,Take-On,Dominic Solanke,Pass (Live)
12,42,Nathan Redmond,Southampton,0.03,0.11,Saved,29.0,Right Foot,,Oriol Romeu,Pass (Live),Oriol Romeu,Tackle
13,43,Jannik Vestergaard,Southampton,0.05,,Off Target,11.0,Head,,James Ward-Prowse,Pass (Dead),Oriol Romeu,Take-On
14,,,,,,,,,,,,,
15,49,James Ward-Prowse,Southampton,0.07,,Off Target,14.0,Right Foot,Volley,Cédric Soares,Pass (Live),Sofiane Boufal,Pass (Live)
16,53,James Ward-Prowse (pen),Southampton,0.79,0.98,Goal,13.0,Right Foot,,Che Adams,Fouled,Pierre Højbjerg,Pass (Live)
17,56,Nathan Redmond,Southampton,0.03,,Off Target,26.0,Left Foot,,James Ward-Prowse,Pass (Live),Nathan Redmond,Pass (Live)
18,61,James Ward-Prowse,Southampton,0.05,,Off Target,26.0,Right Foot,,Che Adams,Pass (Live),Nathan Redmond,Pass (Live)
19,69,Sofiane Boufal,Southampton,0.03,0.12,Saved,27.0,Left Foot,,Oriol Romeu,Pass (Live),,
20,69,James Ward-Prowse,Southampton,0.03,,Off Target,28.0,Right Foot,,Sofiane Boufal,Pass (Live),Ryan Bertrand,Pass (Live)
21,74,Nathan Redmond,Southampton,0.07,,Blocked,14.0,Right Foot,,Sofiane Boufal,Pass (Live),Cédric Soares,Pass (Live)
22,82,Pierre Højbjerg,Southampton,0.07,,Off Target,9.0,Head,,Ryan Bertrand,Pass (Live),Sofiane Boufal,Pass (Live)
23,82,James Ward-Prowse,Southampton,0.1,,Off Target,12.0,Right Foot,,Danny Ings,Pass (Live),Danny Ings,Take-On
24,82,Danny Ings,Southampton,0.06,,Off Target,12.0,Head,,Cédric Soares,Pass (Live),Oriol Romeu,Pass (Live)
25,85,Philip Billing,Bournemouth,0.05,,Off Target,33.0,Left Foot,Free kick,Nathan Aké,Fouled,,
26,86,Danny Ings,Southampton,0.07,,Blocked,22.0,Right Foot,Volley,James Ward-Prowse,Pass (Live),Sofiane Boufal,Pass (Live)
27,88,Danny Ings,Southampton,0.06,,Blocked,13.0,Left Foot,,Jan Bednarek,Pass (Live),Jan Bednarek,Interception
28,90+3,Danny Ings,Southampton,0.04,,Blocked,22.0,Right Foot,,James Ward-Prowse,Pass (Live),Cédric Soares,Pass (Dead)
29,90+4,Sofiane Boufal,Southampton,0.05,0.05,Saved,27.0,Right Foot,,Sofiane Boufal,Take-On,Danny Ings,Shot
30,90+4,Jannik Vestergaard,Southampton,0.09,,Off Target,13.0,Left Foot,Volley,Ryan Bertrand,Pass (Live),Oriol Romeu,Pass (Live)
31,90+5,Callum Wilson,Bournemouth,0.66,0.84,Goal,8.0,Right Foot,,Callum Wilson,Take-On,Aaron Ramsdale,Pass (Live)
